episode,Q_value
1,0.4386854217228141
2,0.6434548717262409
3,0.4171626232653248
4,0.2791873145503425
5,0.9656215945212783
6,0.9346928934748122
7,0.7243930810497772
8,0.6457874986034158
9,2.1100395114525927
10,1.8427796415572302
11,4.702324168433527
12,2.0555856792755054
13,0.5152206870854842
14,0.812297570119315
15,1.520120663889028
16,1.0260435798615557
17,2.194726599478376
18,2.147029489428228
19,1.444056769864856
20,2.358127146043005
21,3.3739475485611305
22,0.8044344337654298
23,0.893041408021522
24,1.0531930792795712
25,1.53427285143368
26,2.992523648804479
27,1.7553836563799576
28,3.3473607403554766
29,7.040941235027699
30,1.2767374755610115
31,3.8546545588458425
32,2.62731866390167
33,5.652965151058496
34,3.800407960010968
35,2.0263452319681936
36,4.219803483769582
37,6.274345513433576
38,2.3362312802010217
39,9.243808630681471
40,2.093417603311255
41,2.2039673782177416
42,2.2557429648416116
43,3.7286646789657856
44,2.773423249213714
45,2.785105860966278
46,3.127230408893655
47,2.4541265919170825
48,3.3952607878755523
49,7.361772229853028
50,4.153580255390649
51,3.633079579399382
52,3.9710932496459277
53,3.5866472096110016
54,6.263355623615551
55,4.278157222927343
56,5.183466662005217
57,4.864847942269459
58,5.105397940910728
59,5.461732938586723
60,5.7748372559105645
61,8.990562406344242
62,3.792004396953049
63,4.811249288404049
64,8.040225194265162
65,7.693272537047649
66,9.53685214583456
67,10.352230547211215
68,13.110828330692575
69,12.815320640850489
70,14.387837972255188
71,16.293132337659387
72,7.194664121773348
73,7.5576448755356225
74,7.4347166710889745
75,7.965834036463608
76,16.219344171775603
77,17.279257971189736
78,5.25200853127077
79,10.832622882133936
80,11.924707662413889
81,8.739369100843355
82,9.007092752349003
83,12.582886757988376
84,9.497124081532895
85,9.772445340816768
86,10.119028541202427
87,10.508306246956137
88,10.965815674901558
89,11.017779967782884
90,11.388908392034391
91,10.593428549377208
92,2.169350416320324
93,11.08243713803027
94,12.031798079172097
95,12.33449064738056
96,12.836509948870821
97,15.423478663998027
98,1.7772916094246405
99,13.00379178826601
100,13.411033890768074
101,15.106118762667474
102,12.955958224487734
103,13.98214799496159
104,14.477070309179132
105,15.749547448560207
106,12.980156288928342
107,24.058332173546567
108,18.832975981140695
109,18.42790499993548
110,11.380166013079528
111,7.246518710020788
112,15.049648380287586
113,12.9986790853557
114,25.329172787453743
115,28.504415611434034
116,12.99620806399081
117,30.52995478554185
118,6.535868713012825
119,18.249079179997434
120,32.73976334880864
121,6.500160233050732
122,19.34339627025162
123,11.220704269728355
124,32.279763540503886
125,16.81005149944201
126,19.390731554776902
127,28.14007056067614
128,20.333595665901267
129,32.154465875722366
130,12.366906168983817
131,31.432313829893733
132,15.258871994806142
133,23.690886476904904
134,18.837211676692803
135,38.55056929876809
136,15.19601570738602
137,29.42388818120694
138,11.624454138586472
139,18.641803886182224
140,37.39866765440773
141,36.58066334627829
142,6.940459336686997
143,40.062355573606894
144,14.261984560835154
145,14.502934722205874
146,47.824932604045074
147,19.23446683664795
148,23.5988105197603
