episode,Q_value
1,-0.012275983579456806
2,-43.772911071777344
3,-430.83282470703125
4,-1129.0498046875
5,-1959.686767578125
6,-2860.99267578125
7,-3806.1162109375
8,-4776.74609375
9,-5760.98876953125
10,-6747.9091796875
11,-6974.90478515625
12,-8621.8330078125
13,-9596.974609375
14,-10481.826171875
15,-11506.4375
