episode,total_reward
1,-347.23987651616335
2,-861.7559728249907
3,-1077.0237002447248
4,-880.9488625079393
5,-782.2592595219612
6,-998.555280610919
7,-1086.5853815302253
8,-1136.712209559977
9,-977.2754794582725
10,-564.1474804338814
11,-555.9806446033718
12,-822.1088286712766
13,-990.019622169435
14,-722.7047479525208
15,-910.739095672965
16,-900.985109820962
17,-854.3992415368557
18,-995.5191234871745
19,-919.2470338493586
20,-639.3859922513366
21,-647.8637984544039
22,-706.5906310006976
23,-975.8163585290313
24,-888.2852938175201
25,-663.6939153820276
26,-760.1496323496103
27,-908.4239541962743
28,-900.9661818146706
29,-793.2571606189013
30,-823.0705129876733
