episode,total_reward
11,"[[1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]
 [1052.747]]"
12,"[[1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]
 [1117.5712]]"
13,"[[1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]
 [1234.7598]]"
14,"[[1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]
 [1319.4613]]"
15,"[[1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]
 [1409.3073]]"
16,"[[1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]
 [1499.5148]]"
17,"[[1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]
 [1590.0111]]"
18,"[[1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]
 [1676.8784]]"
19,"[[1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]
 [1729.8928]]"
20,"[[1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]
 [1849.747]]"
21,"[[1675.4747]
 [1652.3126]
 [1664.6796]
 [1677.167 ]
 [1719.9597]
 [1700.684 ]
 [1728.4385]
 [1739.9811]
 [1737.72  ]
 [1763.9966]
 [1775.9663]
 [1775.5485]
 [1800.5494]
 [1812.5886]
 [1815.1653]
 [1829.392 ]
 [1858.1174]
 [1856.75  ]
 [1877.0355]
 [1889.9803]
 [1900.3177]
 [1917.7833]
 [1932.0327]
 [1946.6877]
 [1946.6877]
 [1946.6877]
 [1946.6877]
 [1946.6877]
 [1946.6877]
 [1946.6877]
 [1946.6877]
 [1946.6877]
 [1946.6877]
 [1946.6877]
 [1946.6877]
 [1946.6877]
 [1946.6877]
 [1946.6877]
 [1946.6877]
 [1946.6877]
 [1946.6877]
 [1946.6877]
 [1946.6877]
 [1946.6877]
 [1946.6877]
 [1946.6877]
 [1946.6877]
 [1946.6877]
 [1946.6877]
 [1946.6877]
 [1946.6877]
 [1946.6877]
 [1946.6877]
 [1946.6877]
 [1946.6877]
 [1946.6877]
 [1946.6877]
 [1946.6877]
 [1946.6877]
 [1946.6877]
 [1946.6877]
 [1946.6877]
 [1946.6877]
 [1946.6877]]"
22,"[[ -691.13007]
 [-1035.4456 ]
 [-1045.8689 ]
 [-1055.8018 ]
 [ -719.2797 ]
 [-1095.4287 ]
 [ -915.434  ]
 [ -932.12744]
 [-1149.7184 ]
 [ -959.21216]
 [ -976.25793]
 [-1218.0775 ]
 [-1007.7635 ]
 [-1033.3411 ]
 [-1290.904  ]
 [-1300.8436 ]
 [ -884.0005 ]
 [-1368.5105 ]
 [-1139.7571 ]
 [-1190.9675 ]
 [-1468.9019 ]
 [-1247.9258 ]
 [-1290.0409 ]
 [ 2951.9614 ]
 [ 1933.2826 ]
 [ 1863.7988 ]
 [ 1819.6558 ]
 [ 1893.1243 ]
 [ 1815.5931 ]
 [ 1822.1549 ]
 [ 1918.1682 ]
 [ 1719.3862 ]
 [ 1808.9207 ]
 [ 2060.9453 ]
 [ 2076.563  ]
 [ 2091.4531 ]
 [ 2091.381  ]
 [ 2121.6797 ]
 [ 2124.3098 ]
 [ 2073.4536 ]
 [ 2043.773  ]
 [ 2025.8845 ]
 [ 2041.0289 ]
 [ 2012.9238 ]
 [ 2066.6985 ]
 [ 2076.563  ]
 [ 2076.563  ]
 [ 2076.563  ]
 [ 2076.563  ]
 [ 2076.563  ]
 [ 2076.563  ]
 [ 2076.563  ]
 [ 2076.563  ]
 [ 2076.563  ]
 [ 2076.563  ]
 [ 2076.563  ]
 [ 2076.563  ]
 [ 2076.563  ]
 [ 2085.2424 ]
 [ 2103.3743 ]
 [ 2089.6753 ]
 [ 2085.103  ]
 [ 2053.5403 ]
 [ 2071.6187 ]]"
23,"[[ -679.2935 ]
 [ -957.73376]
 [ -967.6569 ]
 [ -976.6757 ]
 [ -712.78033]
 [-1013.2732 ]
 [ -870.1815 ]
 [ -879.5242 ]
 [-1057.5156 ]
 [ -887.6889 ]
 [ -881.1741 ]
 [-1096.1583 ]
 [ -871.87024]
 [ -865.3135 ]
 [-1104.2079 ]
 [-1099.5264 ]
 [ -689.837  ]
 [-1102.471  ]
 [ -842.21606]
 [ -854.44476]
 [-1115.9908 ]
 [ -862.8421 ]
 [ -872.6378 ]
 [ 2813.3708 ]
 [ 2211.033  ]
 [ 2203.1357 ]
 [ 2191.1633 ]
 [ 2239.9583 ]
 [ 2168.2588 ]
 [ 2150.4778 ]
 [ 2285.7559 ]
 [ 2003.821  ]
 [ 2123.6772 ]
 [ 2371.1094 ]
 [ 2374.05   ]
 [ 2371.925  ]
 [ 2371.925  ]
 [ 2381.025  ]
 [ 2376.484  ]
 [ 2353.5767 ]
 [ 2352.6936 ]
 [ 2359.0918 ]
 [ 2361.848  ]
 [ 2361.5396 ]
 [ 2372.0186 ]
 [ 2374.05   ]
 [ 2374.05   ]
 [ 2374.05   ]
 [ 2374.05   ]
 [ 2374.05   ]
 [ 2374.05   ]
 [ 2374.05   ]
 [ 2374.05   ]
 [ 2374.05   ]
 [ 2374.05   ]
 [ 2374.05   ]
 [ 2374.05   ]
 [ 2374.05   ]
 [ 2370.7144 ]
 [ 2375.8926 ]
 [ 2371.925  ]
 [ 2370.7144 ]
 [ 2363.4043 ]
 [ 2367.2014 ]]"
