episode,total_reward
1,"[[10.450166 ]
 [10.466145 ]
 [10.52455  ]
 [10.514881 ]
 [10.522707 ]
 [10.443685 ]
 [10.553413 ]
 [10.533159 ]
 [10.350694 ]
 [10.517884 ]
 [10.513247 ]
 [10.4887295]
 [10.476904 ]
 [10.460741 ]
 [10.461254 ]
 [10.469745 ]
 [10.456911 ]
 [10.465134 ]
 [10.4669485]
 [10.535145 ]
 [10.385916 ]
 [10.426325 ]
 [10.478923 ]
 [10.447291 ]
 [10.49071  ]
 [10.433914 ]
 [10.528079 ]
 [10.492047 ]
 [10.5358925]
 [10.434339 ]
 [10.493469 ]
 [10.526361 ]
 [10.488297 ]
 [10.44812  ]
 [10.382583 ]
 [10.455979 ]
 [10.437183 ]
 [10.472848 ]
 [10.3916445]
 [10.369676 ]
 [10.478362 ]
 [10.408973 ]
 [10.495946 ]
 [10.420972 ]
 [10.451969 ]
 [10.4555645]
 [10.511067 ]
 [10.464816 ]
 [10.497362 ]
 [10.517059 ]
 [10.495467 ]
 [10.403082 ]
 [10.428971 ]
 [10.517583 ]
 [10.534566 ]
 [10.535148 ]
 [10.514206 ]
 [10.512129 ]
 [10.413408 ]
 [10.538126 ]
 [10.482308 ]
 [10.464881 ]
 [10.397736 ]
 [10.525416 ]]"
2,"[[-17.212828]
 [-17.111393]
 [-17.16751 ]
 [-17.256245]
 [-17.112614]
 [-17.307095]
 [-17.119852]
 [-17.206547]
 [-17.02933 ]
 [-17.142452]
 [-17.154871]
 [-17.125574]
 [-17.15581 ]
 [-17.27941 ]
 [-17.41269 ]
 [-17.389585]
 [-17.371616]
 [-16.977633]
 [-17.055435]
 [-17.122522]
 [-17.024763]
 [-17.163418]
 [-17.416035]
 [-17.127357]
 [-17.171824]
 [-17.317968]
 [-17.130907]
 [-17.084335]
 [-17.139376]
 [-17.19086 ]
 [-17.252895]
 [-17.04275 ]
 [-16.96573 ]
 [-16.962742]
 [-17.051172]
 [-17.254648]
 [-16.980137]
 [-17.107712]
 [-17.173517]
 [-17.080515]
 [-17.05196 ]
 [-17.084864]
 [-17.11797 ]
 [-17.117437]
 [-17.282764]
 [-17.660269]
 [-17.192286]
 [-16.95665 ]
 [-16.916811]
 [-16.761612]
 [-17.324371]
 [-17.136889]
 [-17.33791 ]
 [-17.02097 ]
 [-17.157566]
 [-16.976437]
 [-17.407393]
 [-17.277294]
 [-16.97821 ]
 [-16.999638]
 [-17.303228]
 [-17.187164]
 [-17.497084]
 [-16.971714]]"
3,"[[-102.31268 ]
 [-102.1243  ]
 [-101.82924 ]
 [-102.10436 ]
 [-102.7467  ]
 [-102.36938 ]
 [-102.070114]
 [-102.54405 ]
 [-102.71791 ]
 [-102.35118 ]
 [-102.76562 ]
 [-102.5159  ]
 [-102.54231 ]
 [-102.7958  ]
 [-102.525894]
 [-102.50819 ]
 [-102.78214 ]
 [-102.75772 ]
 [-102.506065]
 [-102.061005]
 [-102.55123 ]
 [-102.33287 ]
 [-102.0646  ]
 [-102.46861 ]
 [-102.36401 ]
 [-101.98187 ]
 [-102.33046 ]
 [-101.84136 ]
 [-102.432495]
 [-101.869286]
 [-102.36765 ]
 [-102.14705 ]
 [-102.59189 ]
 [-102.58707 ]
 [-102.771454]
 [-102.33261 ]
 [-102.591675]
 [-102.43103 ]
 [-102.269875]
 [-102.35882 ]
 [-102.225876]
 [-102.44011 ]
 [-102.24423 ]
 [-102.61546 ]
 [-102.41232 ]
 [-101.78257 ]
 [-102.32622 ]
 [-102.04943 ]
 [-102.19854 ]
 [-102.14622 ]
 [-102.42784 ]
 [-102.499   ]
 [-102.106   ]
 [-102.357056]
 [-102.99771 ]
 [-102.42799 ]
 [-102.30063 ]
 [-102.703316]
 [-102.541626]
 [-101.77547 ]
 [-102.77834 ]
 [-102.0529  ]
 [-102.295784]
 [-102.688194]]"
4,"[[-209.62216]
 [-209.1844 ]
 [-209.34709]
 [-210.26016]
 [-209.86711]
 [-209.63097]
 [-208.89532]
 [-209.42596]
 [-210.01883]
 [-209.45941]
 [-209.20479]
 [-209.68355]
 [-209.62224]
 [-209.5571 ]
 [-209.00519]
 [-209.56161]
 [-209.49591]
 [-209.56427]
 [-209.48537]
 [-209.83272]
 [-209.39969]
 [-209.36728]
 [-209.47688]
 [-209.43811]
 [-209.40982]
 [-209.86172]
 [-209.74524]
 [-209.32521]
 [-209.14558]
 [-209.91934]
 [-209.72778]
 [-209.59456]
 [-209.02753]
 [-209.10384]
 [-209.71042]
 [-209.91498]
 [-208.97629]
 [-209.15149]
 [-209.51825]
 [-209.36154]
 [-209.4569 ]
 [-209.79495]
 [-209.39246]
 [-209.32259]
 [-209.4352 ]
 [-209.98235]
 [-209.38438]
 [-209.52368]
 [-209.42009]
 [-208.86815]
 [-209.78984]
 [-209.17491]
 [-209.53516]
 [-209.18965]
 [-209.58128]
 [-209.47165]
 [-210.16457]
 [-209.68695]
 [-209.33087]
 [-209.0599 ]
 [-209.50996]
 [-209.87659]
 [-209.27615]
 [-209.89607]]"
5,"[[-332.40573]
 [-331.8975 ]
 [-331.53378]
 [-331.33975]
 [-331.52264]
 [-331.74625]
 [-331.7478 ]
 [-331.25717]
 [-332.3316 ]
 [-331.9696 ]
 [-331.398  ]
 [-331.9057 ]
 [-331.70316]
 [-331.68387]
 [-331.5749 ]
 [-331.4011 ]
 [-331.84018]
 [-331.41315]
 [-332.28107]
 [-331.2669 ]
 [-331.3598 ]
 [-330.90234]
 [-331.71698]
 [-331.33633]
 [-331.25974]
 [-331.88135]
 [-331.54016]
 [-331.5333 ]
 [-331.9323 ]
 [-332.07248]
 [-331.84988]
 [-332.80383]
 [-331.42154]
 [-331.1969 ]
 [-331.63196]
 [-331.0435 ]
 [-331.7979 ]
 [-331.70312]
 [-332.13245]
 [-331.77115]
 [-331.3969 ]
 [-331.28534]
 [-331.5753 ]
 [-331.41183]
 [-331.60373]
 [-331.2069 ]
 [-332.42328]
 [-332.18164]
 [-331.67355]
 [-331.11703]
 [-332.27722]
 [-331.80838]
 [-331.88635]
 [-331.0479 ]
 [-331.46082]
 [-331.5698 ]
 [-331.52832]
 [-331.01865]
 [-331.4407 ]
 [-331.83026]
 [-331.65225]
 [-331.62695]
 [-332.0514 ]
 [-331.5362 ]]"
6,"[[-459.4234 ]
 [-460.2923 ]
 [-460.36792]
 [-460.52075]
 [-460.40634]
 [-460.26242]
 [-460.1324 ]
 [-460.3498 ]
 [-459.97156]
 [-461.11707]
 [-460.17194]
 [-460.09183]
 [-460.71277]
 [-460.48233]
 [-460.29718]
 [-460.76343]
 [-460.5963 ]
 [-459.7956 ]
 [-459.66058]
 [-460.29535]
 [-460.7305 ]
 [-460.67062]
 [-460.1751 ]
 [-460.085  ]
 [-459.81143]
 [-460.67346]
 [-459.87015]
 [-459.63235]
 [-460.43356]
 [-460.08218]
 [-459.80814]
 [-460.06238]
 [-460.02188]
 [-460.41544]
 [-461.13522]
 [-460.13684]
 [-459.91025]
 [-461.0548 ]
 [-460.26047]
 [-460.50204]
 [-459.93756]
 [-460.29395]
 [-459.82162]
 [-460.6625 ]
 [-460.26108]
 [-461.91806]
 [-460.69272]
 [-459.5014 ]
 [-460.01068]
 [-460.02643]
 [-459.72083]
 [-460.0099 ]
 [-460.04523]
 [-460.06985]
 [-460.67212]
 [-460.87457]
 [-460.67154]
 [-460.6717 ]
 [-459.55167]
 [-459.93292]
 [-459.62695]
 [-460.1469 ]
 [-459.75418]
 [-460.35513]]"
7,"[[-604.0067 ]
 [-603.57184]
 [-603.9419 ]
 [-604.02606]
 [-603.67523]
 [-604.2151 ]
 [-604.4964 ]
 [-604.0164 ]
 [-604.64594]
 [-604.418  ]
 [-604.0042 ]
 [-604.2077 ]
 [-604.3524 ]
 [-603.45544]
 [-603.8046 ]
 [-604.30566]
 [-605.09436]
 [-603.8992 ]
 [-603.9787 ]
 [-603.54   ]
 [-603.45166]
 [-603.96405]
 [-604.71735]
 [-604.3762 ]
 [-603.0475 ]
 [-604.1047 ]
 [-603.513  ]
 [-605.0099 ]
 [-604.388  ]
 [-604.29016]
 [-604.2097 ]
 [-603.7616 ]
 [-604.9028 ]
 [-603.7302 ]
 [-604.38605]
 [-603.57837]
 [-603.6507 ]
 [-603.7722 ]
 [-604.98425]
 [-604.3033 ]
 [-603.2871 ]
 [-603.88837]
 [-604.1208 ]
 [-603.778  ]
 [-603.7391 ]
 [-603.41925]
 [-603.7192 ]
 [-604.30743]
 [-603.4799 ]
 [-604.0715 ]
 [-605.2892 ]
 [-603.8418 ]
 [-603.4361 ]
 [-604.7232 ]
 [-605.3065 ]
 [-603.7282 ]
 [-603.6383 ]
 [-604.3448 ]
 [-604.4245 ]
 [-604.4329 ]
 [-604.0741 ]
 [-604.4924 ]
 [-603.7687 ]
 [-604.2049 ]]"
8,"[[-753.6182 ]
 [-754.2911 ]
 [-753.4307 ]
 [-753.0547 ]
 [-753.00323]
 [-753.6248 ]
 [-753.4784 ]
 [-752.75195]
 [-753.4803 ]
 [-753.47327]
 [-754.82764]
 [-754.1698 ]
 [-753.57135]
 [-753.04236]
 [-753.7319 ]
 [-753.11414]
 [-753.69086]
 [-753.31165]
 [-753.2853 ]
 [-753.5158 ]
 [-752.7439 ]
 [-752.865  ]
 [-754.1206 ]
 [-753.73193]
 [-753.2792 ]
 [-753.8054 ]
 [-754.2415 ]
 [-754.8937 ]
 [-752.89813]
 [-753.15137]
 [-753.47504]
 [-753.926  ]
 [-753.6766 ]
 [-753.86804]
 [-753.8328 ]
 [-752.6763 ]
 [-754.1335 ]
 [-752.795  ]
 [-753.57837]
 [-753.62   ]
 [-753.59985]
 [-753.711  ]
 [-753.7571 ]
 [-753.1828 ]
 [-752.8123 ]
 [-755.21344]
 [-753.2809 ]
 [-754.28174]
 [-753.13806]
 [-754.1545 ]
 [-753.76544]
 [-753.77783]
 [-752.62067]
 [-753.62744]
 [-753.34595]
 [-753.7723 ]
 [-753.82385]
 [-753.4807 ]
 [-752.99915]
 [-754.25006]
 [-753.45197]
 [-753.8976 ]
 [-753.00385]
 [-753.42804]]"
9,"[[-909.7083 ]
 [-909.1274 ]
 [-909.0739 ]
 [-909.0423 ]
 [-909.7605 ]
 [-909.17224]
 [-909.37726]
 [-909.87604]
 [-909.0363 ]
 [-909.4684 ]
 [-909.5285 ]
 [-908.64343]
 [-909.26666]
 [-909.6775 ]
 [-911.05676]
 [-909.5147 ]
 [-909.51154]
 [-909.56085]
 [-909.7946 ]
 [-909.3584 ]
 [-909.9409 ]
 [-910.02094]
 [-909.3306 ]
 [-910.0974 ]
 [-910.08936]
 [-909.9673 ]
 [-909.8995 ]
 [-909.16675]
 [-909.55963]
 [-910.18567]
 [-910.0864 ]
 [-910.05493]
 [-909.9097 ]
 [-909.2327 ]
 [-909.6611 ]
 [-909.7226 ]
 [-909.2576 ]
 [-909.866  ]
 [-909.4641 ]
 [-909.476  ]
 [-910.2338 ]
 [-911.0402 ]
 [-909.66504]
 [-908.9841 ]
 [-909.86957]
 [-909.8182 ]
 [-909.314  ]
 [-908.81116]
 [-909.24   ]
 [-909.794  ]
 [-909.5609 ]
 [-908.125  ]
 [-909.622  ]
 [-909.6108 ]
 [-909.7366 ]
 [-909.9442 ]
 [-909.4088 ]
 [-909.2912 ]
 [-910.60693]
 [-909.69025]
 [-910.18066]
 [-910.5067 ]
 [-908.83704]
 [-909.3832 ]]"
10,"[[-1070.9429]
 [-1071.1274]
 [-1070.8138]
 [-1070.49  ]
 [-1070.3826]
 [-1070.1877]
 [-1070.9456]
 [-1070.9089]
 [-1071.2964]
 [-1070.7079]
 [-1070.2098]
 [-1071.308 ]
 [-1070.7095]
 [-1071.7123]
 [-1070.6927]
 [-1071.099 ]
 [-1070.7457]
 [-1070.6481]
 [-1070.922 ]
 [-1070.3774]
 [-1070.6754]
 [-1071.2535]
 [-1071.3927]
 [-1070.9545]
 [-1070.4651]
 [-1071.0829]
 [-1070.6683]
 [-1070.6254]
 [-1070.9939]
 [-1071.3107]
 [-1070.3455]
 [-1071.5817]
 [-1071.323 ]
 [-1070.6866]
 [-1071.4221]
 [-1071.4457]
 [-1070.606 ]
 [-1071.2358]
 [-1070.3287]
 [-1070.735 ]
 [-1071.8951]
 [-1070.5015]
 [-1070.6533]
 [-1070.3718]
 [-1070.7682]
 [-1070.5062]
 [-1069.8384]
 [-1070.834 ]
 [-1071.0321]
 [-1071.4193]
 [-1070.9557]
 [-1070.2861]
 [-1071.5824]
 [-1071.1416]
 [-1070.6627]
 [-1071.395 ]
 [-1070.8198]
 [-1071.9316]
 [-1070.0392]
 [-1070.5397]
 [-1070.4069]
 [-1070.6587]
 [-1071.0889]
 [-1070.8574]]"
