episode,total_reward
1,"[[-1.8830034]
 [-1.8287437]
 [-1.8731005]
 [-1.3048046]
 [-1.7285099]
 [-2.1377375]
 [-1.7745777]
 [-1.6666762]
 [-1.5773048]
 [-2.0507462]
 [-2.1244051]
 [-1.913435 ]
 [-1.2973125]
 [-1.5759835]
 [-2.319371 ]
 [-1.6656603]
 [-1.7730604]
 [-1.5348524]
 [-2.0839071]
 [-1.7288626]
 [-1.6734515]
 [-1.6768185]
 [-1.9648488]
 [-1.8328459]
 [-1.8329179]
 [-1.8039644]
 [-2.0648987]
 [-1.9988881]
 [-2.1164477]
 [-1.7771789]
 [-2.337462 ]
 [-2.1397042]
 [-1.8094583]
 [-2.6882412]
 [-1.8734851]
 [-1.970251 ]
 [-1.8932358]
 [-1.8624908]
 [-1.6062021]
 [-1.8710656]
 [-1.7439492]
 [-2.794998 ]
 [-2.075643 ]
 [-2.2699554]
 [-1.8430996]
 [-1.739837 ]
 [-1.9319843]
 [-1.7610527]
 [-1.5377692]
 [-1.7105591]
 [-1.6752367]
 [-1.6670319]
 [-1.8994809]
 [-2.008125 ]
 [-2.156525 ]
 [-2.0955749]
 [-1.837182 ]
 [-1.8197987]
 [-2.4873407]
 [-2.001494 ]
 [-1.5775914]
 [-1.9002519]
 [-1.8722395]
 [-1.8905392]
 [-1.7764094]
 [-2.4637074]
 [-1.9122177]
 [-1.8075341]
 [-1.886247 ]
 [-2.4256737]
 [-1.819287 ]
 [-1.6068633]
 [-1.8386242]
 [-2.0500073]
 [-1.6713613]
 [-2.4405694]
 [-1.7856673]
 [-2.1254504]
 [-1.8843699]
 [-1.8994493]
 [-2.1768177]
 [-1.9415923]
 [-1.8602202]
 [-1.7507814]
 [-1.57705  ]
 [-2.190119 ]
 [-1.9935178]
 [-2.208549 ]
 [-2.2947881]
 [-1.9446722]
 [-1.7126266]
 [-2.286617 ]
 [-1.7311852]
 [-1.4368349]
 [-1.5929445]
 [-1.6809665]
 [-2.1455986]
 [-2.2865474]
 [-1.3530407]
 [-2.014601 ]
 [-1.9682753]
 [-2.028372 ]
 [-1.8833745]
 [-1.6249223]
 [-1.9426551]
 [-1.7054555]
 [-1.9060084]
 [-2.1320426]
 [-1.7181698]
 [-1.8445477]
 [-1.4886228]
 [-1.9447911]
 [-1.4876784]
 [-2.2749977]
 [-2.2200725]
 [-2.1195183]
 [-1.6778516]
 [-2.05053  ]
 [-1.6023735]
 [-1.6072112]
 [-1.7982633]
 [-1.9070408]
 [-2.0589566]
 [-1.5059142]
 [-1.7742296]
 [-1.4847249]
 [-2.577278 ]
 [-1.7210454]]"
2,"[[-56.151566]
 [-51.009235]
 [-57.877636]
 [-55.56962 ]
 [-52.575832]
 [-60.797848]
 [-62.524117]
 [-57.274113]
 [-59.038517]
 [-59.22081 ]
 [-54.953712]
 [-57.20944 ]
 [-52.51754 ]
 [-56.04252 ]
 [-63.29293 ]
 [-55.083843]
 [-57.766895]
 [-58.138035]
 [-59.41391 ]
 [-60.200245]
 [-53.752228]
 [-48.127525]
 [-54.01691 ]
 [-61.272625]
 [-62.14706 ]
 [-58.165417]
 [-55.95473 ]
 [-56.770756]
 [-53.497047]
 [-55.075394]
 [-52.46534 ]
 [-61.282894]
 [-57.70792 ]
 [-57.430702]
 [-60.321445]
 [-55.579044]
 [-57.95691 ]
 [-53.480423]
 [-53.85244 ]
 [-54.34935 ]
 [-59.235943]
 [-54.399124]
 [-56.550762]
 [-51.790855]
 [-54.09204 ]
 [-61.47906 ]
 [-55.744637]
 [-55.74444 ]
 [-56.388634]
 [-57.34295 ]
 [-50.236958]
 [-55.252735]
 [-58.15371 ]
 [-55.790974]
 [-57.72666 ]
 [-57.95612 ]
 [-56.327442]
 [-64.148125]
 [-59.733597]
 [-54.15116 ]
 [-57.246376]
 [-54.716087]
 [-60.500767]
 [-51.144497]
 [-58.08889 ]
 [-58.344036]
 [-57.963226]
 [-60.452763]
 [-55.696827]
 [-55.11304 ]
 [-56.010498]
 [-55.883705]
 [-60.167286]
 [-56.801178]
 [-54.46635 ]
 [-51.95476 ]
 [-52.769436]
 [-58.30613 ]
 [-57.174805]
 [-58.809364]
 [-57.29001 ]
 [-53.006218]
 [-57.169212]
 [-54.018627]
 [-60.56464 ]
 [-60.491222]
 [-58.336662]
 [-56.11546 ]
 [-56.994686]
 [-57.853077]
 [-57.859356]
 [-56.827694]
 [-53.292774]
 [-54.67973 ]
 [-59.63424 ]
 [-53.17023 ]
 [-64.812096]
 [-57.552933]
 [-65.53668 ]
 [-52.29398 ]
 [-50.351704]
 [-59.113182]
 [-57.609818]
 [-53.394665]
 [-62.50828 ]
 [-56.57531 ]
 [-56.585236]
 [-55.182697]
 [-55.167114]
 [-55.152786]
 [-65.476845]
 [-62.580307]
 [-55.272335]
 [-57.869392]
 [-59.36766 ]
 [-57.06891 ]
 [-55.96691 ]
 [-51.411972]
 [-56.714188]
 [-56.198154]
 [-60.48925 ]
 [-55.016743]
 [-57.840714]
 [-54.03857 ]
 [-57.761116]
 [-56.100132]
 [-61.8259  ]
 [-52.008522]]"
3,"[[-110.027504]
 [-102.662445]
 [-109.691   ]
 [-104.27297 ]
 [-117.562256]
 [-118.23128 ]
 [-121.037125]
 [-101.84958 ]
 [-113.4464  ]
 [-110.6761  ]
 [-108.279655]
 [-108.129715]
 [-108.16069 ]
 [-108.802345]
 [-101.76094 ]
 [-110.57849 ]
 [-104.47877 ]
 [-106.85375 ]
 [-100.090576]
 [-118.5414  ]
 [-111.7102  ]
 [-116.87351 ]
 [-114.99949 ]
 [-122.81894 ]
 [-110.01402 ]
 [-114.11748 ]
 [-106.83314 ]
 [-118.92908 ]
 [-103.54214 ]
 [-106.21641 ]
 [ -99.12226 ]
 [-107.93151 ]
 [-100.203285]
 [ -96.465454]
 [-114.259186]
 [-101.71906 ]
 [-123.800125]
 [-110.5558  ]
 [-116.74845 ]
 [-116.62715 ]
 [-100.44101 ]
 [-108.921616]
 [-108.307365]
 [-120.512344]
 [-112.26969 ]
 [-111.77357 ]
 [-110.264915]
 [-108.006065]
 [-108.383224]
 [-105.572784]
 [ -99.31135 ]
 [-122.58085 ]
 [-108.74576 ]
 [-115.64295 ]
 [-124.13205 ]
 [-111.76904 ]
 [-113.89724 ]
 [-104.79093 ]
 [ -97.5352  ]
 [-113.23961 ]
 [-121.56041 ]
 [-100.228424]
 [ -95.11994 ]
 [-108.958336]
 [-107.13187 ]
 [-117.796104]
 [ -95.51765 ]
 [-107.79494 ]
 [-117.67192 ]
 [-102.386505]
 [-101.65106 ]
 [-106.30031 ]
 [-107.86614 ]
 [-112.72787 ]
 [-105.009605]
 [ -97.00474 ]
 [-107.32822 ]
 [-113.17342 ]
 [-122.90389 ]
 [-122.83182 ]
 [-110.22975 ]
 [-108.939026]
 [-117.09714 ]
 [-107.3638  ]
 [-108.53278 ]
 [-114.64316 ]
 [-120.756386]
 [-115.66918 ]
 [-111.12538 ]
 [-108.391685]
 [-131.8607  ]
 [-107.892815]
 [-117.07954 ]
 [-110.16212 ]
 [-116.76745 ]
 [-106.69066 ]
 [-104.51962 ]
 [-113.73236 ]
 [-100.96067 ]
 [-133.28825 ]
 [-110.92259 ]
 [-117.87754 ]
 [-106.19482 ]
 [-124.49169 ]
 [-113.90061 ]
 [-119.337746]
 [-104.88144 ]
 [-116.27794 ]
 [-123.30539 ]
 [-111.365456]
 [-112.649284]
 [-120.82928 ]
 [-104.770584]
 [-108.13429 ]
 [-110.557945]
 [-100.88052 ]
 [-100.05656 ]
 [-109.35068 ]
 [-117.77413 ]
 [-107.54593 ]
 [-105.64588 ]
 [-115.13535 ]
 [-102.767075]
 [-111.128044]
 [-106.57598 ]
 [-115.99214 ]
 [-107.65905 ]
 [-118.732376]]"
4,"[[-210.01073]
 [-198.93797]
 [-221.43114]
 [-232.44705]
 [-201.62077]
 [-205.37837]
 [-210.18964]
 [-213.97034]
 [-198.38576]
 [-206.00554]
 [-190.97069]
 [-176.5371 ]
 [-187.02019]
 [-199.31154]
 [-219.32727]
 [-211.20958]
 [-213.07977]
 [-216.57568]
 [-210.61041]
 [-210.89284]
 [-201.9652 ]
 [-200.3656 ]
 [-227.39651]
 [-234.4538 ]
 [-211.43718]
 [-189.5112 ]
 [-193.9765 ]
 [-213.93456]
 [-200.4559 ]
 [-232.15724]
 [-211.80603]
 [-218.01958]
 [-200.56354]
 [-191.41798]
 [-194.16273]
 [-186.25201]
 [-187.6391 ]
 [-178.69235]
 [-213.27362]
 [-212.36536]
 [-206.1948 ]
 [-194.0582 ]
 [-203.50168]
 [-200.615  ]
 [-213.29344]
 [-195.04607]
 [-218.97836]
 [-218.3759 ]
 [-222.36006]
 [-208.27344]
 [-184.82956]
 [-211.99905]
 [-187.67693]
 [-217.2713 ]
 [-202.07112]
 [-202.70876]
 [-211.86623]
 [-184.7415 ]
 [-211.42589]
 [-210.06834]
 [-202.73172]
 [-209.2833 ]
 [-192.90001]
 [-188.3866 ]
 [-203.95778]
 [-200.03198]
 [-191.01228]
 [-223.74272]
 [-211.01974]
 [-214.33458]
 [-185.3858 ]
 [-206.11292]
 [-225.12064]
 [-180.27357]
 [-207.44664]
 [-192.10544]
 [-179.08656]
 [-213.03807]
 [-203.76186]
 [-189.35017]
 [-199.31429]
 [-203.1657 ]
 [-201.95613]
 [-197.9461 ]
 [-216.81105]
 [-201.37515]
 [-206.88982]
 [-171.78569]
 [-205.54227]
 [-195.49922]
 [-201.70793]
 [-178.99718]
 [-186.63394]
 [-216.41455]
 [-189.81824]
 [-206.42677]
 [-219.693  ]
 [-201.93625]
 [-191.6333 ]
 [-219.70691]
 [-197.1035 ]
 [-188.42326]
 [-197.06445]
 [-203.75964]
 [-220.2852 ]
 [-204.14684]
 [-196.54112]
 [-215.62166]
 [-208.53291]
 [-201.3643 ]
 [-206.9448 ]
 [-191.306  ]
 [-206.35095]
 [-207.93573]
 [-194.79456]
 [-205.15323]
 [-208.27802]
 [-201.57254]
 [-189.98752]
 [-200.95526]
 [-206.20491]
 [-189.79312]
 [-204.35829]
 [-224.5829 ]
 [-214.56865]
 [-210.66267]
 [-219.6639 ]
 [-207.73889]]"
5,"[[-340.18594]
 [-330.94363]
 [-351.47363]
 [-338.42075]
 [-355.81412]
 [-383.9449 ]
 [-312.75757]
 [-361.48376]
 [-341.7023 ]
 [-361.2607 ]
 [-343.91187]
 [-351.7963 ]
 [-373.58878]
 [-352.40765]
 [-359.70407]
 [-376.02515]
 [-369.07257]
 [-341.5744 ]
 [-347.7437 ]
 [-365.1422 ]
 [-402.7695 ]
 [-363.2989 ]
 [-409.8772 ]
 [-344.83005]
 [-326.08853]
 [-358.21814]
 [-333.13535]
 [-335.50198]
 [-343.3783 ]
 [-334.6919 ]
 [-367.17813]
 [-363.97125]
 [-355.09555]
 [-331.4606 ]
 [-342.9869 ]
 [-362.14453]
 [-322.39136]
 [-353.16946]
 [-322.8586 ]
 [-375.8233 ]
 [-349.12622]
 [-367.94482]
 [-344.27512]
 [-281.8534 ]
 [-349.45178]
 [-335.41885]
 [-348.28903]
 [-378.7877 ]
 [-354.3461 ]
 [-364.93158]
 [-371.0368 ]
 [-357.96802]
 [-331.42487]
 [-352.13934]
 [-358.84985]
 [-315.06927]
 [-394.27017]
 [-357.70688]
 [-368.76257]
 [-331.61783]
 [-360.16837]
 [-341.13608]
 [-342.72583]
 [-364.75555]
 [-355.45337]
 [-363.05875]
 [-325.22202]
 [-317.29718]
 [-364.47992]
 [-325.05887]
 [-338.01865]
 [-364.2654 ]
 [-337.02707]
 [-365.6816 ]
 [-358.71832]
 [-366.54214]
 [-359.9986 ]
 [-402.79178]
 [-324.5265 ]
 [-360.82214]
 [-353.00784]
 [-367.53876]
 [-337.0497 ]
 [-359.93033]
 [-373.986  ]
 [-331.23334]
 [-350.26956]
 [-328.712  ]
 [-335.34662]
 [-345.99716]
 [-338.2689 ]
 [-359.55573]
 [-352.87222]
 [-350.1246 ]
 [-320.59964]
 [-344.14948]
 [-340.1867 ]
 [-346.91467]
 [-361.5485 ]
 [-358.8986 ]
 [-332.40515]
 [-361.63525]
 [-382.1024 ]
 [-320.5264 ]
 [-342.1916 ]
 [-363.4184 ]
 [-359.5033 ]
 [-348.88254]
 [-311.69662]
 [-341.8627 ]
 [-374.94775]
 [-366.7243 ]
 [-331.0139 ]
 [-324.32022]
 [-338.5586 ]
 [-341.5539 ]
 [-360.78372]
 [-332.16537]
 [-313.5593 ]
 [-359.91055]
 [-357.07037]
 [-352.64493]
 [-375.31772]
 [-327.26093]
 [-363.54562]
 [-346.8357 ]
 [-333.54196]
 [-361.94238]]"
6,"[[-543.56946]
 [-659.8057 ]
 [-558.7648 ]
 [-564.2729 ]
 [-557.61505]
 [-565.33746]
 [-560.6905 ]
 [-599.18665]
 [-678.96844]
 [-618.92395]
 [-576.9378 ]
 [-620.97943]
 [-595.679  ]
 [-615.99066]
 [-612.19867]
 [-557.5424 ]
 [-625.61786]
 [-620.3022 ]
 [-597.2506 ]
 [-604.7823 ]
 [-612.6795 ]
 [-549.3678 ]
 [-630.3943 ]
 [-624.27985]
 [-585.44666]
 [-562.1287 ]
 [-595.37683]
 [-625.9905 ]
 [-610.06854]
 [-573.4319 ]
 [-544.7659 ]
 [-566.5392 ]
 [-580.1348 ]
 [-601.81085]
 [-595.0486 ]
 [-612.55286]
 [-624.99396]
 [-546.0326 ]
 [-521.22424]
 [-616.4777 ]
 [-599.1657 ]
 [-566.5452 ]
 [-632.9988 ]
 [-588.6634 ]
 [-591.06683]
 [-608.71313]
 [-601.7321 ]
 [-614.5736 ]
 [-596.72473]
 [-647.925  ]
 [-575.3665 ]
 [-599.56866]
 [-583.19   ]
 [-633.44507]
 [-554.8134 ]
 [-561.4979 ]
 [-578.13135]
 [-629.8074 ]
 [-619.70056]
 [-620.006  ]
 [-581.9889 ]
 [-598.2126 ]
 [-602.1603 ]
 [-554.1805 ]
 [-547.10297]
 [-565.2417 ]
 [-560.936  ]
 [-590.93274]
 [-583.6219 ]
 [-530.27893]
 [-597.8927 ]
 [-612.3702 ]
 [-617.6044 ]
 [-536.6125 ]
 [-592.4586 ]
 [-585.7353 ]
 [-560.4511 ]
 [-570.673  ]
 [-575.3747 ]
 [-570.7137 ]
 [-598.42377]
 [-570.4616 ]
 [-611.77423]
 [-620.7338 ]
 [-671.97845]
 [-519.8068 ]
 [-681.99365]
 [-626.1316 ]
 [-625.5077 ]
 [-593.8764 ]
 [-644.41437]
 [-591.03766]
 [-563.5356 ]
 [-555.5512 ]
 [-589.8539 ]
 [-611.10364]
 [-608.6471 ]
 [-563.24115]
 [-622.59125]
 [-615.21704]
 [-571.44495]
 [-619.5822 ]
 [-591.56836]
 [-589.4531 ]
 [-615.32086]
 [-581.26105]
 [-616.6289 ]
 [-550.1943 ]
 [-574.1266 ]
 [-556.79126]
 [-587.313  ]
 [-576.75653]
 [-686.8774 ]
 [-661.6087 ]
 [-567.777  ]
 [-645.44293]
 [-599.6371 ]
 [-608.9599 ]
 [-575.16736]
 [-560.798  ]
 [-646.2048 ]
 [-635.8096 ]
 [-594.99805]
 [-618.0801 ]
 [-594.7981 ]
 [-601.6979 ]
 [-625.4179 ]
 [-694.17365]]"
7,"[[-729.60626]
 [-763.51935]
 [-759.3991 ]
 [-774.5441 ]
 [-762.74493]
 [-699.5014 ]
 [-784.41016]
 [-839.06616]
 [-766.70905]
 [-733.2933 ]
 [-723.8006 ]
 [-780.20996]
 [-721.2706 ]
 [-841.7016 ]
 [-818.6788 ]
 [-809.17676]
 [-750.26666]
 [-826.5881 ]
 [-840.0275 ]
 [-745.17865]
 [-837.93964]
 [-764.35046]
 [-851.5966 ]
 [-692.46216]
 [-748.2787 ]
 [-740.68384]
 [-730.8437 ]
 [-788.18164]
 [-752.587  ]
 [-758.1013 ]
 [-805.8507 ]
 [-753.8457 ]
 [-786.368  ]
 [-735.4085 ]
 [-835.4665 ]
 [-844.088  ]
 [-781.4905 ]
 [-786.1627 ]
 [-762.42596]
 [-801.75714]
 [-769.49475]
 [-765.942  ]
 [-782.0329 ]
 [-777.60046]
 [-822.4802 ]
 [-758.59424]
 [-723.3183 ]
 [-661.9503 ]
 [-755.946  ]
 [-752.0052 ]
 [-796.10004]
 [-789.77765]
 [-815.79584]
 [-730.9386 ]
 [-794.1921 ]
 [-787.87897]
 [-742.9841 ]
 [-736.5246 ]
 [-844.43567]
 [-794.236  ]
 [-721.2667 ]
 [-910.47375]
 [-717.0541 ]
 [-812.442  ]
 [-826.7707 ]
 [-730.5748 ]
 [-740.92303]
 [-740.5104 ]
 [-740.16394]
 [-764.26917]
 [-836.3527 ]
 [-872.81116]
 [-871.77496]
 [-841.05457]
 [-782.0503 ]
 [-796.74066]
 [-745.8155 ]
 [-836.0938 ]
 [-797.38684]
 [-828.808  ]
 [-794.0419 ]
 [-793.38586]
 [-733.1982 ]
 [-776.473  ]
 [-761.1974 ]
 [-796.4757 ]
 [-877.81604]
 [-764.98346]
 [-856.76556]
 [-771.73   ]
 [-826.50806]
 [-916.5462 ]
 [-741.0792 ]
 [-831.33984]
 [-725.70233]
 [-776.7195 ]
 [-785.0961 ]
 [-906.2904 ]
 [-776.7214 ]
 [-803.56903]
 [-809.4569 ]
 [-710.48596]
 [-802.32153]
 [-837.55084]
 [-756.3086 ]
 [-776.9902 ]
 [-840.1766 ]
 [-754.00714]
 [-775.6377 ]
 [-798.84875]
 [-762.0335 ]
 [-826.7155 ]
 [-724.22174]
 [-816.8925 ]
 [-716.8815 ]
 [-766.2834 ]
 [-777.7452 ]
 [-814.478  ]
 [-869.5898 ]
 [-788.69965]
 [-805.18085]
 [-729.9445 ]
 [-741.6157 ]
 [-763.96344]
 [-691.91266]
 [-849.8658 ]
 [-811.707  ]
 [-738.7336 ]]"
8,"[[ -981.29895]
 [-1000.0695 ]
 [-1016.87634]
 [-1051.2181 ]
 [ -926.398  ]
 [-1089.5829 ]
 [ -892.6844 ]
 [-1043.0444 ]
 [-1005.28217]
 [ -993.61127]
 [-1070.4243 ]
 [-1010.8227 ]
 [-1082.1428 ]
 [-1114.2211 ]
 [-1131.8225 ]
 [ -925.15533]
 [ -923.9789 ]
 [-1006.4435 ]
 [-1074.1095 ]
 [ -913.8657 ]
 [ -993.63916]
 [-1132.9203 ]
 [ -995.427  ]
 [-1060.5189 ]
 [ -939.96814]
 [ -974.7306 ]
 [ -958.40466]
 [-1092.3467 ]
 [-1078.6392 ]
 [ -927.2574 ]
 [ -946.0556 ]
 [ -983.063  ]
 [-1007.94604]
 [-1113.5797 ]
 [ -971.61554]
 [-1052.1669 ]
 [-1134.1859 ]
 [ -939.961  ]
 [ -952.8616 ]
 [-1004.532  ]
 [ -955.95703]
 [ -977.0046 ]
 [ -967.89197]
 [-1059.7654 ]
 [-1048.8665 ]
 [-1002.0614 ]
 [-1016.3562 ]
 [-1058.3373 ]
 [ -905.79285]
 [-1150.064  ]
 [ -927.01166]
 [ -986.1921 ]
 [-1033.3457 ]
 [ -961.63116]
 [-1077.5375 ]
 [ -981.57056]
 [-1041.7969 ]
 [-1015.245  ]
 [-1099.5155 ]
 [-1023.0112 ]
 [ -960.07825]
 [ -858.6372 ]
 [ -934.1622 ]
 [-1045.564  ]
 [ -875.58954]
 [ -974.9893 ]
 [ -984.0676 ]
 [ -943.0904 ]
 [-1025.5857 ]
 [ -980.7548 ]
 [-1096.5111 ]
 [ -954.9025 ]
 [ -975.5102 ]
 [-1069.1893 ]
 [ -918.67834]
 [ -971.4705 ]
 [ -957.9037 ]
 [-1010.25726]
 [ -921.24963]
 [-1072.8165 ]
 [-1067.1405 ]
 [ -932.5881 ]
 [ -917.98737]
 [-1079.2509 ]
 [-1015.7528 ]
 [ -952.8155 ]
 [ -926.529  ]
 [ -890.47614]
 [-1060.8694 ]
 [ -996.7222 ]
 [ -933.67505]
 [ -922.7215 ]
 [ -958.2936 ]
 [-1046.2483 ]
 [ -909.9503 ]
 [-1046.027  ]
 [ -919.08453]
 [-1043.4144 ]
 [-1000.908  ]
 [-1086.9521 ]
 [-1027.3948 ]
 [ -950.2435 ]
 [-1046.161  ]
 [ -990.1848 ]
 [ -928.09875]
 [-1070.1199 ]
 [ -927.23755]
 [ -944.671  ]
 [ -983.8014 ]
 [-1023.4444 ]
 [-1027.3417 ]
 [-1096.9904 ]
 [ -930.0867 ]
 [-1062.0029 ]
 [ -937.6346 ]
 [-1016.85077]
 [ -977.9174 ]
 [-1027.3026 ]
 [-1051.1864 ]
 [ -974.94476]
 [-1097.8033 ]
 [ -914.2773 ]
 [ -956.45856]
 [ -936.41235]
 [ -971.07434]
 [ -963.276  ]
 [ -964.7168 ]
 [ -952.4801 ]]"
9,"[[-1360.9944]
 [-1229.7069]
 [-1227.6234]
 [-1250.7319]
 [-1254.792 ]
 [-1200.5355]
 [-1262.3625]
 [-1256.421 ]
 [-1270.5487]
 [-1178.4253]
 [-1421.4423]
 [-1259.306 ]
 [-1416.224 ]
 [-1272.1471]
 [-1203.5197]
 [-1290.1783]
 [-1342.7672]
 [-1348.2042]
 [-1282.1261]
 [-1290.2653]
 [-1211.1096]
 [-1320.3003]
 [-1294.8875]
 [-1312.9258]
 [-1296.313 ]
 [-1166.3419]
 [-1126.7305]
 [-1057.0461]
 [-1235.8018]
 [-1275.9922]
 [-1259.6093]
 [-1260.2294]
 [-1264.9896]
 [-1249.1309]
 [-1217.8855]
 [-1223.0793]
 [-1352.5863]
 [-1279.5701]
 [-1272.7484]
 [-1322.1356]
 [-1301.7247]
 [-1466.5298]
 [-1267.8323]
 [-1195.8267]
 [-1232.606 ]
 [-1212.1433]
 [-1290.6113]
 [-1284.3713]
 [-1243.5107]
 [-1210.8538]
 [-1238.0785]
 [-1221.5199]
 [-1282.711 ]
 [-1213.767 ]
 [-1225.3501]
 [-1172.708 ]
 [-1213.6638]
 [-1267.648 ]
 [-1381.5001]
 [-1324.2102]
 [-1303.9753]
 [-1200.7701]
 [-1281.0931]
 [-1302.1328]
 [-1179.9614]
 [-1236.3447]
 [-1282.8582]
 [-1211.7714]
 [-1246.0032]
 [-1332.7458]
 [-1185.4327]
 [-1235.3314]
 [-1272.6008]
 [-1174.7057]
 [-1276.3701]
 [-1170.3418]
 [-1329.9233]
 [-1305.2744]
 [-1227.5914]
 [-1165.9401]
 [-1251.095 ]
 [-1143.4729]
 [-1268.2822]
 [-1080.2244]
 [-1213.7681]
 [-1234.6112]
 [-1271.2722]
 [-1270.564 ]
 [-1195.4369]
 [-1223.1271]
 [-1157.4327]
 [-1265.6827]
 [-1305.8058]
 [-1317.2124]
 [-1267.5873]
 [-1187.6995]
 [-1311.8671]
 [-1121.4608]
 [-1243.0356]
 [-1239.3667]
 [-1267.6711]
 [-1268.4061]
 [-1291.3274]
 [-1369.1307]
 [-1331.6403]
 [-1387.4156]
 [-1306.3019]
 [-1229.3893]
 [-1326.5242]
 [-1186.3158]
 [-1236.5785]
 [-1307.3353]
 [-1236.3922]
 [-1188.0172]
 [-1276.5178]
 [-1326.5632]
 [-1425.4718]
 [-1311.2297]
 [-1286.4801]
 [-1304.7811]
 [-1281.1676]
 [-1226.692 ]
 [-1267.719 ]
 [-1263.4491]
 [-1240.4934]
 [-1360.8912]
 [-1335.3212]
 [-1306.5525]]"
10,"[[-1357.8354]
 [-1539.7009]
 [-1577.7689]
 [-1584.1279]
 [-1405.0416]
 [-1642.9915]
 [-1484.0874]
 [-1376.299 ]
 [-1517.71  ]
 [-1646.8944]
 [-1453.8132]
 [-1557.4305]
 [-1553.3062]
 [-1486.0778]
 [-1602.5015]
 [-1665.6501]
 [-1580.5479]
 [-1545.8578]
 [-1483.316 ]
 [-1553.6378]
 [-1503.842 ]
 [-1627.3875]
 [-1568.0286]
 [-1391.206 ]
 [-1420.9769]
 [-1430.3339]
 [-1469.7251]
 [-1598.2183]
 [-1694.5785]
 [-1613.4102]
 [-1461.1754]
 [-1619.3129]
 [-1637.1749]
 [-1517.5734]
 [-1448.3206]
 [-1486.2888]
 [-1601.729 ]
 [-1669.9231]
 [-1616.3904]
 [-1562.0626]
 [-1549.4215]
 [-1654.8829]
 [-1648.552 ]
 [-1575.7177]
 [-1563.8668]
 [-1612.9514]
 [-1500.8163]
 [-1490.1335]
 [-1599.6194]
 [-1562.0371]
 [-1557.1428]
 [-1478.4576]
 [-1588.0149]
 [-1472.07  ]
 [-1502.2983]
 [-1615.7084]
 [-1393.3483]
 [-1563.1254]
 [-1471.566 ]
 [-1589.2882]
 [-1508.8995]
 [-1453.017 ]
 [-1478.5089]
 [-1665.7128]
 [-1545.0375]
 [-1510.0946]
 [-1487.1292]
 [-1536.2277]
 [-1558.921 ]
 [-1611.7155]
 [-1551.6277]
 [-1599.0223]
 [-1459.6967]
 [-1428.7949]
 [-1480.5773]
 [-1550.0715]
 [-1489.2368]
 [-1377.9788]
 [-1476.1199]
 [-1529.8947]
 [-1601.8273]
 [-1595.1866]
 [-1566.6444]
 [-1493.2744]
 [-1576.7384]
 [-1714.5222]
 [-1577.4716]
 [-1558.468 ]
 [-1495.0197]
 [-1556.5763]
 [-1470.4984]
 [-1483.261 ]
 [-1435.3379]
 [-1520.6157]
 [-1548.5618]
 [-1496.1078]
 [-1610.8347]
 [-1323.1339]
 [-1471.4052]
 [-1516.7759]
 [-1637.2443]
 [-1430.5103]
 [-1613.9357]
 [-1517.0704]
 [-1580.9546]
 [-1583.7465]
 [-1528.2842]
 [-1441.2307]
 [-1550.2838]
 [-1535.1271]
 [-1500.3628]
 [-1562.9705]
 [-1586.711 ]
 [-1543.6887]
 [-1565.3606]
 [-1562.6307]
 [-1519.2817]
 [-1508.0121]
 [-1526.307 ]
 [-1598.361 ]
 [-1461.902 ]
 [-1577.8434]
 [-1509.1716]
 [-1615.7417]
 [-1583.6765]
 [-1582.0825]
 [-1537.8362]
 [-1540.9948]]"
