episode,total_reward
1,"[[85.20156 ]
 [85.51269 ]
 [85.024284]
 [84.663445]
 [85.3617  ]
 [83.22971 ]
 [84.07588 ]
 [84.1808  ]
 [83.814674]
 [82.6221  ]
 [82.5098  ]
 [81.79824 ]
 [84.47024 ]
 [86.06401 ]
 [83.77158 ]
 [84.09809 ]
 [85.904915]
 [84.303   ]
 [82.78153 ]
 [85.88344 ]
 [86.068   ]
 [83.923485]
 [85.88313 ]
 [83.01367 ]
 [81.70103 ]
 [84.28439 ]
 [84.72356 ]
 [83.81909 ]
 [85.58981 ]
 [84.48758 ]
 [83.64279 ]
 [85.09794 ]
 [85.18851 ]
 [85.98681 ]
 [86.24083 ]
 [83.364136]
 [85.22946 ]
 [83.72681 ]
 [84.12451 ]
 [84.57471 ]
 [83.81211 ]
 [82.2241  ]
 [84.40177 ]
 [83.4292  ]
 [83.66446 ]
 [85.32442 ]
 [84.855   ]
 [83.7092  ]
 [84.04095 ]
 [82.35718 ]
 [83.39259 ]
 [84.0838  ]
 [85.07185 ]
 [87.21726 ]
 [83.99254 ]
 [83.614914]
 [83.70049 ]
 [83.390114]
 [85.506065]
 [83.514   ]
 [81.292915]
 [85.85176 ]
 [84.33466 ]
 [82.93239 ]]"
2,"[[191.28523]
 [201.29889]
 [202.5014 ]
 [196.74326]
 [203.01625]
 [196.114  ]
 [193.9857 ]
 [200.64055]
 [200.41364]
 [196.59665]
 [208.32043]
 [197.71336]
 [193.51128]
 [203.75792]
 [202.90654]
 [188.67448]
 [201.41286]
 [197.60646]
 [197.0589 ]
 [203.38449]
 [201.34196]
 [194.2976 ]
 [193.77124]
 [195.62859]
 [199.06572]
 [200.00806]
 [197.69743]
 [205.52097]
 [198.09712]
 [193.94781]
 [192.51035]
 [194.60349]
 [207.85637]
 [200.1322 ]
 [196.15427]
 [196.46985]
 [188.91231]
 [193.70024]
 [194.01715]
 [200.37561]
 [199.47786]
 [204.74533]
 [207.69893]
 [200.62196]
 [202.84666]
 [196.1873 ]
 [197.55646]
 [196.30241]
 [199.66785]
 [200.31206]
 [198.53018]
 [201.76314]
 [197.78192]
 [202.89409]
 [199.18604]
 [201.34161]
 [195.53867]
 [199.8754 ]
 [205.52023]
 [201.19902]
 [196.47328]
 [206.3004 ]
 [199.11266]
 [202.38051]]"
3,"[[415.0801 ]
 [409.36234]
 [412.31647]
 [420.59857]
 [415.47974]
 [403.9056 ]
 [415.1501 ]
 [410.36475]
 [411.15567]
 [400.3487 ]
 [405.2753 ]
 [409.71066]
 [424.08804]
 [413.7987 ]
 [417.52475]
 [395.9649 ]
 [400.24924]
 [421.67465]
 [406.63907]
 [409.3824 ]
 [418.572  ]
 [397.6275 ]
 [421.2867 ]
 [418.5378 ]
 [409.77408]
 [403.40662]
 [398.85483]
 [427.0968 ]
 [413.32004]
 [436.2765 ]
 [403.40628]
 [419.55975]
 [420.46024]
 [428.42923]
 [416.43692]
 [412.34802]
 [408.707  ]
 [418.43927]
 [409.87543]
 [413.59058]
 [428.4922 ]
 [424.75513]
 [394.2315 ]
 [423.2994 ]
 [412.3681 ]
 [417.89282]
 [405.37793]
 [410.07098]
 [415.14212]
 [427.28632]
 [400.1899 ]
 [382.55847]
 [413.48334]
 [409.3135 ]
 [403.417  ]
 [421.06845]
 [402.21295]
 [408.63477]
 [418.36493]
 [426.01343]
 [417.5603 ]
 [428.64417]
 [403.44574]
 [434.50604]]"
4,"[[723.8442 ]
 [707.1397 ]
 [690.7704 ]
 [714.52014]
 [702.64355]
 [717.06555]
 [717.3119 ]
 [712.8595 ]
 [724.5545 ]
 [712.464  ]
 [725.92175]
 [740.17645]
 [697.1913 ]
 [714.6629 ]
 [726.3569 ]
 [700.9302 ]
 [716.9922 ]
 [702.079  ]
 [725.07574]
 [709.5351 ]
 [714.16986]
 [721.27234]
 [702.37537]
 [693.50635]
 [706.4126 ]
 [709.9027 ]
 [702.6329 ]
 [730.21246]
 [720.13086]
 [745.92017]
 [710.2481 ]
 [711.53326]
 [688.9984 ]
 [729.17957]
 [726.5618 ]
 [738.37787]
 [716.05634]
 [721.4499 ]
 [696.0514 ]
 [735.8586 ]
 [723.1674 ]
 [733.3439 ]
 [714.0735 ]
 [698.57465]
 [749.7751 ]
 [723.1265 ]
 [725.99384]
 [708.1577 ]
 [714.0651 ]
 [721.5084 ]
 [709.9232 ]
 [734.2484 ]
 [715.63556]
 [714.86017]
 [713.9457 ]
 [698.9951 ]
 [714.7554 ]
 [682.61774]
 [726.06366]
 [715.3097 ]
 [698.66376]
 [709.0826 ]
 [723.4216 ]
 [693.0908 ]]"
5,"[[1060.851  ]
 [1052.1444 ]
 [1062.8633 ]
 [1050.2621 ]
 [1032.226  ]
 [1057.8973 ]
 [1054.0543 ]
 [1045.1161 ]
 [1054.1578 ]
 [1052.7917 ]
 [1060.0262 ]
 [1041.2379 ]
 [1044.0206 ]
 [1074.8931 ]
 [1037.9397 ]
 [1062.5448 ]
 [1059.8358 ]
 [1050.4186 ]
 [1059.1942 ]
 [1048.2697 ]
 [1073.2693 ]
 [1074.0488 ]
 [1068.5898 ]
 [1087.6509 ]
 [1054.862  ]
 [1061.4268 ]
 [1059.5104 ]
 [1071.0297 ]
 [1065.8469 ]
 [1059.6569 ]
 [1058.9766 ]
 [1029.5265 ]
 [1050.3936 ]
 [1083.1774 ]
 [1043.498  ]
 [1033.6838 ]
 [1055.8871 ]
 [1054.3994 ]
 [1066.0333 ]
 [1073.9827 ]
 [1080.6958 ]
 [1057.7416 ]
 [1081.5585 ]
 [1065.4712 ]
 [1033.6665 ]
 [1047.518  ]
 [1052.4564 ]
 [1055.1931 ]
 [1066.5402 ]
 [1065.199  ]
 [1057.7792 ]
 [1035.2385 ]
 [1082.5848 ]
 [1018.30206]
 [1048.5314 ]
 [1071.9004 ]
 [1049.9081 ]
 [1039.782  ]
 [1015.62823]
 [1009.1799 ]
 [1059.462  ]
 [1063.559  ]
 [1099.2524 ]
 [ 994.74023]]"
6,"[[1377.653 ]
 [1357.4535]
 [1358.9535]
 [1371.3015]
 [1445.768 ]
 [1360.1486]
 [1366.7225]
 [1336.6687]
 [1359.9288]
 [1390.6697]
 [1385.8428]
 [1381.0765]
 [1403.586 ]
 [1376.3994]
 [1392.6714]
 [1421.0157]
 [1349.393 ]
 [1357.7891]
 [1398.3568]
 [1394.4108]
 [1342.1713]
 [1359.9884]
 [1381.3344]
 [1379.0044]
 [1395.5325]
 [1414.8159]
 [1427.7146]
 [1375.8949]
 [1404.8014]
 [1365.7366]
 [1412.1704]
 [1331.8845]
 [1411.355 ]
 [1379.6838]
 [1363.7703]
 [1389.4773]
 [1380.1841]
 [1328.9574]
 [1366.5322]
 [1372.4431]
 [1387.71  ]
 [1357.0039]
 [1385.7981]
 [1401.4333]
 [1372.5961]
 [1383.6328]
 [1335.0609]
 [1415.6288]
 [1356.9893]
 [1371.3141]
 [1365.6776]
 [1359.5304]
 [1387.5092]
 [1415.7117]
 [1360.3104]
 [1406.661 ]
 [1385.652 ]
 [1419.2617]
 [1361.2324]
 [1400.9   ]
 [1416.1499]
 [1404.2001]
 [1368.0774]
 [1380.0519]]"
7,"[[1722.3541]
 [1793.2974]
 [1751.0408]
 [1748.4902]
 [1833.6571]
 [1755.2179]
 [1801.813 ]
 [1777.0632]
 [1743.1506]
 [1785.7751]
 [1788.1251]
 [1735.3413]
 [1773.2052]
 [1782.5231]
 [1798.7352]
 [1779.5941]
 [1783.7279]
 [1774.7983]
 [1819.449 ]
 [1798.6426]
 [1771.8275]
 [1800.6936]
 [1730.4463]
 [1774.6339]
 [1745.575 ]
 [1837.0193]
 [1819.9742]
 [1832.2524]
 [1775.1453]
 [1747.5809]
 [1782.9932]
 [1721.1539]
 [1824.0529]
 [1804.6794]
 [1807.6486]
 [1729.4155]
 [1728.1   ]
 [1853.162 ]
 [1815.422 ]
 [1794.9224]
 [1785.4196]
 [1768.8555]
 [1775.9579]
 [1757.9258]
 [1714.1063]
 [1801.458 ]
 [1775.8068]
 [1868.3887]
 [1819.6782]
 [1768.5859]
 [1775.2433]
 [1738.1323]
 [1791.8505]
 [1719.522 ]
 [1756.0205]
 [1743.2919]
 [1815.1886]
 [1755.8805]
 [1768.8213]
 [1890.1268]
 [1740.0519]
 [1713.2258]
 [1770.1053]
 [1813.7211]]"
8,"[[2157.0444]
 [2034.9609]
 [2151.4211]
 [2098.6743]
 [2120.6865]
 [2071.445 ]
 [2114.4263]
 [2123.6228]
 [2082.123 ]
 [2063.6885]
 [2124.0881]
 [2116.0464]
 [2106.6384]
 [2100.1318]
 [2099.2234]
 [2162.773 ]
 [2098.691 ]
 [2115.2278]
 [2130.5754]
 [2121.425 ]
 [2073.0806]
 [2128.4038]
 [2066.517 ]
 [2054.0818]
 [2106.357 ]
 [2104.5198]
 [2131.915 ]
 [2072.0352]
 [2180.9785]
 [2028.0168]
 [2064.2131]
 [2140.0889]
 [2131.5334]
 [2088.9204]
 [2000.2046]
 [2058.9382]
 [2156.1616]
 [2150.23  ]
 [2125.6582]
 [2115.7742]
 [2087.7568]
 [2108.6895]
 [2106.8013]
 [2101.2388]
 [2160.47  ]
 [2042.9838]
 [2178.8328]
 [2118.5535]
 [2033.8232]
 [2148.8118]
 [2177.2305]
 [2206.9023]
 [2139.8296]
 [2118.197 ]
 [2097.4866]
 [2188.403 ]
 [2066.9104]
 [2184.287 ]
 [2087.3777]
 [2133.992 ]
 [2109.9678]
 [2109.6704]
 [2102.9517]
 [2156.111 ]]"
9,"[[2563.299 ]
 [2495.9475]
 [2576.9807]
 [2476.7065]
 [2563.7366]
 [2577.8726]
 [2469.1519]
 [2436.1782]
 [2518.9495]
 [2418.186 ]
 [2463.4607]
 [2455.6267]
 [2549.587 ]
 [2485.061 ]
 [2515.4182]
 [2487.872 ]
 [2519.9294]
 [2512.42  ]
 [2517.6123]
 [2460.2058]
 [2510.676 ]
 [2548.578 ]
 [2499.708 ]
 [2425.2585]
 [2497.3813]
 [2576.3008]
 [2477.1714]
 [2529.4082]
 [2441.2043]
 [2517.3289]
 [2568.8604]
 [2575.7788]
 [2485.1077]
 [2541.114 ]
 [2545.1282]
 [2549.603 ]
 [2425.2622]
 [2454.1646]
 [2537.612 ]
 [2493.025 ]
 [2474.6685]
 [2601.098 ]
 [2481.38  ]
 [2533.8247]
 [2581.9736]
 [2433.3723]
 [2502.0195]
 [2565.4976]
 [2591.8865]
 [2507.2988]
 [2501.2422]
 [2540.6824]
 [2512.9333]
 [2458.9768]
 [2636.9678]
 [2475.131 ]
 [2500.1116]
 [2523.3123]
 [2459.0645]
 [2433.8015]
 [2402.692 ]
 [2545.2356]
 [2523.3584]
 [2509.4739]]"
10,"[[2933.6184]
 [2997.7864]
 [2946.5845]
 [2950.7546]
 [2896.912 ]
 [2967.4775]
 [3006.7212]
 [3080.7134]
 [2989.8215]
 [3015.1582]
 [2837.9836]
 [2894.0269]
 [2905.678 ]
 [2995.5583]
 [2949.2634]
 [2858.3372]
 [2920.343 ]
 [2854.3928]
 [2844.9285]
 [2973.7783]
 [2863.6067]
 [2853.5603]
 [2981.1392]
 [3063.9832]
 [3058.5085]
 [2866.4753]
 [2933.3962]
 [2944.5068]
 [3042.0498]
 [2904.7876]
 [3033.2515]
 [2955.162 ]
 [2917.1873]
 [2950.2126]
 [2980.5337]
 [3062.7117]
 [2892.3027]
 [2890.1355]
 [3012.3965]
 [2986.5376]
 [2965.6438]
 [2969.5352]
 [2873.2146]
 [2976.1738]
 [2903.1995]
 [2843.6218]
 [2905.4727]
 [2901.5195]
 [2880.2097]
 [2982.5667]
 [2961.9194]
 [2900.5383]
 [3065.954 ]
 [3043.8713]
 [2955.7454]
 [2917.6206]
 [2972.719 ]
 [2898.197 ]
 [2971.823 ]
 [2947.964 ]
 [3017.106 ]
 [2947.3313]
 [3036.0356]
 [2990.4187]]"
