episode,total_reward
1,"[[-1.0991037 ]
 [-1.1472294 ]
 [-1.1590192 ]
 [-1.38169   ]
 [-1.0850594 ]
 [-1.0361826 ]
 [-0.91999084]
 [-0.8143169 ]
 [-0.83802897]
 [-0.9298232 ]
 [-1.2366804 ]
 [-1.1242146 ]
 [-1.1093036 ]
 [-1.3527662 ]
 [-1.0735521 ]
 [-0.84609383]
 [-0.8691133 ]
 [-1.2129985 ]
 [-1.3828338 ]
 [-0.9485927 ]
 [-1.2683139 ]
 [-1.2707645 ]
 [-0.86816585]
 [-0.95149934]
 [-1.1165102 ]
 [-1.3381952 ]
 [-1.0775408 ]
 [-1.0707704 ]
 [-1.3569529 ]
 [-0.868095  ]
 [-1.2744133 ]
 [-1.002449  ]
 [-0.9828602 ]
 [-1.2778424 ]
 [-1.02671   ]
 [-0.9753293 ]
 [-0.88006693]
 [-0.9193401 ]
 [-1.02037   ]
 [-0.94730735]
 [-1.0325034 ]
 [-0.98577434]
 [-0.9960874 ]
 [-1.0094478 ]
 [-1.2848061 ]
 [-1.171668  ]
 [-0.93972635]
 [-1.0319487 ]
 [-0.7545033 ]
 [-1.3325512 ]
 [-1.039148  ]
 [-1.0768831 ]
 [-0.9818619 ]
 [-1.123779  ]
 [-0.7997557 ]
 [-1.2953291 ]
 [-1.0794528 ]
 [-0.9571534 ]
 [-0.91868806]
 [-1.0228502 ]
 [-0.8237186 ]
 [-0.8825998 ]
 [-1.0207919 ]
 [-1.0052536 ]
 [-1.3390187 ]
 [-1.086792  ]
 [-0.9264832 ]
 [-0.9976351 ]
 [-1.0270156 ]
 [-0.93200135]
 [-1.1874293 ]
 [-1.1533947 ]
 [-1.1894536 ]
 [-1.0941544 ]
 [-1.1403198 ]
 [-1.0444156 ]
 [-1.1056769 ]
 [-1.2043223 ]
 [-0.80601484]
 [-0.82210445]
 [-1.0437241 ]
 [-0.9616342 ]
 [-0.9315658 ]
 [-1.1618664 ]
 [-1.1338428 ]
 [-1.138787  ]
 [-0.8882604 ]
 [-0.9694875 ]
 [-0.78144443]
 [-1.0018196 ]
 [-1.1327151 ]
 [-1.1943125 ]
 [-1.2455428 ]
 [-1.1672357 ]
 [-0.908016  ]
 [-0.8374766 ]
 [-1.0066582 ]
 [-1.0451239 ]
 [-1.357998  ]
 [-1.0101146 ]
 [-0.80435014]
 [-0.88492304]
 [-0.9584531 ]
 [-1.0608537 ]
 [-1.0321342 ]
 [-1.0933299 ]
 [-1.126626  ]
 [-0.81712174]
 [-0.9177225 ]
 [-0.7885508 ]
 [-0.93163645]
 [-0.85064423]
 [-1.0115745 ]
 [-0.8536695 ]
 [-1.0728544 ]
 [-0.9221008 ]
 [-1.0333773 ]
 [-0.95841485]
 [-1.1974585 ]
 [-1.0335993 ]
 [-0.8293337 ]
 [-0.9983351 ]
 [-1.2642694 ]
 [-1.0272235 ]
 [-0.9891608 ]
 [-1.2167774 ]
 [-0.88084394]
 [-1.1420596 ]]"
2,"[[-58.929672]
 [-61.6345  ]
 [-57.118305]
 [-58.959927]
 [-61.994465]
 [-61.417572]
 [-57.056786]
 [-61.810684]
 [-56.903458]
 [-60.681   ]
 [-57.111885]
 [-62.63126 ]
 [-58.32309 ]
 [-58.661743]
 [-63.331657]
 [-60.47001 ]
 [-62.34176 ]
 [-58.075233]
 [-57.65598 ]
 [-57.560894]
 [-59.220882]
 [-57.72299 ]
 [-61.963936]
 [-61.03535 ]
 [-57.068787]
 [-57.912334]
 [-60.10471 ]
 [-54.65353 ]
 [-58.343937]
 [-58.31571 ]
 [-56.56712 ]
 [-58.039814]
 [-51.325996]
 [-55.31393 ]
 [-61.24139 ]
 [-56.390625]
 [-57.403797]
 [-62.511356]
 [-61.5629  ]
 [-60.144657]
 [-59.6734  ]
 [-51.722435]
 [-55.29883 ]
 [-65.08995 ]
 [-61.220737]
 [-57.813778]
 [-60.643826]
 [-60.378952]
 [-57.793873]
 [-53.659008]
 [-56.403038]
 [-63.332928]
 [-63.697124]
 [-58.626854]
 [-61.950485]
 [-56.82928 ]
 [-54.71784 ]
 [-58.01349 ]
 [-57.994186]
 [-55.33173 ]
 [-63.822876]
 [-56.875084]
 [-59.851902]
 [-65.11518 ]
 [-57.704178]
 [-59.279034]
 [-60.16509 ]
 [-55.966015]
 [-59.813717]
 [-59.75    ]
 [-59.776104]
 [-58.42301 ]
 [-57.953175]
 [-54.36511 ]
 [-61.198166]
 [-61.29983 ]
 [-54.39104 ]
 [-56.449486]
 [-57.39801 ]
 [-60.950623]
 [-62.710186]
 [-57.335987]
 [-57.3391  ]
 [-64.40815 ]
 [-58.159775]
 [-62.77858 ]
 [-54.877777]
 [-56.46003 ]
 [-58.448864]
 [-58.40835 ]
 [-60.61108 ]
 [-53.210636]
 [-60.66739 ]
 [-57.623936]
 [-62.950672]
 [-62.04962 ]
 [-55.51419 ]
 [-58.79535 ]
 [-60.1     ]
 [-69.68097 ]
 [-62.631268]
 [-63.212433]
 [-55.74201 ]
 [-62.169746]
 [-55.386707]
 [-56.59773 ]
 [-55.68657 ]
 [-59.263374]
 [-56.83641 ]
 [-62.045288]
 [-56.876553]
 [-58.08925 ]
 [-68.19681 ]
 [-57.411564]
 [-64.453926]
 [-59.46671 ]
 [-58.864918]
 [-56.674965]
 [-59.10599 ]
 [-60.749203]
 [-55.37576 ]
 [-60.24148 ]
 [-53.958508]
 [-60.18163 ]
 [-56.375996]
 [-57.307747]
 [-60.489452]
 [-58.328575]]"
3,"[[-165.26161]
 [-147.59279]
 [-136.12688]
 [-153.35176]
 [-148.04749]
 [-158.33455]
 [-148.62524]
 [-157.84923]
 [-143.99118]
 [-134.02783]
 [-176.08496]
 [-146.76118]
 [-137.64964]
 [-149.19366]
 [-162.01468]
 [-173.72972]
 [-152.43709]
 [-151.75223]
 [-150.09407]
 [-158.07004]
 [-152.8117 ]
 [-157.30222]
 [-146.78484]
 [-154.09538]
 [-144.43648]
 [-154.75603]
 [-145.59818]
 [-153.49144]
 [-148.69249]
 [-149.59822]
 [-147.6808 ]
 [-141.46707]
 [-137.87883]
 [-159.71571]
 [-151.75882]
 [-148.77051]
 [-151.86295]
 [-158.39857]
 [-136.58777]
 [-163.39072]
 [-162.9149 ]
 [-145.6959 ]
 [-157.64508]
 [-149.03407]
 [-138.78685]
 [-168.739  ]
 [-135.63316]
 [-150.75108]
 [-160.12962]
 [-169.41516]
 [-166.26868]
 [-154.87425]
 [-156.79599]
 [-152.94278]
 [-144.65686]
 [-168.11151]
 [-136.36096]
 [-145.89722]
 [-157.32414]
 [-149.61824]
 [-157.73355]
 [-135.77586]
 [-156.98303]
 [-154.81595]
 [-159.9404 ]
 [-158.61089]
 [-157.97763]
 [-167.90172]
 [-142.1828 ]
 [-152.68776]
 [-146.68352]
 [-149.1596 ]
 [-155.66063]
 [-144.012  ]
 [-131.45522]
 [-141.94293]
 [-163.27357]
 [-149.45999]
 [-158.37938]
 [-153.10188]
 [-157.75781]
 [-143.38605]
 [-155.2973 ]
 [-148.1117 ]
 [-157.5819 ]
 [-151.53133]
 [-157.79872]
 [-144.40147]
 [-156.28816]
 [-145.21646]
 [-161.59883]
 [-158.41278]
 [-155.51457]
 [-143.11465]
 [-153.7327 ]
 [-160.03069]
 [-158.91953]
 [-151.76031]
 [-152.84555]
 [-170.09096]
 [-152.52034]
 [-152.4034 ]
 [-160.98657]
 [-175.48811]
 [-150.80313]
 [-135.20377]
 [-152.94327]
 [-152.41924]
 [-157.62386]
 [-163.88988]
 [-149.67216]
 [-143.68207]
 [-145.99289]
 [-157.31056]
 [-155.63536]
 [-165.63524]
 [-150.942  ]
 [-165.39342]
 [-150.15892]
 [-159.21173]
 [-163.59402]
 [-130.56792]
 [-145.98042]
 [-149.67816]
 [-170.24641]
 [-165.80376]
 [-164.36214]
 [-134.75291]]"
4,"[[-262.09088]
 [-255.86989]
 [-251.55722]
 [-248.56592]
 [-257.77307]
 [-270.0982 ]
 [-248.72478]
 [-239.36546]
 [-245.03825]
 [-263.45023]
 [-253.44212]
 [-241.70946]
 [-219.49673]
 [-259.63843]
 [-258.4933 ]
 [-266.83527]
 [-244.88553]
 [-227.79875]
 [-257.41208]
 [-253.1947 ]
 [-252.28325]
 [-253.99654]
 [-243.44681]
 [-212.77083]
 [-254.39488]
 [-250.00772]
 [-264.59827]
 [-249.6499 ]
 [-235.14012]
 [-209.38141]
 [-244.77075]
 [-260.63202]
 [-248.25594]
 [-262.51035]
 [-235.34674]
 [-228.44312]
 [-261.54453]
 [-266.5531 ]
 [-253.28593]
 [-238.08235]
 [-255.19934]
 [-253.65411]
 [-265.5898 ]
 [-233.8055 ]
 [-232.91483]
 [-256.99835]
 [-248.39151]
 [-256.17657]
 [-245.75035]
 [-227.08723]
 [-238.62738]
 [-253.13486]
 [-241.53917]
 [-240.83136]
 [-258.86493]
 [-218.9055 ]
 [-258.995  ]
 [-267.80566]
 [-252.06961]
 [-237.06583]
 [-265.88495]
 [-264.52716]
 [-248.70949]
 [-263.54477]
 [-228.19617]
 [-251.46266]
 [-245.36176]
 [-257.0253 ]
 [-221.00594]
 [-234.06915]
 [-250.79361]
 [-240.68994]
 [-243.21309]
 [-281.35898]
 [-249.5403 ]
 [-241.38184]
 [-258.75262]
 [-231.09602]
 [-248.65257]
 [-246.48488]
 [-238.56718]
 [-240.70477]
 [-236.04826]
 [-218.59885]
 [-228.78693]
 [-248.74973]
 [-236.0722 ]
 [-234.4118 ]
 [-290.66748]
 [-225.84608]
 [-258.29367]
 [-259.311  ]
 [-257.73254]
 [-236.80887]
 [-251.01578]
 [-241.56032]
 [-242.41066]
 [-230.76517]
 [-231.44598]
 [-254.93205]
 [-274.3514 ]
 [-237.44667]
 [-235.96758]
 [-259.13834]
 [-242.23486]
 [-223.79562]
 [-230.55045]
 [-275.20502]
 [-246.14203]
 [-231.90569]
 [-261.84598]
 [-233.24059]
 [-244.27196]
 [-228.52469]
 [-230.13863]
 [-253.37366]
 [-248.52505]
 [-252.743  ]
 [-254.47379]
 [-261.5465 ]
 [-222.56627]
 [-253.55164]
 [-239.72504]
 [-240.45457]
 [-227.87679]
 [-232.48529]
 [-231.94708]
 [-227.34799]]"
5,"[[-295.48578]
 [-380.56668]
 [-341.1877 ]
 [-341.3691 ]
 [-340.73117]
 [-338.41916]
 [-356.40292]
 [-298.17487]
 [-315.80478]
 [-319.84906]
 [-330.5933 ]
 [-327.58014]
 [-318.7691 ]
 [-320.38577]
 [-378.98157]
 [-330.03262]
 [-333.35052]
 [-352.12427]
 [-315.69058]
 [-289.8927 ]
 [-338.2969 ]
 [-341.8832 ]
 [-328.11517]
 [-344.7166 ]
 [-305.96155]
 [-280.4684 ]
 [-324.04526]
 [-345.3078 ]
 [-347.51657]
 [-295.14655]
 [-319.60184]
 [-353.98837]
 [-296.11237]
 [-346.4589 ]
 [-341.42972]
 [-310.5793 ]
 [-317.73242]
 [-328.0832 ]
 [-334.70618]
 [-318.11118]
 [-300.66074]
 [-314.01822]
 [-368.18607]
 [-324.11966]
 [-351.72617]
 [-336.2447 ]
 [-342.0123 ]
 [-336.92575]
 [-344.15878]
 [-309.88495]
 [-336.0727 ]
 [-381.87994]
 [-298.47916]
 [-345.19272]
 [-349.70355]
 [-304.5564 ]
 [-317.2192 ]
 [-338.5899 ]
 [-345.2301 ]
 [-309.83984]
 [-333.91324]
 [-342.67072]
 [-323.77188]
 [-341.80206]
 [-325.24127]
 [-336.65887]
 [-288.86145]
 [-282.5338 ]
 [-406.59653]
 [-311.52246]
 [-318.89545]
 [-332.355  ]
 [-367.204  ]
 [-343.06372]
 [-313.7695 ]
 [-343.50934]
 [-316.245  ]
 [-359.91827]
 [-348.61194]
 [-350.56696]
 [-310.4401 ]
 [-348.3179 ]
 [-334.45065]
 [-343.76263]
 [-310.00565]
 [-330.829  ]
 [-318.4352 ]
 [-324.86813]
 [-340.44803]
 [-339.4923 ]
 [-361.39142]
 [-313.44653]
 [-368.3656 ]
 [-313.97556]
 [-290.50558]
 [-303.3636 ]
 [-335.05957]
 [-366.88837]
 [-323.39426]
 [-361.7468 ]
 [-343.2454 ]
 [-314.4125 ]
 [-387.31583]
 [-355.13068]
 [-344.49026]
 [-357.02338]
 [-324.92175]
 [-364.20105]
 [-308.7646 ]
 [-317.81982]
 [-309.62256]
 [-329.6126 ]
 [-317.3899 ]
 [-350.7686 ]
 [-348.63486]
 [-340.93835]
 [-350.0455 ]
 [-330.3471 ]
 [-332.57928]
 [-314.84164]
 [-324.28586]
 [-327.96512]
 [-312.90405]
 [-343.09402]
 [-313.75146]
 [-348.20056]
 [-347.7142 ]
 [-312.10632]]"
6,"[[-419.74863]
 [-371.4343 ]
 [-361.97455]
 [-389.01248]
 [-389.8743 ]
 [-433.10535]
 [-351.2192 ]
 [-394.26022]
 [-382.17325]
 [-360.06558]
 [-415.15735]
 [-415.55844]
 [-347.53543]
 [-376.14517]
 [-365.1885 ]
 [-358.08047]
 [-371.4626 ]
 [-333.00742]
 [-379.99292]
 [-359.65494]
 [-408.68765]
 [-355.2035 ]
 [-391.38223]
 [-417.15155]
 [-358.7485 ]
 [-380.21265]
 [-355.25992]
 [-391.7652 ]
 [-377.29022]
 [-355.68466]
 [-325.63394]
 [-331.0621 ]
 [-394.23645]
 [-359.53674]
 [-401.3772 ]
 [-362.11084]
 [-363.9678 ]
 [-334.61102]
 [-389.4334 ]
 [-366.40448]
 [-396.95615]
 [-373.57373]
 [-347.39697]
 [-374.17194]
 [-375.7973 ]
 [-351.86826]
 [-343.45538]
 [-372.24127]
 [-397.73175]
 [-381.33612]
 [-379.9402 ]
 [-344.57816]
 [-366.81485]
 [-351.63885]
 [-354.99008]
 [-370.3508 ]
 [-378.5713 ]
 [-361.59714]
 [-430.97913]
 [-368.75806]
 [-381.80508]
 [-385.49084]
 [-390.6947 ]
 [-360.69315]
 [-358.67828]
 [-426.77228]
 [-404.89426]
 [-404.4023 ]
 [-335.75067]
 [-381.69287]
 [-421.67618]
 [-411.961  ]
 [-347.0296 ]
 [-348.0819 ]
 [-405.65167]
 [-367.85236]
 [-402.61154]
 [-424.37186]
 [-357.514  ]
 [-387.67175]
 [-371.87653]
 [-348.47543]
 [-359.58655]
 [-388.45184]
 [-349.52234]
 [-372.31973]
 [-394.01047]
 [-334.22784]
 [-374.38257]
 [-372.7072 ]
 [-349.0881 ]
 [-384.2104 ]
 [-353.49997]
 [-434.31317]
 [-384.6693 ]
 [-392.663  ]
 [-377.36145]
 [-372.22693]
 [-342.95844]
 [-378.65656]
 [-352.20038]
 [-376.77866]
 [-421.69507]
 [-439.30087]
 [-392.45438]
 [-368.81595]
 [-431.21622]
 [-380.45047]
 [-360.23788]
 [-407.54724]
 [-406.62018]
 [-372.53818]
 [-376.38193]
 [-411.25482]
 [-383.29785]
 [-381.66586]
 [-377.74448]
 [-370.54657]
 [-381.49994]
 [-411.63507]
 [-391.8263 ]
 [-454.52087]
 [-357.95642]
 [-342.20715]
 [-355.54944]
 [-375.2584 ]
 [-384.86835]
 [-362.79868]]"
7,"[[-477.83194]
 [-365.43396]
 [-439.01172]
 [-480.23892]
 [-462.4372 ]
 [-495.3259 ]
 [-486.78647]
 [-475.07178]
 [-434.50024]
 [-471.93378]
 [-462.50888]
 [-453.18503]
 [-426.6651 ]
 [-466.0038 ]
 [-411.32364]
 [-437.68176]
 [-428.7416 ]
 [-489.48315]
 [-480.8346 ]
 [-449.12015]
 [-404.04074]
 [-485.06168]
 [-416.72842]
 [-413.05624]
 [-444.73596]
 [-449.8128 ]
 [-419.91037]
 [-419.434  ]
 [-435.08337]
 [-473.14438]
 [-453.73718]
 [-454.80307]
 [-434.67334]
 [-397.58365]
 [-455.55728]
 [-474.526  ]
 [-454.06528]
 [-432.7989 ]
 [-357.98914]
 [-472.19562]
 [-462.16382]
 [-478.39725]
 [-442.86472]
 [-405.43604]
 [-495.0747 ]
 [-416.39038]
 [-424.80356]
 [-467.92316]
 [-408.18628]
 [-489.43875]
 [-452.81357]
 [-465.7854 ]
 [-445.04712]
 [-420.60226]
 [-437.43256]
 [-451.04977]
 [-428.65298]
 [-443.20193]
 [-388.31082]
 [-467.41125]
 [-446.41672]
 [-438.24252]
 [-466.1771 ]
 [-425.05582]
 [-411.54794]
 [-402.65457]
 [-463.20444]
 [-385.09116]
 [-447.03238]
 [-428.76407]
 [-450.4103 ]
 [-425.32214]
 [-454.70035]
 [-442.51205]
 [-424.6513 ]
 [-423.42484]
 [-429.27145]
 [-406.53708]
 [-439.36795]
 [-452.77316]
 [-439.51175]
 [-462.29694]
 [-478.77438]
 [-418.49014]
 [-434.1361 ]
 [-401.52084]
 [-383.28738]
 [-445.73483]
 [-445.0428 ]
 [-430.35382]
 [-462.49188]
 [-381.03082]
 [-432.87585]
 [-468.06924]
 [-486.77576]
 [-453.45978]
 [-500.6002 ]
 [-466.0056 ]
 [-437.65625]
 [-410.406  ]
 [-486.31046]
 [-437.06454]
 [-460.63046]
 [-489.65292]
 [-435.57428]
 [-428.0495 ]
 [-457.77368]
 [-462.0152 ]
 [-471.71338]
 [-450.656  ]
 [-414.01843]
 [-468.0039 ]
 [-510.33276]
 [-356.75726]
 [-444.0737 ]
 [-487.0983 ]
 [-381.97836]
 [-412.70682]
 [-405.89847]
 [-396.6687 ]
 [-430.2969 ]
 [-464.46158]
 [-393.48633]
 [-391.49814]
 [-443.05377]
 [-502.0545 ]
 [-462.51282]
 [-415.5328 ]]"
8,"[[-517.86584]
 [-525.6367 ]
 [-533.4374 ]
 [-514.80743]
 [-483.0308 ]
 [-520.4352 ]
 [-545.896  ]
 [-554.74207]
 [-503.93054]
 [-519.6268 ]
 [-550.0713 ]
 [-517.5375 ]
 [-430.87704]
 [-537.0251 ]
 [-577.34424]
 [-502.63416]
 [-507.87964]
 [-467.20944]
 [-566.18463]
 [-532.9928 ]
 [-497.67764]
 [-501.49805]
 [-564.9834 ]
 [-460.5419 ]
 [-484.92532]
 [-488.35376]
 [-488.82245]
 [-491.00867]
 [-601.1669 ]
 [-602.59875]
 [-532.41705]
 [-559.77094]
 [-545.7773 ]
 [-515.6896 ]
 [-432.3231 ]
 [-547.92554]
 [-562.34705]
 [-562.7846 ]
 [-590.56757]
 [-548.60223]
 [-501.388  ]
 [-470.5022 ]
 [-531.5369 ]
 [-521.74384]
 [-484.22418]
 [-483.02112]
 [-560.36676]
 [-483.25916]
 [-504.21417]
 [-489.5916 ]
 [-512.9024 ]
 [-517.3112 ]
 [-512.40216]
 [-514.3596 ]
 [-515.3365 ]
 [-559.0085 ]
 [-511.0267 ]
 [-579.17535]
 [-551.1374 ]
 [-503.71677]
 [-465.20563]
 [-529.7316 ]
 [-506.25452]
 [-469.12967]
 [-527.77856]
 [-508.55685]
 [-536.608  ]
 [-515.0096 ]
 [-570.4414 ]
 [-476.65485]
 [-585.3895 ]
 [-542.59735]
 [-549.124  ]
 [-586.7547 ]
 [-535.34375]
 [-604.30316]
 [-555.4514 ]
 [-517.82654]
 [-506.75592]
 [-552.3224 ]
 [-571.7396 ]
 [-535.0832 ]
 [-567.33636]
 [-544.5305 ]
 [-578.1161 ]
 [-488.87402]
 [-508.00586]
 [-551.3258 ]
 [-514.7702 ]
 [-563.48065]
 [-540.6954 ]
 [-618.90894]
 [-482.44135]
 [-512.906  ]
 [-486.05646]
 [-529.6374 ]
 [-560.0295 ]
 [-565.03094]
 [-610.711  ]
 [-606.0311 ]
 [-453.58716]
 [-523.1811 ]
 [-508.4679 ]
 [-472.69437]
 [-514.569  ]
 [-502.16476]
 [-567.97125]
 [-562.9345 ]
 [-532.8219 ]
 [-524.47833]
 [-475.9169 ]
 [-519.9708 ]
 [-473.96954]
 [-523.86487]
 [-507.03183]
 [-550.2447 ]
 [-528.52924]
 [-472.90717]
 [-510.69006]
 [-513.2719 ]
 [-519.3664 ]
 [-544.7023 ]
 [-566.6994 ]
 [-487.2514 ]
 [-562.8297 ]
 [-536.80536]
 [-539.7379 ]
 [-546.16156]]"
9,"[[-624.8526 ]
 [-620.7231 ]
 [-609.7843 ]
 [-627.2437 ]
 [-619.1596 ]
 [-644.5937 ]
 [-579.2289 ]
 [-618.97687]
 [-541.85156]
 [-600.0759 ]
 [-676.7034 ]
 [-623.5451 ]
 [-593.2285 ]
 [-649.2861 ]
 [-572.8818 ]
 [-560.0262 ]
 [-596.63617]
 [-530.17645]
 [-633.94965]
 [-652.60425]
 [-593.8094 ]
 [-615.5194 ]
 [-597.4995 ]
 [-630.3735 ]
 [-633.1508 ]
 [-662.6429 ]
 [-594.5917 ]
 [-557.34814]
 [-613.5406 ]
 [-726.58264]
 [-608.8097 ]
 [-617.7375 ]
 [-600.1455 ]
 [-660.5287 ]
 [-645.67145]
 [-634.9099 ]
 [-567.3165 ]
 [-567.24554]
 [-590.5525 ]
 [-580.19763]
 [-564.92004]
 [-586.1526 ]
 [-525.36554]
 [-682.9763 ]
 [-687.6549 ]
 [-637.8226 ]
 [-661.5219 ]
 [-586.29504]
 [-568.1338 ]
 [-602.9553 ]
 [-560.4976 ]
 [-635.2818 ]
 [-648.1098 ]
 [-586.935  ]
 [-706.85345]
 [-565.0474 ]
 [-595.3465 ]
 [-582.3662 ]
 [-627.4667 ]
 [-635.2652 ]
 [-706.4335 ]
 [-592.27704]
 [-589.1245 ]
 [-663.609  ]
 [-632.0951 ]
 [-661.8699 ]
 [-600.1171 ]
 [-636.9795 ]
 [-700.24884]
 [-637.8615 ]
 [-588.53076]
 [-512.9642 ]
 [-554.6462 ]
 [-605.22943]
 [-584.4124 ]
 [-670.79016]
 [-601.4086 ]
 [-602.8583 ]
 [-494.79785]
 [-645.6948 ]
 [-609.48254]
 [-625.8038 ]
 [-623.5461 ]
 [-591.8953 ]
 [-580.99866]
 [-597.38214]
 [-583.34076]
 [-658.4146 ]
 [-591.05994]
 [-563.44635]
 [-595.4368 ]
 [-545.8238 ]
 [-562.17786]
 [-581.4759 ]
 [-600.81055]
 [-570.78687]
 [-659.19055]
 [-605.3481 ]
 [-603.3869 ]
 [-633.7966 ]
 [-635.6563 ]
 [-628.6877 ]
 [-590.31726]
 [-509.20013]
 [-659.88525]
 [-557.49036]
 [-605.46967]
 [-598.89996]
 [-564.91693]
 [-632.98694]
 [-609.98126]
 [-613.5337 ]
 [-562.9732 ]
 [-541.8642 ]
 [-608.8893 ]
 [-587.62476]
 [-682.05023]
 [-527.47974]
 [-626.3284 ]
 [-539.67523]
 [-612.7439 ]
 [-595.9381 ]
 [-681.1648 ]
 [-607.766  ]
 [-660.75476]
 [-621.89923]
 [-665.7282 ]
 [-611.92694]]"
10,"[[-716.34985]
 [-703.9641 ]
 [-652.2269 ]
 [-624.8896 ]
 [-641.6092 ]
 [-629.301  ]
 [-602.9423 ]
 [-648.6057 ]
 [-684.256  ]
 [-681.03235]
 [-610.7755 ]
 [-644.7924 ]
 [-752.2701 ]
 [-664.11975]
 [-660.473  ]
 [-673.2467 ]
 [-662.2275 ]
 [-590.57526]
 [-713.7419 ]
 [-637.661  ]
 [-733.2504 ]
 [-657.6388 ]
 [-680.75555]
 [-629.72705]
 [-688.5682 ]
 [-710.25616]
 [-674.94885]
 [-719.06836]
 [-660.5547 ]
 [-716.7805 ]
 [-771.23456]
 [-719.10205]
 [-676.7404 ]
 [-612.53357]
 [-642.9715 ]
 [-624.4554 ]
 [-656.4555 ]
 [-693.95636]
 [-790.53894]
 [-711.8194 ]
 [-698.2218 ]
 [-646.19434]
 [-672.5125 ]
 [-606.9185 ]
 [-692.4806 ]
 [-657.0537 ]
 [-675.9438 ]
 [-715.6477 ]
 [-674.7647 ]
 [-682.87   ]
 [-676.0849 ]
 [-658.80383]
 [-730.884  ]
 [-634.7115 ]
 [-691.35504]
 [-627.3522 ]
 [-741.4569 ]
 [-671.3996 ]
 [-711.18506]
 [-653.1278 ]
 [-732.3978 ]
 [-700.4479 ]
 [-637.04083]
 [-646.51404]
 [-598.98706]
 [-807.88885]
 [-801.5344 ]
 [-625.2031 ]
 [-578.152  ]
 [-651.85046]
 [-752.6005 ]
 [-681.20856]
 [-698.72284]
 [-722.1142 ]
 [-708.98627]
 [-709.1542 ]
 [-724.2538 ]
 [-675.9931 ]
 [-658.06836]
 [-722.29877]
 [-729.6494 ]
 [-703.513  ]
 [-621.4471 ]
 [-688.86536]
 [-689.5124 ]
 [-655.79706]
 [-640.9668 ]
 [-628.26886]
 [-704.6746 ]
 [-670.84753]
 [-675.038  ]
 [-684.47076]
 [-708.1967 ]
 [-673.6669 ]
 [-668.7734 ]
 [-658.6075 ]
 [-629.2763 ]
 [-694.0076 ]
 [-722.0191 ]
 [-729.132  ]
 [-722.13666]
 [-639.9255 ]
 [-714.4121 ]
 [-672.46326]
 [-689.02075]
 [-671.3715 ]
 [-694.4542 ]
 [-705.4739 ]
 [-683.81836]
 [-673.5487 ]
 [-733.4923 ]
 [-730.0393 ]
 [-726.74695]
 [-737.018  ]
 [-620.1684 ]
 [-721.0712 ]
 [-623.0197 ]
 [-648.1073 ]
 [-689.2389 ]
 [-625.5304 ]
 [-627.7713 ]
 [-775.1115 ]
 [-686.643  ]
 [-557.32007]
 [-718.242  ]
 [-693.8108 ]
 [-671.7985 ]
 [-565.6868 ]]"
