episode,total_reward
1,-1283.56372153759
2,-1503.9038924574852
3,-1504.7079123854637
4,-982.8935430049896
5,-620.7059395313263
6,-585.3856774568558
7,-627.0304209589958
8,-603.3818172812462
9,-546.2450365424156
10,-555.4922781586647
11,-569.8602963089943
12,-558.3193123340607
13,-573.1778273582458
14,-568.1410657763481
15,-555.3705180287361
16,-576.9108667373657
17,-566.9687543809414
18,-576.53498467803
19,-566.8769117295742
20,-580.3371040821075
21,-570.7120667099953
22,-570.8087276518345
23,-576.7265668511391
24,-557.5197467803955
25,-565.5202898085117
26,-580.8204781711102
27,-576.1769248247147
28,-491.10139271616936
29,-572.445069283247
30,-559.402724146843
31,-560.4285342097282
32,-551.0907801389694
33,-577.6299694776535
34,-562.7637255191803
35,-552.4867039322853
36,-559.5061252713203
37,-558.7184036374092
38,-566.9548695683479
39,-586.2726857662201
40,-571.1616098582745
41,-571.5521019101143
42,-581.2750310897827
43,-566.4680151641369
44,-563.2655845880508
45,-553.9290789961815
46,-560.2312316894531
47,-585.258377969265
48,-568.7202591598034
49,-550.3676557540894
50,-566.1829965114594
51,-566.9300349354744
52,-552.439148247242
53,-554.8158631324768
54,-576.8034246563911
55,-552.2263793945312
56,-537.1400789618492
57,-558.6153038144112
58,-571.3332287669182
59,-597.5924616158009
60,-580.8630337417126
61,-590.8785647451878
62,-597.2538175880909
63,-579.3175922632217
64,-550.345641374588
65,-567.330900490284
66,-572.4278900921345
67,-555.1907840371132
68,-562.5079348087311
69,-552.7502193450928
70,-565.4347012937069
71,-563.9800635278225
72,-573.5902648568153
73,-569.7259234786034
74,-577.5681874752045
75,-569.1453795433044
76,-583.8090407848358
77,-580.0029289722443
78,-557.1128372251987
79,-564.5185784399509
80,-581.7457606494427
81,-581.2389697134495
82,-569.0914407968521
83,-570.4099028706551
84,-572.5417971611023
85,-566.508403480053
86,-569.1974182128906
87,-576.2161178588867
88,-580.3091841638088
89,-566.3424372375011
90,-573.943992972374
91,-572.765781879425
92,-583.9004881680012
93,-582.7919852733612
94,-564.2202873826027
95,-569.3380160629749
96,-540.9275034666061
97,-589.3686500489712
98,-578.1461618244648
99,-566.1419614553452
100,-573.2198466956615
101,-566.6324293017387
102,-558.1304912567139
103,-562.8456165194511
104,-575.0297349989414
105,-590.773438051343
106,-556.532146692276
107,-563.8736933469772
108,-570.4414358735085
109,-597.2359627634287
110,-570.42829605937
111,-563.7680752575397
112,-561.2271998524666
113,-568.1735495626926
114,-558.6016359329224
115,-566.4123702347279
116,-563.4994881749153
117,-582.3149527609348
118,-561.8065182566643
119,-585.9728015363216
120,-561.8844209909439
121,-577.6176390647888
122,-576.057178914547
123,-574.6120604276657
124,-592.9785103499889
125,-579.1281828582287
126,-606.25799959898
127,-578.358093470335
128,-576.9052120149136
129,-580.6017820835114
130,-582.6682791411877
131,-566.3926305770874
132,-579.9475701451302
133,-576.3496780097485
134,-577.2030067145824
135,-579.6883409917355
136,-547.9059547185898
137,-570.1921428442001
138,-580.9893138706684
139,-569.0712348818779
140,-556.128220975399
141,-562.6041515767574
142,-567.986786365509
143,-573.5253350138664
144,-570.4250121712685
145,-566.8073400259018
