episode,total_reward
11,"[[1845.9785]
 [1846.4298]
 [1853.0751]
 [1862.9244]
 [1865.7045]
 [1877.4095]
 [1816.2753]
 [1860.1643]
 [1817.9106]
 [1896.4277]
 [1805.8735]
 [1816.2272]
 [1806.2672]
 [1810.1187]
 [1896.5209]
 [1876.1711]
 [1892.2913]
 [1799.0631]
 [1891.4805]
 [1837.0472]
 [1793.9302]
 [1832.2445]
 [1829.4602]
 [1793.7656]
 [1893.1211]
 [1823.7656]
 [1828.2354]
 [1780.1575]
 [1824.3862]
 [1782.913 ]
 [1878.3605]
 [1779.4628]
 [1879.7953]
 [1888.7745]
 [1764.8694]
 [1884.4862]
 [1762.4669]
 [1881.4502]
 [1757.0654]
 [1889.92  ]
 [1727.8274]
 [1751.8643]
 [1893.4884]
 [1733.353 ]
 [1877.8641]
 [1689.4059]
 [1850.8264]
 [1880.6564]
 [1738.7108]
 [1892.9255]
 [1868.9396]
 [1840.0869]
 [1880.8385]
 [1892.239 ]
 [1733.0957]
 [1875.4054]
 [1890.3219]
 [1873.0284]
 [1874.2893]
 [1865.5726]
 [1890.8956]
 [1893.6034]
 [1833.3385]
 [1653.182 ]]"
12,"[[2094.2166]
 [2094.4858]
 [2102.4937]
 [2114.0874]
 [2117.6042]
 [2132.3142]
 [2058.9849]
 [2112.506 ]
 [2059.632 ]
 [2141.8628]
 [2046.1957]
 [2057.6514]
 [2045.8997]
 [2051.1824]
 [2137.2812]
 [2132.325 ]
 [2134.7742]
 [2038.2045]
 [2146.4817]
 [2083.8774]
 [2032.1936]
 [2078.193 ]
 [2073.6477]
 [2031.2104]
 [2146.1758]
 [2067.5159]
 [2073.2812]
 [2017.058 ]
 [2067.3547]
 [2018.4963]
 [2118.1123]
 [2014.5917]
 [2134.9368]
 [2130.427 ]
 [1998.8916]
 [2121.1992]
 [1999.9493]
 [2119.4778]
 [1995.9102]
 [2127.3774]
 [1965.6205]
 [1978.0453]
 [2131.1118]
 [1971.97  ]
 [2114.7473]
 [1921.6965]
 [2085.855 ]
 [2116.4563]
 [1963.9524]
 [2130.6982]
 [2102.9246]
 [2079.8318]
 [2116.4866]
 [2130.2847]
 [1954.5332]
 [2111.588 ]
 [2128.344 ]
 [2108.4348]
 [2113.582 ]
 [2098.9365]
 [2129.083 ]
 [2132.0107]
 [2066.3232]
 [1875.8555]]"
13,"[[2261.6853]
 [2260.9314]
 [2271.0671]
 [2282.7415]
 [2286.7485]
 [2304.7827]
 [2222.019 ]
 [2284.4802]
 [2222.2112]
 [2304.5222]
 [2207.8953]
 [2220.0122]
 [2206.907 ]
 [2213.3875]
 [2296.8213]
 [2305.982 ]
 [2296.1843]
 [2199.092 ]
 [2309.6428]
 [2249.7466]
 [2192.472 ]
 [2243.181 ]
 [2238.0215]
 [2190.525 ]
 [2309.4683]
 [2231.3914]
 [2237.658 ]
 [2176.0283]
 [2230.8699]
 [2176.3403]
 [2276.1099]
 [2171.9863]
 [2307.658 ]
 [2291.1506]
 [2156.7175]
 [2276.6045]
 [2156.2224]
 [2276.369 ]
 [2151.891 ]
 [2283.8313]
 [2128.067 ]
 [2134.3457]
 [2286.8303]
 [2132.7878]
 [2270.0496]
 [2079.9795]
 [2240.3455]
 [2270.6375]
 [2118.504 ]
 [2286.2273]
 [2256.3625]
 [2240.219 ]
 [2271.5603]
 [2286.8606]
 [2108.7336]
 [2266.7256]
 [2285.2705]
 [2263.053 ]
 [2273.1672]
 [2250.792 ]
 [2285.7346]
 [2289.4126]
 [2221.6216]
 [2032.4952]]"
14,"[[2579.1035]
 [2577.3965]
 [2590.469 ]
 [2601.82  ]
 [2608.0076]
 [2626.4739]
 [2538.665 ]
 [2609.5051]
 [2531.615 ]
 [2610.9148]
 [2528.6272]
 [2530.1953]
 [2528.1409]
 [2526.7068]
 [2602.23  ]
 [2610.9253]
 [2605.0718]
 [2519.9114]
 [2610.7173]
 [2570.9658]
 [2504.7358]
 [2553.2456]
 [2548.9192]
 [2501.0354]
 [2608.4854]
 [2540.914 ]
 [2558.3113]
 [2497.7935]
 [2552.8452]
 [2496.7737]
 [2564.0151]
 [2481.8882]
 [2622.2886]
 [2588.766 ]
 [2599.4456]
 [2472.009 ]
 [2575.4077]
 [2471.5054]
 [2578.1594]
 [2473.447 ]
 [2563.1648]
 [2563.6426]
 [2591.1284]
 [2439.5466]
 [2448.6992]
 [2597.8865]
 [2443.1904]
 [2563.5173]
 [2404.6343]
 [2570.336 ]
 [2527.1863]
 [2566.423 ]
 [2434.6956]
 [2585.282 ]
 [2561.2244]
 [2534.0525]
 [2582.7795]
 [2581.3447]
 [2427.7861]
 [2557.699 ]
 [2541.45  ]
 [2598.3296]
 [2553.4836]
 [2591.6772]]"
15,"[[2819.1885]
 [2810.0776]
 [2831.8584]
 [2828.8977]
 [2840.9392]
 [2846.557 ]
 [2820.2573]
 [2873.2036]
 [2759.248 ]
 [2811.3188]
 [2863.4727]
 [2757.0598]
 [2858.0715]
 [2799.228 ]
 [2786.4915]
 [2778.8347]
 [2838.4788]
 [2845.7932]
 [2765.1897]
 [2872.76  ]
 [2751.058 ]
 [2738.2336]
 [2753.8774]
 [2735.4497]
 [2744.9683]
 [2743.5308]
 [2865.4758]
 [2885.6316]
 [2887.6694]
 [2849.1455]
 [2727.6946]
 [2729.8872]
 [2871.5042]
 [2888.589 ]
 [2892.3025]
 [2801.2783]
 [2719.8264]
 [2790.1191]
 [2778.4812]
 [2860.8586]
 [2713.0776]
 [2884.0586]
 [2769.212 ]
 [2713.4275]
 [2780.367 ]
 [2799.0867]
 [2698.4177]
 [2707.3193]
 [2769.2686]
 [2890.255 ]
 [2694.31  ]
 [2690.1147]
 [2753.0093]
 [2688.6375]
 [2878.1116]
 [2787.1218]
 [2828.5278]
 [2682.058 ]
 [2832.138 ]
 [2684.0042]
 [2871.4663]
 [2825.0898]
 [2667.6277]
 [2820.197 ]]"
16,"[[3068.8657]
 [3062.5713]
 [3084.0479]
 [3080.3057]
 [3099.9685]
 [3106.8164]
 [3074.9355]
 [3140.6348]
 [2995.8987]
 [3060.9287]
 [3153.3293]
 [2997.82  ]
 [3116.8652]
 [3049.1914]
 [3033.202 ]
 [3029.0767]
 [3096.8489]
 [3100.719 ]
 [3015.388 ]
 [3213.5513]
 [2987.8916]
 [2971.9524]
 [2994.0923]
 [2972.0278]
 [2981.3467]
 [2994.49  ]
 [3224.026 ]
 [3198.8428]
 [3200.6533]
 [3197.9062]
 [2957.233 ]
 [2980.7993]
 [3219.9468]
 [3197.4167]
 [3182.3325]
 [3046.1792]
 [2946.7178]
 [3032.7708]
 [3023.8806]
 [3221.0405]
 [2944.4465]
 [3201.6294]
 [3011.8962]
 [2963.8713]
 [3022.4915]
 [3109.2695]
 [2920.4248]
 [2948.117 ]
 [3012.2773]
 [3172.052 ]
 [2920.5916]
 [2910.089 ]
 [2970.6704]
 [2913.287 ]
 [3147.6382]
 [3081.635 ]
 [3161.5203]
 [2932.4685]
 [3165.1104]
 [2930.682 ]
 [3134.6477]
 [3125.7588]
 [2886.0046]
 [3132.5781]]"
17,"[[3343.2346]
 [3326.5852]
 [3362.4521]
 [3357.9888]
 [3371.6218]
 [3380.551 ]
 [3341.7268]
 [3421.319 ]
 [3252.9885]
 [3331.1934]
 [3460.774 ]
 [3241.3833]
 [3402.049 ]
 [3312.7588]
 [3293.3806]
 [3283.3442]
 [3366.7734]
 [3383.6128]
 [3265.152 ]
 [3525.8064]
 [3240.7664]
 [3221.3542]
 [3237.3054]
 [3212.4517]
 [3231.4524]
 [3241.1008]
 [3534.68  ]
 [3497.207 ]
 [3528.9277]
 [3559.7913]
 [3205.2356]
 [3227.423 ]
 [3551.7266]
 [3497.194 ]
 [3474.114 ]
 [3316.2556]
 [3193.1943]
 [3299.5713]
 [3274.381 ]
 [3538.3596]
 [3181.3843]
 [3499.1155]
 [3267.563 ]
 [3210.0466]
 [3285.02  ]
 [3484.5637]
 [3160.781 ]
 [3181.0493]
 [3258.2734]
 [3461.4585]
 [3154.5176]
 [3148.479 ]
 [3254.4812]
 [3146.4868]
 [3430.0537]
 [3445.9873]
 [3587.8022]
 [3180.0217]
 [3553.0793]
 [3171.9182]
 [3422.2346]
 [3580.0044]
 [3116.5032]
 [3582.002 ]]"
18,"[[3607.8242]
 [3579.517 ]
 [3629.614 ]
 [3624.328 ]
 [3630.8027]
 [3641.3757]
 [3882.578 ]
 [3637.7947]
 [3598.3845]
 [3589.4272]
 [3711.7397]
 [3491.4084]
 [3632.2632]
 [3654.537 ]
 [3512.7954]
 [3747.2363]
 [3590.8647]
 [3664.4827]
 [3551.1702]
 [3665.0874]
 [3520.509 ]
 [3621.756 ]
 [3559.968 ]
 [3612.595 ]
 [3573.2163]
 [3503.8792]
 [3888.2715]
 [3790.1067]
 [3637.32  ]
 [3641.6436]
 [3471.9111]
 [3467.6294]
 [3640.0735]
 [3613.2385]
 [3786.86  ]
 [3708.7854]
 [3628.7786]
 [3695.8843]
 [3704.7815]
 [3889.963 ]
 [3445.6624]
 [3604.2039]
 [3684.5647]
 [3625.458 ]
 [3748.7065]
 [3770.4   ]
 [3501.8584]
 [3438.9749]
 [3530.503 ]
 [3615.8196]
 [3630.0034]
 [3422.9363]
 [3478.4841]
 [3605.4575]
 [3592.0862]
 [3572.5325]
 [3685.4663]
 [3658.188 ]
 [3621.9512]
 [3425.0132]
 [3586.0327]
 [3801.853 ]
 [3396.1382]
 [3833.7402]]"
19,"[[3892.8804]
 [3885.9817]
 [3918.8618]
 [3913.2178]
 [3942.8804]
 [3929.9463]
 [4118.9443]
 [3930.3223]
 [3944.883 ]
 [4045.0823]
 [3953.3367]
 [3871.229 ]
 [3866.0789]
 [3990.291 ]
 [3872.5493]
 [3984.764 ]
 [3852.1616]
 [3960.9648]
 [3838.5586]
 [3940.0764]
 [3893.433 ]
 [3937.7358]
 [3947.0198]
 [3897.8342]
 [3882.2244]
 [3813.8376]
 [4022.856 ]
 [3963.987 ]
 [3903.5298]
 [3846.5728]
 [3777.6047]
 [3818.4375]
 [3750.7095]
 [3836.4111]
 [3958.7432]
 [4103.519 ]
 [3921.8306]
 [4058.9556]
 [3982.8667]
 [3999.5386]
 [3786.2114]
 [3760.6497]
 [3932.0693]
 [3940.9568]
 [4118.2393]
 [4065.079 ]
 [3820.4314]
 [3911.031 ]
 [3961.8086]
 [3934.5112]
 [4096.811 ]
 [3869.0447]
 [3873.3992]
 [4087.9282]
 [3944.9888]
 [3730.9382]
 [3784.9097]
 [4103.717 ]
 [3861.8926]
 [3891.3818]
 [3927.3447]
 [3944.1155]
 [3730.481 ]
 [3983.8945]]"
20,"[[4177.967 ]
 [4170.658 ]
 [4193.075 ]
 [4196.4097]
 [4213.8403]
 [4196.6885]
 [4128.527 ]
 [4209.7617]
 [4185.8086]
 [4445.867 ]
 [4228.7744]
 [4243.1416]
 [4139.989 ]
 [4273.06  ]
 [4229.3887]
 [4099.8833]
 [4172.5728]
 [4221.832 ]
 [4080.0771]
 [4253.4575]
 [4259.495 ]
 [4106.7114]
 [4245.8105]
 [4154.554 ]
 [4113.9277]
 [4138.183 ]
 [4131.036 ]
 [4099.6064]
 [4319.281 ]
 [4200.0684]
 [4062.402 ]
 [4082.8555]
 [4019.7383]
 [4210.939 ]
 [4075.8447]
 [4306.0063]
 [4041.5496]
 [4343.5527]
 [4087.2988]
 [4102.8486]
 [4095.2751]
 [4050.64  ]
 [4016.517 ]
 [4062.167 ]
 [4312.624 ]
 [4337.8096]
 [4039.1602]
 [4386.0884]
 [4348.461 ]
 [4331.8916]
 [4368.809 ]
 [4252.8555]
 [4334.9824]
 [4375.4956]
 [4299.175 ]
 [4057.0747]
 [4020.3997]
 [4339.27  ]
 [4336.39  ]
 [4394.9404]
 [4308.89  ]
 [4146.144 ]
 [4088.9053]
 [4226.3784]]"
21,"[[4377.684 ]
 [4345.0815]
 [4320.4536]
 [4366.8667]
 [4361.379 ]
 [4369.1924]
 [4332.8433]
 [4313.554 ]
 [4356.0947]
 [4363.6807]
 [4523.3555]
 [4446.654 ]
 [4352.0083]
 [4393.696 ]
 [4420.455 ]
 [4356.2695]
 [4423.375 ]
 [4372.4966]
 [4306.6304]
 [4360.824 ]
 [4344.373 ]
 [4262.026 ]
 [4332.1772]
 [4430.659 ]
 [4405.745 ]
 [4338.2676]
 [4409.5747]
 [4352.7744]
 [4444.4326]
 [4314.7075]
 [4449.591 ]
 [4270.3604]
 [4374.07  ]
 [4294.8027]
 [4291.5703]
 [4369.901 ]
 [4273.593 ]
 [4295.326 ]
 [4279.738 ]
 [4427.9688]
 [4349.2397]
 [4227.4727]
 [4211.199 ]
 [4260.038 ]
 [4352.606 ]
 [4332.0513]
 [4287.8438]
 [4382.677 ]
 [4183.0176]
 [4439.5176]
 [4401.3813]
 [4285.642 ]
 [4230.432 ]
 [4237.1836]
 [4307.787 ]
 [4196.9775]
 [4305.775 ]
 [4318.9043]
 [4390.987 ]
 [4529.4224]
 [4208.8647]
 [4214.927 ]
 [4417.5054]
 [4441.32  ]]"
22,"[[4711.8364]
 [4677.9893]
 [4657.823 ]
 [4700.895 ]
 [4695.5483]
 [4711.457 ]
 [4638.5557]
 [4690.3887]
 [4671.6113]
 [4722.104 ]
 [4733.119 ]
 [4840.4316]
 [4788.477 ]
 [4695.9346]
 [4720.0884]
 [4716.0073]
 [4752.9995]
 [4696.584 ]
 [4762.515 ]
 [4768.1855]
 [4605.7363]
 [4709.283 ]
 [4657.299 ]
 [4686.896 ]
 [4600.9863]
 [4665.825 ]
 [4749.459 ]
 [4707.332 ]
 [4791.2583]
 [4688.5996]
 [4783.5576]
 [4712.5845]
 [4707.9336]
 [4692.7266]
 [4623.6694]
 [4781.416 ]
 [4632.6885]
 [4651.708 ]
 [4618.7095]
 [4695.723 ]
 [4648.6265]
 [4634.4775]
 [4606.103 ]
 [4712.4375]
 [4628.4487]
 [4736.5796]
 [4661.112 ]
 [4660.865 ]
 [4547.779 ]
 [4654.893 ]
 [4626.2134]
 [4714.4194]
 [4579.8516]
 [4555.2505]
 [4707.853 ]
 [4523.7764]
 [4823.1353]
 [4712.7705]
 [4629.608 ]
 [4755.192 ]
 [4558.062 ]
 [4672.645 ]
 [4670.1064]
 [4539.0933]]"
