episode,total_reward
1,-1246.0579471979254
2,-1249.9744098509432
3,-1433.7973511899197
4,-1487.9406702293124
5,-1490.7375298746226
6,-1489.7617200678174
7,-1490.462458261006
8,-1491.0725351559295
9,-1489.8057626247596
10,-1489.514519368226
11,-1490.4340645579375
12,-1490.4587263095011
13,-1489.6546222854395
14,-1489.1343983795377
15,-1490.9925689794443
16,-1491.3117111918368
17,-1490.8886196490005
18,-1491.0708836483486
19,-1490.176701196125
20,-1489.74777824619
21,-1490.7593932420298
22,-1491.6112205900847
23,-1490.26986802875
24,-1491.0180681628435
25,-1490.211010640894
26,-1490.3475617825518
27,-1490.277125610799
28,-1490.2533095434942
29,-1490.8893818437778
30,-1490.6717049576134
31,-1451.8913966457255
32,-1490.297884338614
33,-1490.8337114246674
34,-1479.6832345373139
35,-1490.2045870899
36,-1480.8116878405497
37,-1479.3365196595003
38,-1490.764192604337
39,-1490.4705883801234
40,-1490.8847782921591
41,-1490.1513868424759
42,-1490.533971102757
43,-1490.1814743384834
44,-1499.3053093476813
45,-1489.4015956417907
46,-1490.1417500760351
47,-1452.9408158308831
48,-782.7211212709403
49,-755.0241554657753
50,-780.6499074423547
51,-767.9419594986498
52,-752.1782333110021
53,-790.0306576400264
54,-779.9367741375788
55,-739.4238390583631
56,-769.7410897629209
57,-768.4168650618869
58,-800.879868421334
59,-766.4057321579847
60,-774.8641650230896
61,-907.6614820984177
62,-878.918930051424
63,-864.3732419385838
64,-841.8144945511905
65,-895.1128186703489
66,-883.5161718294117
67,-995.0918726651172
68,-911.2406355821046
69,-862.2316223477264
70,-869.608321110059
71,-895.8912923028013
72,-898.6118403443479
73,-890.6084426975718
