x,y,z,vel_z,tar_z,acce_z,action,reward
-1.1347683903650817e-11,-1.3357730684523025e-08,-4.997250175476074,1.6498947143554688,0.3305835088094069,1.3085564374923706,0.8,-1.540990520592697
-1.4236237189102496e-11,-1.32432376176439e-08,-4.9972500339150425,0.0004246830940246584,0.33058336724837556,0.05230642855167389,0.8,-1.477878049074386
-2.8284929953770188e-11,-1.4971923671206846e-08,-4.997242461393277,0.004543513059616089,0.33057579472661036,0.18924187123775482,0.8,-1.4846442461016884
-3.664816598340318e-11,-1.581031009815585e-08,-4.997234929601351,0.007531791925430294,0.3305682629346842,0.18848489224910736,0.8,-1.4845386110251597
-4.7139614434144047e-11,-1.676841066000634e-08,-4.997224904845158,0.015037134289741523,0.33055823817849106,0.18773095309734344,0.8,-1.4844106912653383
-7.518856648403015e-11,-1.9226992738670862e-08,-4.997197415679693,0.02748916546503703,0.33053074901302626,0.18623210489749908,0.8,-1.4840883463828343
-1.1378067377165736e-10,-2.271046923851827e-08,-4.997160073618094,0.0224052369594574,0.3304934069514269,0.18474525213241577,0.8,-1.4836779252194878
-1.6424269351963022e-10,-2.7575799776968778e-08,-4.99711295713981,0.04711647828419999,0.33044629047314267,0.18327012658119202,0.8,-1.4831801206789883
-1.94333541851203e-10,-3.063663408890231e-08,-4.99708575780193,0.02039950340986253,0.3304190911352629,0.1825369894504547,0.8,-1.4828986698068694
-2.2787952265919862e-10,-3.417418383833137e-08,-4.997056143979232,0.022210367023944865,0.33038947731256485,0.1810796558856964,0.8,-1.4825592787838806
-3.0597447538601346e-10,-4.2851119512003305e-08,-4.9969897121191025,0.09964779019355766,0.3303230454524355,0.1803552806377411,0.8,-1.4819251733144565
-3.9978953481067947e-10,-5.3946481178475854e-08,-4.996913737803697,0.0759743154048919,0.33024707113703045,0.17891545593738556,0.8,-1.4811694133175977
-4.5298067519183857e-10,-6.050576075722348e-08,-4.996872196098169,0.0415417055288951,0.3302055294315016,0.17819982767105103,0.8,-1.4807597565971238
-5.726960239371691e-10,-7.585388175357367e-08,-4.996782051275174,0.067608617246151,0.330115384608507,0.1767769455909729,0.8,-1.4798773091795951
-7.111947771439493e-10,-9.444593160878868e-08,-4.996682553490003,0.09949778517087292,0.33001588682333605,0.17536543309688568,0.8,-1.4789112535925222
-7.878603843399409e-10,-1.0505886317938953e-07,-4.9966293205817545,0.05323290824890132,0.3299626539150875,0.1746639609336853,0.8,-1.4783970838661495
-9.56757872927483e-10,-1.2911647597017386e-07,-4.996515933424234,0.1133871575196583,0.3298492667575674,0.173269584774971,0.8,-1.4773068807603107
-1.14737434368332e-09,-1.572098123385028e-07,-4.996393379072348,0.12255435188611383,0.3297267124056811,0.1718863844871521,0.8,-1.476134731708797
-1.3608492110961379e-09,-1.8964638002216815e-07,-4.996261730293433,0.0789892673492431,0.3295950636267664,0.17051398754119873,0.8,-1.4748812729909384
-1.4765091075711705e-09,-2.0758805779526787e-07,-4.996192518373331,0.06921192010243728,0.3295258517066637,0.1691523939371109,0.8,-1.474190286178959
-1.72636471044522e-09,-2.4710476888382496e-07,-4.9960473644236725,0.10886546224355718,0.3293806977570055,0.16847588121891022,0.8,-1.4728500750743854
-1.8608331468309795e-09,-2.6875347127012597e-07,-4.9959714405238635,0.07592389980951939,0.3293047738571966,0.16780197620391846,0.8,-1.4721330648058037
-2.1495241734707332e-09,-3.160134535088825e-07,-4.995812943081061,0.1584974428017933,0.3291462764143942,0.16646236181259155,0.8,-1.47063960726873
-2.465437394979138e-09,-3.6879564504488374e-07,-4.995645638306936,0.16730477412541692,0.3289789716402689,0.16513317823410034,0.8,-1.4690674052992712
-2.6339291044526664e-09,-3.9734598734260846e-07,-4.995558705429236,0.08693287769953434,0.3288920387625689,0.1644723117351532,0.8,-1.4682519661665931
-2.9926269462521308e-09,-4.589392725999157e-07,-4.995378321905931,0.13528764247894276,0.32871165523926393,0.16315951943397522,0.8,-1.4665628750313067
-3.3811221082184297e-09,-5.267514400960257e-07,-4.99518930564324,0.18901626269022606,0.3285226389765734,0.16185715794563293,0.8,-1.4647966107905532
-3.5868562046440883e-09,-5.630742331656317e-07,-4.99509158184131,0.09772380193074535,0.3284249151746428,0.16120970249176025,0.8,-1.4638847239025106
-4.0219134689323255e-09,-6.407199786432708e-07,-4.994889746109645,0.20183573166529395,0.3282230794429779,0.15992224216461182,0.8,-1.462003829511247
-4.489230320814386e-09,-7.252513872420726e-07,-4.994679449001948,0.210297107696533,0.3280127823352812,0.15864521265029907,0.8,-1.4600473042842315
-4.9897603086416585e-09,-8.16926997989261e-07,-4.994460758566857,0.13121426105499256,0.3277940919001896,0.15737861394882202,0.8,-1.4580157606590343
-5.252773860320303e-09,-8.655234826922728e-07,-4.994348286588987,0.11247197786966949,0.3276816199223198,0.15674903988838196,0.8,-1.4569720342708867
-5.804875513604202e-09,-9.68390365111797e-07,-4.9941171313325565,0.17336644232273085,0.32745046466588956,0.15549808740615845,0.8,-1.4548290895758977
-6.094191462580056e-09,-1.0227226691010097e-06,-4.993998464445273,0.11866688728332508,0.3273317977786059,0.1548759639263153,0.8,-1.4537299815376339
-6.699914460265669e-09,-1.137337191418434e-06,-4.993754993379116,0.24347106615702468,0.3270883267124489,0.15363916754722595,0.8,-1.451476902371273
-7.342496151826102e-09,-1.2600851429548735e-06,-4.993503393729528,0.2515996495882668,0.3268367270628607,0.1524128019809723,0.8,-1.4491511875018237
-8.022807188960239e-09,-1.3912029923327888e-06,-4.993243730068207,0.1557981967926024,0.32657706340154036,0.15119612216949463,0.8,-1.4467533808215567
-8.377378435397986e-09,-1.4599732821807266e-06,-4.993110894660155,0.19925311207771285,0.3264442279934876,0.15059113502502441,0.8,-1.4455276129255896
-9.115877711944147e-09,-1.6040794434957206e-06,-4.992839255432288,0.27163922786712624,0.32617258876562083,0.1493886113166809,0.8,-1.443022733962012
-9.5000132205314e-09,-1.6794718249002472e-06,-4.992700468003751,0.13878742853800444,0.3260338013370836,0.14879107475280762,0.8,-1.4417437704158436
-1.0298566621713689e-08,-1.83707415999379e-06,-4.992416997253894,0.28347074985504334,0.32575033058722713,0.14760345220565796,0.8,-1.4391331528226177
-1.1138167603045683e-08,-2.003948975470848e-06,-4.992125716805457,0.2912804484367347,0.3254590501387904,0.1464247703552246,0.8,-1.436452694983797
-1.2019606288049546e-08,-2.1803120034746825e-06,-4.991826689740022,0.17941623926162784,0.3251600230733551,0.14525577425956726,0.8,-1.4337030018863575
-1.2476257893467846e-08,-2.2721176113312444e-06,-4.991674290100733,0.15239963928858424,0.3250076234340664,0.1446746289730072,0.8,-1.432302348019088
-1.3421902167465305e-08,-2.4631076181928318e-06,-4.99136375784874,0.23289918899536113,0.324697091182073,0.143519788980484,0.8,-1.4294498160577738
-1.3911083366717016e-08,-2.562343191433077e-06,-4.991205640633901,0.1581172148386636,0.3245389739672344,0.14294534921646118,0.8,-1.4279980392917329
-1.4922627163590128e-08,-2.768422321726879e-06,-4.990883741776148,0.32189885775248417,0.3242170751094813,0.14180392026901245,0.8,-1.4250438784408805
-1.5979020417944413e-08,-2.984810998896137e-06,-4.990554339687029,0.3294020891189548,0.32388767302036214,0.14067217707633972,0.8,-1.4220226728021337
-1.6524260596876655e-08,-3.0969327781349417e-06,-4.9903868436813354,0.16749600569407255,0.3237201770146685,0.14010965824127197,0.8,-1.4204870829731902
-1.7649265752576564e-08,-3.3291519988173e-06,-4.990046300490697,0.2491779443694315,0.3233796338240298,0.1389920711517334,0.8,-1.4173663152359892
-1.8820886301303596e-08,-3.5721629198330147e-06,-4.989698403080304,0.3598938728200989,0.323031736413637,0.13788193464279175,0.8,-1.4141797320569713
-2.0039800574522816e-08,-3.826152048228929e-06,-4.989343211054802,0.21311521530151348,0.322676544388135,0.1367807388305664,0.8,-1.4109279443836895
-2.0667202231076465e-08,-3.957320829310144e-06,-4.98916289806366,0.5409389734268184,0.32249623139699324,0.1362338662147522,0.8,-1.4092777840086703
-2.2622166776879265e-08,-4.3677927654547e-06,-4.988611175616582,0.3310334682464597,0.32194450894991533,0.13460516929626465,0.8,-1.4042308476779042
-2.2622166776879265e-08,-4.3677927654547e-06,-4.988611175616582,0.0,0.32194450894991533,0.13406723737716675,0.8,-1.404203951247302
-2.398691094640526e-08,-4.655798450888445e-06,-4.98823444545269,0.37673016389210706,0.32156777878602316,0.13353079557418823,0.8,-1.4007865578850638
-2.5401535215981615e-08,-4.9554917495697735e-06,-4.987850651144981,0.2878457307815549,0.3211839844783144,0.13246536254882812,0.8,-1.397279137840126
-2.612774589276038e-08,-5.109774065203965e-06,-4.98765612244606,0.1945286989212049,0.32098945577939286,0.13193488121032715,0.8,-1.3955018556736036
-2.7618339496863576e-08,-5.427313347657521e-06,-4.98726183672746,0.39428571859995487,0.32059517006079297,0.13088136911392212,0.8,-1.3919006089887525
-2.9160321446397574e-08,-5.75695497294267e-06,-4.986860625942548,0.40121078491210904,0.3201939592758807,0.1298367977142334,0.8,-1.3882374837497236
-2.9950767081269684e-08,-5.926364489520589e-06,-4.986657441655795,0.2031842867533379,0.31999077498912776,0.12931674718856812,0.8,-1.3863828228433799
-3.157092199520169e-08,-6.274458428379148e-06,-4.986245948076248,0.3086201846599576,0.31957928140958103,0.12828409671783447,0.8,-1.3826277485115916
-3.3243895813939164e-08,-6.635048581908146e-06,-4.985827667514483,0.41828056176503153,0.3191610008478163,0.12726038694381714,0.8,-1.3788120383833073
-3.410036318503747e-08,-6.8200771541645125e-06,-4.985615998506546,0.21166900793711482,0.31894933183987906,0.12675076723098755,0.8,-1.3768815365376164
-3.675049432179852e-08,-7.394320952395598e-06,-4.984970960021019,0.3870230913162211,0.31830429335435184,0.12523680925369263,0.8,-1.3710004929171633
-3.766100083642717e-08,-7.592182373628021e-06,-4.9847526252269745,0.6550043821334979,0.3180859585603075,0.12473613023757935,0.8,-1.3690104460406443
-3.95230964992758e-08,-7.997683132998647e-06,-4.984311012427012,0.2649676799774156,0.3176443457603453,0.12373924255371094,0.8,-1.3649860869058987
-4.0474814492578534e-08,-8.205357395733397e-06,-4.984087747335434,0.22326509157816715,0.3174210806687672,0.1232445240020752,0.8,-1.3629519653823305
-4.241990154696396e-08,-8.630640998793145e-06,-4.983636333545049,0.338560342788696,0.31696966687838213,0.12226104736328125,0.8,-1.3588400679013188
-4.442093010463092e-08,-9.069284230160217e-06,-4.9831784506638845,0.3434121608734128,0.3165117839972176,0.12128502130508423,0.8,-1.3546703211430848
-4.5442573082254964e-08,-9.293656330555677e-06,-4.982947101195653,0.3470242023468014,0.316280434528986,0.1207992434501648,0.8,-1.3525638872781256
-4.752841202086226e-08,-9.752585901878774e-06,-4.982479612032573,0.4674891630808543,0.31581294536590576,0.11983513832092285,0.8,-1.3483082800461776
-4.859272166868322e-08,-9.987175387019913e-06,-4.982243488232295,0.236123800277708,0.31557682156562805,0.11935532093048096,0.8,-1.3461591752247979
-5.0764413117576623e-08,-1.046668136647592e-05,-4.9817665100097654,0.28618693351745705,0.3150998433430985,0.11792927980422974,0.8,-1.3417950698610244
-5.2993895375645177e-08,-1.0960062112038333e-05,-4.981283265352249,0.48324465751648266,0.314616598685582,0.11698752641677856,0.8,-1.3373987807980212
-5.413044542971572e-08,-1.1211992629493277e-05,-4.981039309501648,0.365933775901786,0.31437264283498134,0.11698752641677856,0.8,-1.3352031782239022
