episode,total_reward
11,"[[-1241.0802]
 [-1244.6351]
 [-1249.9094]
 [-1252.6213]
 [-1257.8795]
 [-1262.0776]
 [-1264.3068]
 [-1266.5697]
 [-1271.2738]
 [-1276.3256]
 [-1286.5902]
 [-1286.5902]
 [-1297.1737]
 [-1297.1737]
 [-1302.1809]
 [-1304.1318]
 [-1304.67  ]
 [-1308.9489]
 [-1311.83  ]
 [-1312.192 ]
 [-1316.3973]
 [-1317.6113]
 [-1321.167 ]
 [-1325.0209]
 [-1327.9535]
 [-1331.1125]
 [-1331.5232]
 [-1331.5232]
 [-1332.0839]
 [-1332.3782]
 [-1332.3966]
 [-1332.7605]
 [-1332.7959]
 [-1332.831 ]
 [-1333.0024]
 [-1333.5383]
 [-1333.7809]
 [-1333.8903]
 [-1333.9912]
 [-1334.3972]
 [-1334.8276]
 [-1335.0815]
 [-1335.2493]
 [-1335.4014]
 [-1335.4117]
 [-1335.4772]
 [-1335.5668]
 [-1335.5668]
 [-1335.6321]
 [-1336.0085]
 [-1336.0829]
 [-1336.1042]
 [-1336.1042]
 [-1336.4506]
 [-1336.7825]
 [-1336.9219]
 [-1336.9518]
 [-1337.2303]
 [-1337.4575]
 [-1337.4525]
 [-1337.6508]
 [-1337.973 ]
 [-1338.0485]
 [-1338.1984]]"
12,"[[-1402.4895]
 [-1406.4248]
 [-1412.2413]
 [-1415.2255]
 [-1420.9896]
 [-1425.606 ]
 [-1428.0651]
 [-1430.5616]
 [-1435.7487]
 [-1441.3304]
 [-1452.5729]
 [-1452.5729]
 [-1463.9901]
 [-1463.9901]
 [-1469.3712]
 [-1471.4667]
 [-1472.0453]
 [-1476.6444]
 [-1479.7517]
 [-1480.142 ]
 [-1484.7092]
 [-1486.0312]
 [-1489.9008]
 [-1494.119 ]
 [-1497.0691]
 [-1497.2786]
 [-1498.0065]
 [-1499.5574]
 [-1500.9366]
 [-1501.3706]
 [-1501.3761]
 [-1501.9646]
 [-1502.3031]
 [-1502.2974]
 [-1502.682 ]
 [-1502.7208]
 [-1502.7631]
 [-1502.9489]
 [-1503.0317]
 [-1503.5503]
 [-1503.7875]
 [-1503.9102]
 [-1504.0472]
 [-1504.466 ]
 [-1504.954 ]
 [-1505.2118]
 [-1505.3536]
 [-1505.3986]
 [-1505.5645]
 [-1505.5768]
 [-1505.6523]
 [-1505.7704]
 [-1505.7737]
 [-1505.8297]
 [-1506.2444]
 [-1506.333 ]
 [-1506.3611]
 [-1506.3672]
 [-1506.7784]
 [-1507.2069]
 [-1507.3959]
 [-1507.4435]
 [-1507.8467]
 [-1508.159 ]]"
13,"[[-1552.7588]
 [-1557.0333]
 [-1563.3536]
 [-1566.5918]
 [-1572.8284]
 [-1577.8406]
 [-1580.5258]
 [-1583.2559]
 [-1588.9302]
 [-1595.0425]
 [-1607.3901]
 [-1607.3901]
 [-1620.1083]
 [-1620.1083]
 [-1626.2042]
 [-1628.5941]
 [-1629.2561]
 [-1634.5265]
 [-1638.0981]
 [-1638.5463]
 [-1643.7826]
 [-1645.2971]
 [-1649.7432]
 [-1654.4663]
 [-1657.8967]
 [-1658.142 ]
 [-1658.9729]
 [-1660.8501]
 [-1662.8496]
 [-1663.5509]
 [-1663.5509]
 [-1664.4586]
 [-1664.9371]
 [-1664.9366]
 [-1665.4658]
 [-1665.5151]
 [-1665.5652]
 [-1665.8008]
 [-1665.8987]
 [-1666.5419]
 [-1666.8156]
 [-1666.9572]
 [-1667.1266]
 [-1667.6163]
 [-1668.2126]
 [-1668.5107]
 [-1668.6783]
 [-1668.7307]
 [-1668.9307]
 [-1668.9443]
 [-1669.0305]
 [-1669.1793]
 [-1669.1793]
 [-1669.2343]
 [-1669.7306]
 [-1669.8304]
 [-1669.8589]
 [-1669.8589]
 [-1670.3458]
 [-1670.8636]
 [-1671.0758]
 [-1671.1262]
 [-1671.6144]
 [-1672.0137]]"
14,"[[-1688.2062]
 [-1692.9191]
 [-1699.955 ]
 [-1703.5906]
 [-1710.6849]
 [-1716.4359]
 [-1719.5219]
 [-1722.658 ]
 [-1729.1617]
 [-1736.1329]
 [-1750.1226]
 [-1750.1226]
 [-1764.3789]
 [-1764.3789]
 [-1771.077 ]
 [-1773.6833]
 [-1774.4048]
 [-1780.1515]
 [-1784.044 ]
 [-1784.5327]
 [-1790.2532]
 [-1791.9108]
 [-1796.776 ]
 [-1801.8099]
 [-1805.559 ]
 [-1805.8264]
 [-1806.7341]
 [-1808.7903]
 [-1810.9757]
 [-1811.7489]
 [-1811.7489]
 [-1812.8068]
 [-1813.4031]
 [-1813.3981]
 [-1814.0884]
 [-1814.1555]
 [-1814.2233]
 [-1814.5491]
 [-1814.688 ]
 [-1815.6025]
 [-1816.0015]
 [-1816.1935]
 [-1816.4141]
 [-1817.0431]
 [-1817.7611]
 [-1818.0725]
 [-1818.2561]
 [-1818.3143]
 [-1818.5328]
 [-1818.5486]
 [-1818.6426]
 [-1818.8247]
 [-1818.8247]
 [-1818.8657]
 [-1819.4111]
 [-1819.5201]
 [-1819.5519]
 [-1819.5519]
 [-1820.0862]
 [-1820.6705]
 [-1820.8873]
 [-1820.9427]
 [-1821.4926]
 [-1821.9275]]"
15,"[[-1885.3562]
 [-1890.8044]
 [-1898.8799]
 [-1903.0319]
 [-1911.0767]
 [-1917.5586]
 [-1921.0278]
 [-1924.5466]
 [-1931.8599]
 [-1939.7091]
 [-1955.407 ]
 [-1955.407 ]
 [-1971.2231]
 [-1971.2231]
 [-1978.7131]
 [-1981.6394]
 [-1982.4492]
 [-1988.9117]
 [-1993.2946]
 [-1993.845 ]
 [-2000.2952]
 [-2002.1663]
 [-2007.6575]
 [-2010.8765]
 [-2012.2316]
 [-2012.2645]
 [-2013.2787]
 [-2017.3679]
 [-2017.5057]
 [-2017.8417]
 [-2018.8917]
 [-2021.2098]
 [-2023.6544]
 [-2024.5239]
 [-2024.5358]
 [-2025.7192]
 [-2026.416 ]
 [-2026.387 ]
 [-2027.1556]
 [-2027.2341]
 [-2027.3009]
 [-2027.332 ]
 [-2027.7029]
 [-2027.8689]
 [-2028.9207]
 [-2029.3805]
 [-2029.6268]
 [-2029.9187]
 [-2030.7263]
 [-2031.7036]
 [-2032.1903]
 [-2032.4597]
 [-2032.5453]
 [-2032.8547]
 [-2032.8788]
 [-2033.0138]
 [-2033.255 ]
 [-2033.2601]
 [-2033.3309]
 [-2034.0363]
 [-2034.1787]
 [-2034.1931]
 [-2034.2373]
 [-2034.2511]]"
16,"[[-2051.3455]
 [-2057.2927]
 [-2066.111 ]
 [-2070.6443]
 [-2079.428 ]
 [-2086.5078]
 [-2090.2957]
 [-2094.1377]
 [-2102.1152]
 [-2110.6348]
 [-2127.6968]
 [-2127.6968]
 [-2145.016 ]
 [-2145.016 ]
 [-2153.2212]
 [-2156.437 ]
 [-2157.3271]
 [-2164.4355]
 [-2169.2434]
 [-2169.8467]
 [-2176.913 ]
 [-2178.961 ]
 [-2184.9624]
 [-2188.3816]
 [-2189.8347]
 [-2189.8347]
 [-2190.9238]
 [-2195.438 ]
 [-2195.5652]
 [-2195.8982]
 [-2197.021 ]
 [-2199.5627]
 [-2202.2556]
 [-2203.206 ]
 [-2203.206 ]
 [-2204.5073]
 [-2205.3108]
 [-2205.2349]
 [-2205.9556]
 [-2206.0835]
 [-2206.1665]
 [-2206.2288]
 [-2206.2495]
 [-2206.6504]
 [-2206.8213]
 [-2207.4148]
 [-2208.019 ]
 [-2208.4812]
 [-2208.7383]
 [-2209.0828]
 [-2209.9414]
 [-2211.052 ]
 [-2211.5603]
 [-2211.8633]
 [-2211.96  ]
 [-2212.3193]
 [-2212.346 ]
 [-2212.5017]
 [-2212.7983]
 [-2212.7988]
 [-2212.8748]
 [-2213.4763]
 [-2213.7693]
 [-2213.9468]]"
17,"[[-2233.8042]
 [-2240.3037]
 [-2249.9392]
 [-2254.8938]
 [-2264.4927]
 [-2272.221 ]
 [-2276.342 ]
 [-2280.5088]
 [-2289.1416]
 [-2298.4058]
 [-2317.04  ]
 [-2317.04  ]
 [-2335.9722]
 [-2335.9722]
 [-2344.9556]
 [-2348.4646]
 [-2349.4355]
 [-2357.1738]
 [-2362.4106]
 [-2363.0679]
 [-2370.7715]
 [-2373.0051]
 [-2379.553 ]
 [-2383.1882]
 [-2384.7751]
 [-2384.7751]
 [-2385.967 ]
 [-2390.891 ]
 [-2391.0305]
 [-2391.3943]
 [-2392.618 ]
 [-2395.3901]
 [-2398.327 ]
 [-2399.3652]
 [-2399.3652]
 [-2400.782 ]
 [-2401.6985]
 [-2401.5757]
 [-2402.3604]
 [-2402.5015]
 [-2402.5896]
 [-2402.658 ]
 [-2402.6802]
 [-2403.1174]
 [-2403.3027]
 [-2403.944 ]
 [-2404.6416]
 [-2405.1064]
 [-2405.3857]
 [-2405.793 ]
 [-2406.6865]
 [-2407.9314]
 [-2408.4521]
 [-2408.785 ]
 [-2408.8872]
 [-2409.2817]
 [-2409.3088]
 [-2409.4783]
 [-2409.8342]
 [-2409.8342]
 [-2409.881 ]
 [-2410.5354]
 [-2410.8555]
 [-2411.051 ]]"
18,"[[-2387.9143]
 [-2394.8875]
 [-2405.2224]
 [-2410.5376]
 [-2420.791 ]
 [-2429.0012]
 [-2433.3936]
 [-2437.8506]
 [-2447.1057]
 [-2457.0322]
 [-2476.795 ]
 [-2476.8157]
 [-2495.3584]
 [-2495.5088]
 [-2504.2927]
 [-2507.8499]
 [-2509.0566]
 [-2516.698 ]
 [-2522.0515]
 [-2523.0244]
 [-2530.7888]
 [-2533.28  ]
 [-2539.8247]
 [-2543.6526]
 [-2545.4824]
 [-2545.937 ]
 [-2547.4055]
 [-2552.4207]
 [-2552.9648]
 [-2553.6343]
 [-2555.1304]
 [-2557.984 ]
 [-2561.07  ]
 [-2562.344 ]
 [-2562.6694]
 [-2564.2434]
 [-2565.4177]
 [-2565.5632]
 [-2566.5242]
 [-2566.9155]
 [-2567.1724]
 [-2567.4143]
 [-2567.5894]
 [-2568.12  ]
 [-2568.4329]
 [-2569.1482]
 [-2569.973 ]
 [-2570.4636]
 [-2570.8225]
 [-2571.3313]
 [-2572.214 ]
 [-2573.495 ]
 [-2574.049 ]
 [-2574.4304]
 [-2574.592 ]
 [-2575.0273]
 [-2575.121 ]
 [-2575.3276]
 [-2575.7402]
 [-2575.795 ]
 [-2575.8623]
 [-2576.5044]
 [-2576.8499]
 [-2577.0884]]"
19,"[[-2527.2805]
 [-2533.2832]
 [-2541.7393]
 [-2546.7   ]
 [-2554.9924]
 [-2562.3335]
 [-2566.8638]
 [-2571.4243]
 [-2579.6292]
 [-2587.8757]
 [-2602.2036]
 [-2604.3083]
 [-2606.9268]
 [-2609.2134]
 [-2612.0168]
 [-2613.588 ]
 [-2616.0842]
 [-2619.019 ]
 [-2622.2014]
 [-2624.4712]
 [-2629.7327]
 [-2632.6042]
 [-2636.0518]
 [-2641.0315]
 [-2642.918 ]
 [-2647.0205]
 [-2648.6313]
 [-2653.9893]
 [-2657.9998]
 [-2660.005 ]
 [-2662.5994]
 [-2664.204 ]
 [-2668.642 ]
 [-2671.6975]
 [-2675.267 ]
 [-2677.223 ]
 [-2680.896 ]
 [-2685.57  ]
 [-2688.2236]
 [-2694.381 ]
 [-2696.0793]
 [-2699.167 ]
 [-2701.644 ]
 [-2703.226 ]
 [-2704.9995]
 [-2706.3518]
 [-2711.1748]
 [-2712.4255]
 [-2713.5967]
 [-2715.4111]
 [-2717.0498]
 [-2719.6057]
 [-2722.4563]
 [-2723.8564]
 [-2724.5815]
 [-2726.2454]
 [-2727.7166]
 [-2728.3926]
 [-2729.8118]
 [-2730.6333]
 [-2731.4722]
 [-2732.21  ]
 [-2733.3655]
 [-2734.4783]]"
20,"[[-2216.215 ]
 [-2222.435 ]
 [-2228.8313]
 [-2236.0344]
 [-2243.3115]
 [-2250.912 ]
 [-2258.9094]
 [-2266.1963]
 [-2275.9749]
 [-2283.103 ]
 [-2293.146 ]
 [-2302.796 ]
 [-2310.928 ]
 [-2321.4766]
 [-2332.334 ]
 [-2341.579 ]
 [-2350.757 ]
 [-2361.253 ]
 [-2369.8591]
 [-2378.5076]
 [-2388.2383]
 [-2396.9639]
 [-2408.1855]
 [-2416.3608]
 [-2427.4302]
 [-2437.6658]
 [-2444.0737]
 [-2455.5002]
 [-2464.8523]
 [-2474.0032]
 [-2480.4392]
 [-2489.3962]
 [-2496.4753]
 [-2507.677 ]
 [-2514.4697]
 [-2524.301 ]
 [-2533.55  ]
 [-2542.7375]
 [-2550.1938]
 [-2560.3   ]
 [-2568.1602]
 [-2576.05  ]
 [-2584.364 ]
 [-2594.391 ]
 [-2601.5547]
 [-2608.7493]
 [-2619.9946]
 [-2628.3972]
 [-2635.6917]
 [-2644.3086]
 [-2653.7979]
 [-2659.9822]
 [-2666.8274]
 [-2672.9724]
 [-2679.008 ]
 [-2685.103 ]
 [-2691.2446]
 [-2697.1487]
 [-2703.4001]
 [-2708.807 ]
 [-2714.0994]
 [-2718.8997]
 [-2725.908 ]
 [-2731.133 ]]"
21,"[[-1739.3912]
 [-1742.1136]
 [-1745.0507]
 [-1749.2056]
 [-1756.1586]
 [-1758.3188]
 [-1763.4589]
 [-1765.923 ]
 [-1774.1884]
 [-1777.4778]
 [-1781.7715]
 [-1787.3931]
 [-1791.8445]
 [-1797.7056]
 [-1800.7133]
 [-1808.9698]
 [-1812.6277]
 [-1815.8672]
 [-1820.4681]
 [-1826.0251]
 [-1833.8002]
 [-1838.2715]
 [-1843.041 ]
 [-1844.2303]
 [-1852.2095]
 [-1857.9011]
 [-1859.1455]
 [-1865.9587]
 [-1870.7318]
 [-1878.7397]
 [-1880.9722]
 [-1888.4874]
 [-1894.0784]
 [-1898.5415]
 [-1900.885 ]
 [-1909.033 ]
 [-1912.5768]
 [-1918.4432]
 [-1921.3862]
 [-1929.8007]
 [-1939.2654]
 [-1944.4347]
 [-1945.845 ]
 [-1954.2507]
 [-1959.1345]
 [-1966.8154]
 [-1971.5107]
 [-1979.8258]
 [-1987.2075]
 [-1990.3885]
 [-1995.7356]
 [-2001.11  ]
 [-2010.7284]
 [-2027.797 ]
 [-2029.6458]
 [-2062.1968]
 [-2084.104 ]
 [-2097.0266]
 [-2122.5234]
 [-2147.327 ]
 [-2161.013 ]
 [-2174.6074]
 [-2198.0942]
 [-2211.506 ]]"
