episode,Q_value
1,16.902767181396484
2,149.46859741210938
3,47.813133239746094
4,-1152.4619140625
5,-3029.77001953125
6,-4988.4267578125
7,-7366.4140625
8,-9885.3466796875
9,-12234.33984375
