episode,total_reward
11,"[[1605.9502]
 [1601.3518]
 [1610.7108]
 [1602.4319]
 [1600.5006]
 [1600.623 ]
 [1599.4147]
 [1638.9395]
 [1608.6947]
 [1615.5848]
 [1616.3389]
 [1599.1564]
 [1593.8372]
 [1595.446 ]
 [1594.9158]
 [1605.111 ]
 [1592.5261]
 [1610.7689]
 [1586.3047]
 [1590.0615]
 [1573.4805]
 [1582.0303]
 [1616.9392]
 [1574.07  ]
 [1617.3192]
 [1568.8372]
 [1571.7223]
 [1619.0176]
 [1565.9808]
 [1618.3823]
 [1551.7761]
 [1625.7675]
 [1621.2004]
 [1561.8416]
 [1547.8848]
 [1621.3864]
 [1544.666 ]
 [1772.2699]
 [1610.9841]
 [1632.5464]
 [1536.4387]
 [1638.3959]
 [1639.2389]
 [1624.7539]
 [1526.7352]
 [1629.0219]
 [1523.6428]
 [1634.0554]
 [1642.9753]
 [1658.4117]
 [1641.543 ]
 [1515.0199]
 [1659.9847]
 [1648.6879]
 [1351.606 ]
 [1437.1956]
 [1353.8147]
 [1451.7283]
 [1661.0267]
 [1644.7103]
 [1446.965 ]
 [1639.1805]
 [1505.2648]
 [1631.9861]]"
12,"[[1844.8779]
 [1847.546 ]
 [1866.1738]
 [1847.9984]
 [1845.3959]
 [1836.9135]
 [1843.0046]
 [1879.6387]
 [1852.3324]
 [1858.5635]
 [1870.6082]
 [1849.3092]
 [1836.8141]
 [1835.5709]
 [1827.9784]
 [1848.3811]
 [1828.6069]
 [1854.0481]
 [1817.064 ]
 [1828.9458]
 [1807.7804]
 [1812.3893]
 [1859.5349]
 [1803.925 ]
 [1861.3442]
 [1802.2858]
 [1799.7838]
 [1863.0072]
 [1794.2981]
 [1859.5559]
 [1780.6366]
 [1866.7124]
 [1862.687 ]
 [1787.566 ]
 [1775.3131]
 [1859.4535]
 [1764.962 ]
 [2077.4102]
 [1852.7749]
 [1873.97  ]
 [1754.5703]
 [1881.3347]
 [1881.8318]
 [1859.2639]
 [1748.925 ]
 [1867.6302]
 [1739.0343]
 [1871.6831]
 [1884.2223]
 [1840.8596]
 [1827.3962]
 [1791.0337]
 [1887.2656]
 [1829.795 ]
 [1568.2465]
 [1703.1005]
 [1613.9697]
 [1656.2435]
 [1722.6904]
 [1764.4598]
 [1660.0879]
 [1809.1978]
 [1622.7719]
 [1789.2609]]"
13,"[[2087.489 ]
 [2093.9248]
 [2116.4434]
 [2097.298 ]
 [2093.7542]
 [2076.064 ]
 [2086.2463]
 [2119.2856]
 [2098.154 ]
 [2104.3418]
 [2120.2146]
 [2096.2136]
 [2076.3357]
 [2073.5867]
 [2059.525 ]
 [2094.0981]
 [2062.391 ]
 [2099.3928]
 [2047.7483]
 [2062.8853]
 [2037.8644]
 [2043.6102]
 [2105.671 ]
 [2034.0435]
 [2109.3552]
 [2032.0775]
 [2027.9279]
 [2108.1108]
 [2022.8191]
 [2103.8044]
 [2005.5912]
 [2109.1748]
 [2105.7458]
 [2013.0939]
 [1999.1882]
 [2100.685 ]
 [1986.1952]
 [2305.3372]
 [2096.8672]
 [2116.3293]
 [1973.7184]
 [2123.786 ]
 [2124.1052]
 [2098.4312]
 [1967.508 ]
 [2108.8596]
 [1955.165 ]
 [2112.3647]
 [2125.7974]
 [1964.9994]
 [1933.0664]
 [2137.9768]
 [2120.71  ]
 [1940.8597]
 [1943.4266]
 [2141.5076]
 [2129.3386]
 [1916.2927]
 [1516.4258]
 [1695.9789]
 [1909.6362]
 [1936.2705]
 [1531.3232]
 [1850.7828]]"
14,"[[2321.8118]
 [2329.15  ]
 [2351.8848]
 [2336.7507]
 [2334.0764]
 [2306.238 ]
 [2318.5854]
 [2355.187 ]
 [2334.164 ]
 [2343.9001]
 [2355.603 ]
 [2327.0205]
 [2304.358 ]
 [2301.1438]
 [2285.09  ]
 [2330.3818]
 [2289.017 ]
 [2334.7214]
 [2272.2712]
 [2287.0486]
 [2260.0015]
 [2268.9243]
 [2342.9739]
 [2256.3945]
 [2347.6177]
 [2253.255 ]
 [2250.2375]
 [2342.1091]
 [2245.6194]
 [2338.5813]
 [2221.912 ]
 [2340.099 ]
 [2337.7534]
 [2232.024 ]
 [2214.4675]
 [2331.4187]
 [2200.6406]
 [2364.34  ]
 [2331.1062]
 [2346.2683]
 [2187.0522]
 [2352.9238]
 [2353.006 ]
 [2326.4055]
 [2177.572 ]
 [2338.4512]
 [2168.1262]
 [2340.9211]
 [2353.7139]
 [2172.3733]
 [2138.2937]
 [2362.64  ]
 [2348.281 ]
 [2146.5693]
 [2155.5923]
 [2365.8652]
 [2355.9536]
 [2119.7131]
 [1564.2905]
 [1781.3259]
 [2114.6584]
 [2142.1194]
 [1589.6313]
 [2051.6406]]"
15,"[[2576.3079]
 [2583.4812]
 [2607.032 ]
 [2595.2708]
 [2594.6902]
 [2556.5515]
 [2570.199 ]
 [2619.2178]
 [2590.868 ]
 [2606.5095]
 [2607.7007]
 [2576.187 ]
 [2552.7256]
 [2550.8203]
 [2533.4504]
 [2587.0671]
 [2537.009 ]
 [2590.0874]
 [2518.5925]
 [2531.669 ]
 [2502.28  ]
 [2516.256 ]
 [2601.328 ]
 [2499.0215]
 [2606.3298]
 [2495.224 ]
 [2495.7815]
 [2595.169 ]
 [2490.8513]
 [2593.798 ]
 [2459.3154]
 [2589.449 ]
 [2588.6653]
 [2472.4705]
 [2450.7563]
 [2581.2224]
 [2440.4053]
 [2365.087 ]
 [2585.4014]
 [2593.85  ]
 [2425.7378]
 [2598.9292]
 [2598.704 ]
 [2572.7405]
 [2408.2095]
 [2586.2573]
 [2403.613 ]
 [2587.2102]
 [2598.111 ]
 [2398.693 ]
 [2361.9224]
 [2602.1768]
 [2592.7048]
 [2372.556 ]
 [2388.7007]
 [2604.7427]
 [2598.5193]
 [2340.861 ]
 [1607.2399]
 [1860.445 ]
 [2342.0383]
 [2366.2822]
 [1647.8651]
 [2254.433 ]]"
16,"[[2809.0396]
 [2816.8835]
 [2844.4739]
 [2830.67  ]
 [2830.211 ]
 [2788.4119]
 [2802.7332]
 [2855.9792]
 [2826.937 ]
 [2847.5938]
 [2837.96  ]
 [2805.2815]
 [2781.6921]
 [2781.9478]
 [2761.9495]
 [2820.59  ]
 [2765.5754]
 [2824.236 ]
 [2744.8647]
 [2756.7573]
 [2725.2134]
 [2743.6636]
 [2834.7004]
 [2722.9836]
 [2841.7476]
 [2696.494 ]
 [2718.6794]
 [2770.4954]
 [2772.8616]
 [2744.4092]
 [2698.4182]
 [2820.5679]
 [2748.9094]
 [2698.9316]
 [2676.074 ]
 [2808.5608]
 [2739.9404]
 [2602.7993]
 [2741.2908]
 [2738.511 ]
 [2658.6377]
 [2754.2266]
 [2748.8105]
 [2797.438 ]
 [2646.485 ]
 [2645.3884]
 [2647.2295]
 [2749.7534]
 [2812.0244]
 [2641.5608]
 [2701.4075]
 [2716.8638]
 [2722.3167]
 [2633.9011]
 [2715.8389]
 [2752.4163]
 [2757.0469]
 [2655.3462]
 [2300.7527]
 [2450.7678]
 [2635.1228]
 [2570.6968]
 [2314.9773]
 [2553.661 ]]"
17,"[[3064.2642]
 [3074.1238]
 [3101.6357]
 [3085.8872]
 [3086.5034]
 [3043.2378]
 [3059.649 ]
 [3108.966 ]
 [3082.2148]
 [3106.8755]
 [3088.7405]
 [3058.1902]
 [3034.5864]
 [3036.497 ]
 [3013.9702]
 [3074.7122]
 [3018.3513]
 [3077.7825]
 [2995.128 ]
 [3005.8367]
 [2971.7317]
 [2995.2493]
 [3083.6519]
 [2975.0132]
 [3042.348 ]
 [2938.338 ]
 [2972.5898]
 [2958.454 ]
 [3044.2842]
 [2977.5688]
 [2945.9844]
 [3030.8718]
 [2941.5583]
 [2992.492 ]
 [2916.3506]
 [3019.2856]
 [3060.351 ]
 [2933.6155]
 [2926.6475]
 [2914.2617]
 [2920.2275]
 [2936.0068]
 [2952.0967]
 [3044.9624]
 [2955.25  ]
 [2816.0315]
 [2914.0098]
 [2936.5825]
 [3010.5938]
 [2902.711 ]
 [2996.743 ]
 [2900.4204]
 [2904.9138]
 [2902.8157]
 [3004.414 ]
 [2979.1428]
 [2924.7063]
 [2885.7227]
 [2938.6257]
 [2983.3564]
 [2999.2373]
 [2894.419 ]
 [2981.2192]
 [2901.635 ]]"
18,"[[3289.334 ]
 [3290.6863]
 [3297.5225]
 [3301.567 ]
 [3308.406 ]
 [3276.782 ]
 [3288.7344]
 [3300.415 ]
 [3292.2144]
 [3322.5674]
 [3291.2202]
 [3282.675 ]
 [3248.7595]
 [3280.026 ]
 [3255.2473]
 [3284.1711]
 [3240.942 ]
 [3277.5745]
 [3218.5088]
 [3244.6064]
 [3197.9   ]
 [3219.7864]
 [3288.7402]
 [3234.0842]
 [3183.4417]
 [3196.7637]
 [3191.2864]
 [3177.2107]
 [3193.9683]
 [3273.1306]
 [3189.7124]
 [3213.6511]
 [3181.9688]
 [3241.1113]
 [3141.143 ]
 [3179.902 ]
 [3230.4097]
 [3157.95  ]
 [3203.4626]
 [3125.2988]
 [3152.778 ]
 [3173.2224]
 [3184.5286]
 [3261.838 ]
 [3209.2427]
 [3176.5056]
 [3185.6658]
 [3135.2249]
 [3144.3625]
 [3121.294 ]
 [3125.8186]
 [3122.974 ]
 [3138.5696]
 [3156.188 ]
 [3162.8855]
 [3247.2036]
 [3133.9436]
 [3011.9246]
 [3120.4204]
 [3153.876 ]
 [3142.2542]
 [3113.136 ]
 [3214.9438]
 [3103.8901]]"
19,"[[3574.3174]
 [3561.7158]
 [3535.0378]
 [3577.0393]
 [3592.1396]
 [3580.2742]
 [3579.9697]
 [3539.7083]
 [3559.8105]
 [3593.846 ]
 [3548.523 ]
 [3566.9019]
 [3518.63  ]
 [3597.708 ]
 [3570.8606]
 [3550.4802]
 [3525.4473]
 [3529.203 ]
 [3506.9844]
 [3558.9414]
 [3496.2637]
 [3507.7444]
 [3559.357 ]
 [3574.973 ]
 [3483.495 ]
 [3490.1516]
 [3449.668 ]
 [3481.4185]
 [3445.349 ]
 [3490.4111]
 [3575.446 ]
 [3552.3948]
 [3462.5327]
 [3429.002 ]
 [3450.498 ]
 [3461.502 ]
 [3420.8958]
 [3471.837 ]
 [3569.7627]
 [3381.9084]
 [3439.3484]
 [3526.6213]
 [3440.0098]
 [3554.2888]
 [3373.5442]
 [3436.3677]
 [3530.4094]
 [3388.896 ]
 [3409.0486]
 [3387.4375]
 [3415.4236]
 [3390.7363]
 [3387.0686]
 [3454.2603]
 [3517.4773]
 [3525.4233]
 [3444.0146]
 [3394.8684]
 [3408.701 ]
 [3513.6277]
 [3400.1045]
 [3404.302 ]
 [3391.379 ]
 [3372.1948]]"
20,"[[3804.3289]
 [3800.1143]
 [3768.3125]
 [3817.475 ]
 [3826.0151]
 [3815.0417]
 [3814.3867]
 [3777.9746]
 [3797.3894]
 [3825.9446]
 [3785.1113]
 [3793.523 ]
 [3756.164 ]
 [3824.076 ]
 [3799.7014]
 [3785.428 ]
 [3760.208 ]
 [3764.3928]
 [3744.824 ]
 [3786.0862]
 [3733.4824]
 [3741.2498]
 [3784.7405]
 [3803.6675]
 [3714.5435]
 [3721.294 ]
 [3678.3574]
 [3712.4065]
 [3677.6516]
 [3718.3928]
 [3799.858 ]
 [3773.0518]
 [3691.231 ]
 [3654.591 ]
 [3679.4143]
 [3688.6433]
 [3648.1448]
 [3700.8594]
 [3792.3445]
 [3605.7427]
 [3667.766 ]
 [3746.2842]
 [3667.192 ]
 [3778.3887]
 [3596.8074]
 [3663.3835]
 [3747.7476]
 [3611.351 ]
 [3632.425 ]
 [3612.4175]
 [3643.4607]
 [3604.7878]
 [3611.9412]
 [3680.991 ]
 [3735.6553]
 [3745.102 ]
 [3672.3525]
 [3621.3374]
 [3634.5723]
 [3731.6438]
 [3625.9734]
 [3628.6377]
 [3620.9482]
 [3592.4058]]"
21,"[[4069.7478]
 [4072.0442]
 [4034.9998]
 [4091.96  ]
 [4093.1982]
 [4082.3218]
 [4081.8843]
 [4050.5522]
 [4068.6118]
 [4090.3586]
 [4055.482 ]
 [4051.9478]
 [4028.7957]
 [4083.372 ]
 [4061.5625]
 [4054.7085]
 [4028.6555]
 [4033.032 ]
 [4013.9124]
 [4045.338 ]
 [4001.9824]
 [4008.0857]
 [4041.9497]
 [4064.887 ]
 [3978.5398]
 [3986.2908]
 [3940.5557]
 [3976.3672]
 [3947.1877]
 [3980.7847]
 [4056.8447]
 [4025.7136]
 [3953.7776]
 [3913.1772]
 [3941.5342]
 [3949.3108]
 [3908.2068]
 [3963.8813]
 [4047.202 ]
 [3861.6138]
 [3929.2878]
 [3998.2212]
 [3927.264 ]
 [4034.605 ]
 [3851.9763]
 [3923.2886]
 [3999.7139]
 [3866.1265]
 [3888.456 ]
 [3869.6565]
 [3904.3308]
 [3850.335 ]
 [3869.053 ]
 [3941.1292]
 [3986.073 ]
 [3996.8667]
 [3933.9927]
 [3880.3706]
 [3891.9282]
 [3981.4744]
 [3884.314 ]
 [3885.565 ]
 [3876.6445]
 [3844.6445]]"
22,"[[4301.8857]
 [4311.633 ]
 [4269.5103]
 [4333.783 ]
 [4327.2476]
 [4316.114 ]
 [4316.6187]
 [4292.496 ]
 [4307.538 ]
 [4319.819 ]
 [4293.764 ]
 [4277.2773]
 [4272.2363]
 [4310.33  ]
 [4291.02  ]
 [4292.548 ]
 [4265.4126]
 [4269.9023]
 [4249.005 ]
 [4270.918 ]
 [4236.158 ]
 [4243.5225]
 [4266.3037]
 [4292.3555]
 [4211.4097]
 [4220.501 ]
 [4172.381 ]
 [4209.2485]
 [4191.6777]
 [4211.0864]
 [4281.0747]
 [4245.198 ]
 [4186.066 ]
 [4141.024 ]
 [4173.2495]
 [4179.0024]
 [4137.3755]
 [4196.631 ]
 [4269.205 ]
 [4086.9678]
 [4159.6533]
 [4218.53  ]
 [4156.9053]
 [4258.123 ]
 [4076.7366]
 [4152.841 ]
 [4220.222 ]
 [4090.6367]
 [4114.074 ]
 [4096.449 ]
 [4134.5137]
 [4064.594 ]
 [4095.7083]
 [4170.3525]
 [4205.2866]
 [4217.064 ]
 [4165.343 ]
 [4108.9707]
 [4119.335 ]
 [4200.2983]
 [4112.0435]
 [4112.056 ]
 [4101.5474]
 [4066.9492]]"
23,"[[4569.6367]
 [4587.8535]
 [4540.4585]
 [4611.0405]
 [4598.119 ]
 [4586.1206]
 [4586.8706]
 [4572.5693]
 [4583.2227]
 [4583.809 ]
 [4568.609 ]
 [4539.28  ]
 [4549.052 ]
 [4575.2593]
 [4558.255 ]
 [4567.3247]
 [4538.6997]
 [4547.396 ]
 [4524.3745]
 [4538.599 ]
 [4509.126 ]
 [4517.3804]
 [4524.945 ]
 [4550.373 ]
 [4487.073 ]
 [4496.872 ]
 [4456.373 ]
 [4482.9683]
 [4473.2446]
 [4480.3076]
 [4534.528 ]
 [4500.204 ]
 [4458.415 ]
 [4421.382 ]
 [4448.753 ]
 [4459.09  ]
 [4414.997 ]
 [4466.573 ]
 [4520.0747]
 [4367.8477]
 [4432.2646]
 [4478.13  ]
 [4435.1724]
 [4509.5664]
 [4359.221 ]
 [4426.015 ]
 [4479.083 ]
 [4370.6694]
 [4389.2637]
 [4369.7935]
 [4406.754 ]
 [4335.9565]
 [4373.2134]
 [4428.239 ]
 [4456.08  ]
 [4463.7847]
 [4431.5854]
 [4381.982 ]
 [4386.629 ]
 [4448.4893]
 [4385.2964]
 [4383.782 ]
 [4377.4595]
 [4344.2666]]"
