x,y,z,vel_z,tar_z,acce_z,action,reward
-3.4198835892803223e-12,-1.7476539445245483e-08,-4.997272021571796,8.183935284614563,0.33060535490512866,-2.9382333755493164,0.8,-1.6266924562127292
-8.58605223956014e-12,-1.3644855319701794e-08,-4.997250881542762,0.021140029033025108,0.3305842148760947,1.3085564374923706,0.8,-1.5409968751928886
-1.4236237189102496e-11,-1.32432376176439e-08,-4.9972500339150425,0.0006357207894325256,0.33058336724837556,0.05230642855167389,0.8,-1.477878049074386
-2.4459480737111978e-11,-2.0087890106879056e-08,-4.997242543349664,0.007490565379460653,0.3305758766829969,0.18924999237060547,0.8,-1.4846453897669731
-3.2128677496245924e-11,-2.3972891464533555e-08,-4.997235038379828,0.007504969835281369,0.3305683717131611,0.18849298357963562,0.8,-1.4845399946184983
-5.340843693228218e-11,-3.371328602952417e-08,-4.997212558736404,0.022479643424352012,0.33054589206973706,0.18698807060718536,0.8,-1.4842624324177534
-8.369592426523317e-11,-4.745472021265111e-08,-4.99718018596371,0.024279579520225535,0.3305135192970434,0.18549515306949615,0.8,-1.48389643208603
-1.2427558241749163e-10,-6.682263726058105e-08,-4.997137999037902,0.03164019435644149,0.3304713323712347,0.18401417136192322,0.8,-1.483442701422202
-1.7641073786952194e-10,-9.341626234042149e-08,-4.997086076190074,0.05192284782727555,0.3304194095234072,0.18254481256008148,0.8,-1.4829019288537446
-2.0720073064713536e-10,-1.0991539056703914e-07,-4.997056488196055,0.022190995514392863,0.3303898215293879,0.18181465566158295,0.8,-1.4825991296548766
-2.789924439620487e-10,-1.502895884186728e-07,-4.996990107496579,0.06638069947560635,0.33032344082991205,0.18036310374736786,0.8,-1.4819291271269928
-3.6540743764135187e-10,-2.0177494661766104e-07,-4.996914184093476,0.07117819041013711,0.3302475174268089,0.1789230853319168,0.8,-1.4811738171746673
-3.6540743764135187e-10,-2.0177494661766104e-07,-4.996914184093476,0.0,0.3302475174268089,0.1789230853319168,0.8,-1.4811738171746673
-4.676373066558881e-10,-2.6588143858437737e-07,-4.996828794231018,0.0853898624579111,0.3301621275643507,0.17749463021755219,0.8,-1.4803338874807073
