episode,total_reward
1,"[[1385.4646]
 [1388.6178]
 [1391.1399]
 [1392.3705]
 [1385.3398]
 [1393.9376]
 [1390.6858]
 [1390.224 ]
 [1387.8594]
 [1388.9918]
 [1386.7043]
 [1389.6448]
 [1386.1261]
 [1386.3546]
 [1385.5267]
 [1387.7249]
 [1389.645 ]
 [1386.3438]
 [1388.8456]
 [1390.0244]
 [1385.5702]
 [1387.768 ]
 [1390.2532]
 [1389.7307]
 [1392.2268]
 [1385.511 ]
 [1388.7505]
 [1389.5653]
 [1385.9807]
 [1391.1685]
 [1387.5546]
 [1387.3531]
 [1391.8032]
 [1387.6289]
 [1383.0557]
 [1388.3694]
 [1389.3945]
 [1389.1802]
 [1386.2866]
 [1383.1389]
 [1384.7263]
 [1383.061 ]
 [1384.523 ]
 [1388.0018]
 [1385.8077]
 [1390.9352]
 [1385.6489]
 [1392.2991]
 [1390.8245]
 [1388.355 ]
 [1387.8013]
 [1387.5463]
 [1386.8062]
 [1390.5398]
 [1385.309 ]
 [1390.6003]
 [1387.5013]
 [1384.6438]
 [1385.9713]
 [1388.047 ]
 [1388.2926]
 [1387.5637]
 [1387.3385]
 [1388.1499]]"
2,"[[6882.2354]
 [6909.855 ]
 [6981.7905]
 [6928.    ]
 [6907.6426]
 [6855.64  ]
 [6856.7393]
 [6887.936 ]
 [6872.2573]
 [6883.151 ]
 [6871.284 ]
 [6878.576 ]
 [6890.5527]
 [6976.0835]
 [6903.8193]
 [6919.747 ]
 [6843.937 ]
 [6874.987 ]
 [6882.2383]
 [6821.6724]
 [6921.438 ]
 [6892.808 ]
 [6826.008 ]
 [6926.449 ]
 [6828.2607]
 [6843.361 ]
 [6866.1655]
 [6867.9385]
 [6840.809 ]
 [6968.207 ]
 [6864.676 ]
 [6961.685 ]
 [6826.3784]
 [6940.0825]
 [6900.47  ]
 [6917.5366]
 [6862.544 ]
 [6903.8296]
 [6880.3237]
 [6915.8003]
 [6856.0503]
 [6912.7803]
 [6895.423 ]
 [6848.2847]
 [6843.4307]
 [6874.7446]
 [6916.2524]
 [6897.7954]
 [6913.7764]
 [6897.7915]
 [6975.3325]
 [6853.5127]
 [6966.7896]
 [6868.78  ]
 [6891.2812]
 [6926.115 ]
 [6934.7407]
 [6886.356 ]
 [6946.5273]
 [6892.973 ]
 [6996.685 ]
 [6869.8013]
 [6858.3145]
 [6911.5283]]"
3,"[[9033.457 ]
 [8882.422 ]
 [8897.111 ]
 [9063.616 ]
 [8962.124 ]
 [9041.665 ]
 [8902.112 ]
 [9043.158 ]
 [8972.236 ]
 [8932.573 ]
 [8952.837 ]
 [9017.32  ]
 [9124.311 ]
 [9161.008 ]
 [9084.835 ]
 [8858.541 ]
 [9303.686 ]
 [8997.533 ]
 [8922.411 ]
 [9138.421 ]
 [9099.001 ]
 [9091.539 ]
 [9219.035 ]
 [8943.147 ]
 [9235.494 ]
 [9041.477 ]
 [9233.976 ]
 [8976.836 ]
 [8965.716 ]
 [9039.984 ]
 [9020.724 ]
 [9071.825 ]
 [9202.22  ]
 [9031.836 ]
 [9031.676 ]
 [8763.999 ]
 [9021.558 ]
 [8959.646 ]
 [9172.251 ]
 [8949.706 ]
 [8893.769 ]
 [9088.03  ]
 [8839.857 ]
 [9163.976 ]
 [9079.415 ]
 [9040.573 ]
 [9046.947 ]
 [9233.8545]
 [9173.322 ]
 [9107.366 ]
 [9044.917 ]
 [8956.398 ]
 [8944.667 ]
 [8970.379 ]
 [8904.239 ]
 [8968.845 ]
 [8942.545 ]
 [9215.714 ]
 [8882.417 ]
 [9008.062 ]
 [9172.467 ]
 [8990.814 ]
 [9191.702 ]
 [9103.12  ]]"
4,"[[11260.674 ]
 [11249.319 ]
 [11251.188 ]
 [11278.896 ]
 [11055.963 ]
 [11229.996 ]
 [10954.409 ]
 [10822.699 ]
 [11186.327 ]
 [11081.921 ]
 [10893.459 ]
 [11640.865 ]
 [11345.894 ]
 [11137.725 ]
 [10877.287 ]
 [10996.074 ]
 [10778.698 ]
 [11068.101 ]
 [10675.898 ]
 [11156.061 ]
 [10924.891 ]
 [11225.828 ]
 [11317.212 ]
 [11100.7705]
 [11030.5   ]
 [11122.6875]
 [11219.469 ]
 [10819.006 ]
 [11093.459 ]
 [11389.394 ]
 [11376.266 ]
 [11403.27  ]
 [11080.615 ]
 [11143.074 ]
 [10865.554 ]
 [11042.879 ]
 [11115.352 ]
 [10969.608 ]
 [11005.536 ]
 [10960.337 ]
 [11058.415 ]
 [10997.006 ]
 [11005.175 ]
 [10978.288 ]
 [11013.051 ]
 [11217.39  ]
 [11507.0205]
 [11211.306 ]
 [11167.668 ]
 [10884.337 ]
 [10843.033 ]
 [11207.922 ]
 [11115.276 ]
 [10780.505 ]
 [11009.55  ]
 [10778.553 ]
 [10992.14  ]
 [11237.598 ]
 [10936.835 ]
 [11232.593 ]
 [11024.422 ]
 [10924.028 ]
 [10899.424 ]
 [11379.296 ]]"
5,"[[12437.767 ]
 [12530.849 ]
 [12332.46  ]
 [12434.196 ]
 [12429.951 ]
 [12219.075 ]
 [12812.997 ]
 [12785.152 ]
 [12386.996 ]
 [12670.532 ]
 [12423.317 ]
 [12274.075 ]
 [12546.229 ]
 [12111.732 ]
 [12478.281 ]
 [12705.652 ]
 [12613.431 ]
 [12563.99  ]
 [12333.535 ]
 [12485.476 ]
 [12448.163 ]
 [12644.18  ]
 [12275.512 ]
 [12302.382 ]
 [12365.243 ]
 [12443.699 ]
 [12614.911 ]
 [12487.229 ]
 [12346.812 ]
 [12105.113 ]
 [12544.112 ]
 [12059.51  ]
 [12529.618 ]
 [12535.319 ]
 [12378.1875]
 [12769.997 ]
 [12693.432 ]
 [12323.027 ]
 [12534.309 ]
 [12539.984 ]
 [12318.648 ]
 [12438.866 ]
 [12497.905 ]
 [12631.506 ]
 [12472.135 ]
 [12160.852 ]
 [12174.71  ]
 [12522.996 ]
 [12390.223 ]
 [12657.876 ]
 [12498.052 ]
 [12190.286 ]
 [12512.76  ]
 [12614.768 ]
 [12643.974 ]
 [12602.11  ]
 [12490.337 ]
 [12419.866 ]
 [12593.84  ]
 [12507.001 ]
 [12466.158 ]
 [12291.2   ]
 [12369.341 ]
 [12815.296 ]]"
6,"[[13783.647 ]
 [13771.081 ]
 [13757.997 ]
 [13923.255 ]
 [13767.044 ]
 [13698.421 ]
 [13716.837 ]
 [13663.313 ]
 [13552.985 ]
 [13854.047 ]
 [13681.001 ]
 [13827.716 ]
 [13624.233 ]
 [13734.025 ]
 [13938.805 ]
 [13803.148 ]
 [13676.068 ]
 [13817.953 ]
 [13915.398 ]
 [14111.058 ]
 [13743.892 ]
 [13624.262 ]
 [13777.828 ]
 [13609.636 ]
 [13808.3125]
 [13278.907 ]
 [13659.92  ]
 [13989.255 ]
 [13595.006 ]
 [13667.311 ]
 [13850.701 ]
 [13974.579 ]
 [13831.198 ]
 [13681.287 ]
 [13880.207 ]
 [13964.863 ]
 [13383.44  ]
 [13935.235 ]
 [13786.407 ]
 [13933.141 ]
 [13784.261 ]
 [14041.161 ]
 [14047.039 ]
 [13743.713 ]
 [13768.849 ]
 [13738.288 ]
 [13901.403 ]
 [13790.085 ]
 [13811.028 ]
 [13631.83  ]
 [13679.149 ]
 [13918.588 ]
 [13814.057 ]
 [13900.765 ]
 [13550.483 ]
 [13997.724 ]
 [13536.347 ]
 [13688.197 ]
 [13748.473 ]
 [13921.872 ]
 [13856.733 ]
 [13714.867 ]
 [14212.055 ]
 [14009.381 ]]"
7,"[[15051.967 ]
 [15266.274 ]
 [15243.408 ]
 [15296.988 ]
 [15214.655 ]
 [15314.805 ]
 [15263.093 ]
 [15179.254 ]
 [15339.645 ]
 [15009.254 ]
 [15106.5625]
 [15281.121 ]
 [15534.636 ]
 [14757.753 ]
 [15011.623 ]
 [15173.645 ]
 [15222.518 ]
 [15205.292 ]
 [15364.774 ]
 [15132.433 ]
 [15345.606 ]
 [15179.546 ]
 [15497.236 ]
 [15103.131 ]
 [15115.985 ]
 [15389.281 ]
 [15230.228 ]
 [15367.297 ]
 [15480.385 ]
 [15394.09  ]
 [15007.569 ]
 [15295.891 ]
 [15375.444 ]
 [15262.176 ]
 [15073.402 ]
 [15243.546 ]
 [15264.127 ]
 [15142.338 ]
 [15269.856 ]
 [15196.898 ]
 [15142.652 ]
 [15318.954 ]
 [15152.1045]
 [15026.853 ]
 [15035.471 ]
 [15361.744 ]
 [15254.936 ]
 [15122.71  ]
 [15425.944 ]
 [15039.325 ]
 [15262.826 ]
 [15131.042 ]
 [15168.988 ]
 [15431.018 ]
 [15401.547 ]
 [15212.325 ]
 [15254.52  ]
 [14890.839 ]
 [15454.898 ]
 [15049.071 ]
 [15085.311 ]
 [15152.539 ]
 [15121.1   ]
 [15118.841 ]]"
8,"[[15635.976 ]
 [15662.667 ]
 [15629.721 ]
 [15661.243 ]
 [15647.666 ]
 [15800.712 ]
 [15993.821 ]
 [15739.35  ]
 [15846.014 ]
 [15510.135 ]
 [15734.794 ]
 [15505.506 ]
 [15897.314 ]
 [15951.5205]
 [15820.975 ]
 [15695.658 ]
 [15767.9795]
 [15402.692 ]
 [15597.357 ]
 [15498.645 ]
 [15612.575 ]
 [15654.721 ]
 [15839.107 ]
 [15541.49  ]
 [15897.583 ]
 [15697.228 ]
 [15480.852 ]
 [15780.312 ]
 [15855.987 ]
 [15822.582 ]
 [15727.999 ]
 [15741.198 ]
 [15493.413 ]
 [15741.722 ]
 [15628.058 ]
 [15578.351 ]
 [15787.116 ]
 [15633.884 ]
 [15540.011 ]
 [15654.763 ]
 [15824.91  ]
 [15526.84  ]
 [15590.973 ]
 [15801.159 ]
 [15585.842 ]
 [15717.557 ]
 [15724.453 ]
 [15685.802 ]
 [15880.435 ]
 [15736.763 ]
 [15746.297 ]
 [15446.415 ]
 [15811.667 ]
 [15827.214 ]
 [15772.144 ]
 [15722.422 ]
 [15652.611 ]
 [15682.738 ]
 [15806.195 ]
 [15749.374 ]
 [15521.297 ]
 [15687.354 ]
 [15681.244 ]
 [15644.864 ]]"
9,"[[15962.679]
 [16161.272]
 [16054.164]
 [15847.934]
 [15986.192]
 [16039.036]
 [15915.487]
 [16019.487]
 [16144.432]
 [16094.269]
 [16160.234]
 [16252.984]
 [16108.431]
 [16011.7  ]
 [16001.566]
 [16042.178]
 [16066.702]
 [15951.101]
 [16076.296]
 [16065.865]
 [15903.437]
 [16005.235]
 [15962.929]
 [16016.773]
 [16149.968]
 [16079.728]
 [16243.257]
 [15914.424]
 [16218.814]
 [16010.575]
 [16011.235]
 [16205.075]
 [16061.261]
 [16067.958]
 [16006.545]
 [16211.615]
 [16037.837]
 [16057.603]
 [15805.249]
 [16090.845]
 [16343.157]
 [16120.176]
 [16126.359]
 [16059.777]
 [16230.603]
 [15908.713]
 [15986.567]
 [16072.396]
 [15979.218]
 [16115.352]
 [15905.079]
 [16052.359]
 [16010.066]
 [15978.831]
 [16130.888]
 [16185.429]
 [16261.878]
 [15826.17 ]
 [16052.493]
 [16203.906]
 [16062.9  ]
 [15974.428]
 [16109.095]
 [16243.065]]"
10,"[[16583.486]
 [16508.06 ]
 [16412.178]
 [16504.818]
 [16596.584]
 [16579.28 ]
 [16497.543]
 [16472.86 ]
 [16516.254]
 [16407.799]
 [16537.314]
 [16411.47 ]
 [16552.117]
 [16563.475]
 [16728.312]
 [16371.359]
 [16452.447]
 [16574.895]
 [16408.033]
 [16480.658]
 [16593.738]
 [16556.025]
 [16555.648]
 [16468.787]
 [16414.385]
 [16651.906]
 [16543.115]
 [16690.05 ]
 [16341.547]
 [16525.598]
 [16490.387]
 [16561.357]
 [16736.395]
 [16641.232]
 [16442.854]
 [16427.393]
 [16527.826]
 [16700.287]
 [16339.017]
 [16551.268]
 [16438.395]
 [16531.594]
 [16724.248]
 [16593.527]
 [16523.205]
 [16504.672]
 [16599.629]
 [16659.42 ]
 [16469.186]
 [16568.27 ]
 [16532.93 ]
 [16580.574]
 [16544.986]
 [16521.648]
 [16580.56 ]
 [16637.914]
 [16516.875]
 [16550.61 ]
 [16574.457]
 [16354.367]
 [16513.818]
 [16479.787]
 [16388.65 ]
 [16566.506]]"
