episode,total_reward
1,-38.55719623599916
2,-79.63014579114244
3,-79.27460076102557
4,-79.22714501366804
5,-78.17818517969629
6,-76.58766029772147
7,-77.63290602314383
8,-54.29069762309817
9,-63.633417336126435
10,-54.43325817712113
11,-45.82702379232703
12,-66.9942446532164
13,-59.33557541149101
14,-61.09099945779672
15,-54.42499920321435
16,-75.0159388296317
17,-79.51773545874421
18,-78.8133376278244
19,-79.30645933335688
20,-78.93554820176922
21,-76.95297006428447
22,-78.95294089784728
23,-78.96257455957837
