episode,Q_value
1,-3.570354461669922
2,-424.99822998046875
3,-1380.877197265625
4,-3941.5673828125
5,-5950.7041015625
6,-10070.923828125
7,-14220.830078125
8,-15196.2158203125
9,-18516.3125
10,-23000.9140625
11,-28375.2265625
12,-30583.82421875
13,-33159.79296875
14,-40638.5703125
