episode,total_reward
1,"[[10.766634 ]
 [10.689388 ]
 [10.81732  ]
 [10.513593 ]
 [10.589894 ]
 [10.734551 ]
 [10.822957 ]
 [10.575401 ]
 [10.746544 ]
 [10.806247 ]
 [10.766384 ]
 [10.538078 ]
 [10.656676 ]
 [10.701851 ]
 [10.6929455]
 [10.583988 ]
 [10.653264 ]
 [10.7795725]
 [10.513471 ]
 [10.757893 ]
 [10.697853 ]
 [10.731425 ]
 [10.74661  ]
 [10.756013 ]
 [10.7050495]
 [10.712291 ]
 [10.817312 ]
 [10.599747 ]
 [10.531473 ]
 [10.698955 ]
 [10.654623 ]
 [10.822973 ]
 [10.687639 ]
 [10.610387 ]
 [10.659268 ]
 [10.780366 ]
 [10.811765 ]
 [10.767008 ]
 [10.622408 ]
 [10.693564 ]
 [10.550959 ]
 [10.782509 ]
 [10.7029085]
 [10.684327 ]
 [10.761096 ]
 [10.597184 ]
 [10.621984 ]
 [10.683042 ]
 [10.415197 ]
 [10.709479 ]
 [10.822957 ]
 [10.742421 ]
 [10.699094 ]
 [10.547439 ]
 [10.6811695]
 [10.629103 ]
 [10.608182 ]
 [10.636208 ]
 [10.751326 ]
 [10.822948 ]
 [10.784256 ]
 [10.66029  ]
 [10.686075 ]
 [10.739062 ]]"
2,"[[-25.848167]
 [-25.056171]
 [-25.202892]
 [-25.329117]
 [-25.636343]
 [-25.46396 ]
 [-25.5017  ]
 [-25.460335]
 [-25.705433]
 [-25.330036]
 [-25.356478]
 [-25.369993]
 [-25.714079]
 [-25.197039]
 [-25.286043]
 [-25.290815]
 [-25.48916 ]
 [-25.481644]
 [-25.353739]
 [-25.339407]
 [-25.36112 ]
 [-25.67647 ]
 [-25.078148]
 [-25.32325 ]
 [-25.439466]
 [-25.226816]
 [-25.46143 ]
 [-25.38978 ]
 [-25.658962]
 [-25.260191]
 [-25.11282 ]
 [-25.3348  ]
 [-25.60197 ]
 [-25.713953]
 [-25.69804 ]
 [-25.503708]
 [-25.433636]
 [-25.022575]
 [-25.241499]
 [-25.275387]
 [-25.539381]
 [-25.473806]
 [-25.242445]
 [-25.435755]
 [-25.499628]
 [-25.810024]
 [-25.390694]
 [-25.303438]
 [-25.272491]
 [-25.50111 ]
 [-25.826345]
 [-25.62237 ]
 [-25.715258]
 [-25.321133]
 [-25.274603]
 [-25.743235]
 [-25.266666]
 [-25.280201]
 [-25.363918]
 [-25.089207]
 [-25.107235]
 [-25.459816]
 [-25.195644]
 [-25.321642]]"
3,"[[-120.5701  ]
 [-120.90718 ]
 [-121.28853 ]
 [-121.06139 ]
 [-120.75491 ]
 [-120.91084 ]
 [-120.54999 ]
 [-120.94296 ]
 [-120.75114 ]
 [-120.68153 ]
 [-121.21117 ]
 [-120.71971 ]
 [-120.481224]
 [-120.87366 ]
 [-120.57795 ]
 [-120.24845 ]
 [-120.49543 ]
 [-121.140816]
 [-120.95088 ]
 [-120.9478  ]
 [-120.85696 ]
 [-120.50188 ]
 [-120.80642 ]
 [-120.84099 ]
 [-120.91082 ]
 [-120.27225 ]
 [-120.71618 ]
 [-120.569305]
 [-120.7408  ]
 [-120.53768 ]
 [-120.7297  ]
 [-120.70624 ]
 [-120.565704]
 [-120.69583 ]
 [-120.571106]
 [-120.61552 ]
 [-120.75198 ]
 [-121.17556 ]
 [-120.90732 ]
 [-120.62206 ]
 [-120.96884 ]
 [-120.969376]
 [-120.67907 ]
 [-120.4359  ]
 [-120.66271 ]
 [-120.791016]
 [-120.71761 ]
 [-120.66709 ]
 [-120.98137 ]
 [-120.75266 ]
 [-120.73433 ]
 [-120.73155 ]
 [-121.095726]
 [-120.58587 ]
 [-120.65603 ]
 [-120.77188 ]
 [-120.80061 ]
 [-120.8979  ]
 [-120.69962 ]
 [-121.29686 ]
 [-121.0881  ]
 [-120.895905]
 [-120.88995 ]
 [-120.88686 ]]"
4,"[[-232.8764 ]
 [-233.13135]
 [-232.79845]
 [-232.92146]
 [-232.75   ]
 [-233.44191]
 [-233.09785]
 [-232.74397]
 [-232.35655]
 [-232.78894]
 [-233.12805]
 [-232.98672]
 [-233.06256]
 [-232.8231 ]
 [-232.88515]
 [-232.69144]
 [-233.37708]
 [-232.74498]
 [-232.43768]
 [-232.13226]
 [-232.5841 ]
 [-232.43996]
 [-232.66678]
 [-232.63829]
 [-232.68983]
 [-232.44357]
 [-232.48454]
 [-232.50041]
 [-232.74474]
 [-232.9633 ]
 [-232.77707]
 [-232.50188]
 [-232.7504 ]
 [-232.56847]
 [-232.68016]
 [-232.38934]
 [-232.8275 ]
 [-232.92757]
 [-232.36606]
 [-232.65532]
 [-232.55644]
 [-233.083  ]
 [-232.74512]
 [-232.53607]
 [-232.31755]
 [-232.87967]
 [-232.8723 ]
 [-232.14566]
 [-233.00142]
 [-232.44426]
 [-233.02351]
 [-232.78377]
 [-232.82874]
 [-232.52943]
 [-232.96489]
 [-233.18544]
 [-233.09023]
 [-232.69781]
 [-232.80652]
 [-233.0482 ]
 [-232.79544]
 [-232.35689]
 [-233.19394]
 [-232.55682]]"
5,"[[-361.429  ]
 [-361.36154]
 [-362.0107 ]
 [-361.06995]
 [-361.38303]
 [-361.36508]
 [-361.3458 ]
 [-361.58954]
 [-361.83868]
 [-360.77972]
 [-361.32758]
 [-361.47452]
 [-361.269  ]
 [-361.20544]
 [-360.88074]
 [-360.84097]
 [-361.39447]
 [-360.9688 ]
 [-361.1034 ]
 [-361.4458 ]
 [-361.62537]
 [-361.26306]
 [-361.1815 ]
 [-360.98447]
 [-361.08817]
 [-361.1463 ]
 [-361.76132]
 [-360.78674]
 [-361.5345 ]
 [-360.9768 ]
 [-361.03192]
 [-361.6273 ]
 [-360.95938]
 [-361.3415 ]
 [-361.19824]
 [-360.95242]
 [-361.14334]
 [-361.25552]
 [-361.59894]
 [-360.7109 ]
 [-361.21204]
 [-361.3001 ]
 [-360.89246]
 [-361.453  ]
 [-361.2064 ]
 [-361.21442]
 [-360.98843]
 [-361.41354]
 [-361.2646 ]
 [-361.4426 ]
 [-361.18335]
 [-360.98914]
 [-361.98093]
 [-361.16885]
 [-361.86996]
 [-361.49545]
 [-361.32986]
 [-361.37238]
 [-361.4399 ]
 [-361.7808 ]
 [-361.9398 ]
 [-361.73065]
 [-360.9208 ]
 [-360.63138]]"
6,"[[-502.25952]
 [-501.8951 ]
 [-502.6156 ]
 [-502.77365]
 [-502.17365]
 [-502.32776]
 [-501.8353 ]
 [-502.4034 ]
 [-502.05188]
 [-501.81247]
 [-502.68253]
 [-501.9514 ]
 [-502.03323]
 [-501.7571 ]
 [-501.95145]
 [-502.15976]
 [-502.64105]
 [-502.25372]
 [-502.7899 ]
 [-502.70096]
 [-502.16873]
 [-502.68942]
 [-502.50488]
 [-502.62674]
 [-502.22067]
 [-502.05142]
 [-502.05334]
 [-501.70554]
 [-502.78122]
 [-502.0707 ]
 [-502.4144 ]
 [-502.97116]
 [-502.30838]
 [-502.3856 ]
 [-502.55478]
 [-502.7416 ]
 [-502.28738]
 [-501.94666]
 [-502.11603]
 [-502.40012]
 [-502.02142]
 [-502.7704 ]
 [-502.68628]
 [-502.5057 ]
 [-502.78375]
 [-502.84464]
 [-502.17444]
 [-502.52005]
 [-502.29474]
 [-501.93594]
 [-502.72263]
 [-502.40533]
 [-502.46548]
 [-501.84042]
 [-502.54208]
 [-502.05124]
 [-502.68192]
 [-502.25943]
 [-502.2622 ]
 [-503.14923]
 [-502.86542]
 [-502.33548]
 [-502.3661 ]
 [-501.80914]]"
7,"[[-655.54755]
 [-655.4922 ]
 [-655.57635]
 [-655.80536]
 [-655.6392 ]
 [-655.37714]
 [-655.476  ]
 [-656.1501 ]
 [-655.62036]
 [-655.35876]
 [-655.64813]
 [-655.7836 ]
 [-655.3457 ]
 [-655.9209 ]
 [-656.2415 ]
 [-655.5725 ]
 [-656.07745]
 [-655.5977 ]
 [-656.3553 ]
 [-655.3197 ]
 [-655.31213]
 [-655.9668 ]
 [-656.0341 ]
 [-655.087  ]
 [-656.40686]
 [-656.248  ]
 [-656.10376]
 [-655.8093 ]
 [-655.8696 ]
 [-656.18604]
 [-656.0473 ]
 [-655.27704]
 [-655.9765 ]
 [-655.7343 ]
 [-655.88306]
 [-655.4386 ]
 [-655.8505 ]
 [-655.2667 ]
 [-655.3595 ]
 [-655.9987 ]
 [-656.122  ]
 [-655.5906 ]
 [-656.02594]
 [-655.42523]
 [-656.3751 ]
 [-656.1713 ]
 [-656.16833]
 [-655.4552 ]
 [-655.8602 ]
 [-655.3839 ]
 [-655.17786]
 [-656.20496]
 [-655.1944 ]
 [-656.6488 ]
 [-656.2743 ]
 [-655.8155 ]
 [-655.29504]
 [-655.5325 ]
 [-656.2376 ]
 [-655.84973]
 [-656.0166 ]
 [-655.89166]
 [-655.8778 ]
 [-655.9282 ]]"
8,"[[-572.9858 ]
 [-574.37634]
 [-573.9073 ]
 [-567.97253]
 [-568.34705]
 [-577.6237 ]
 [-580.03876]
 [-574.9548 ]
 [-570.10645]
 [-569.65576]
 [-576.2452 ]
 [-582.44604]
 [-571.2086 ]
 [-579.7437 ]
 [-573.93164]
 [-570.56946]
 [-577.1617 ]
 [-571.4839 ]
 [-576.4642 ]
 [-569.46625]
 [-574.3151 ]
 [-586.89435]
 [-572.6998 ]
 [-584.9241 ]
 [-571.9257 ]
 [-577.88245]
 [-571.05743]
 [-568.21674]
 [-574.17535]
 [-569.64874]
 [-567.60675]
 [-567.92957]
 [-576.658  ]
 [-574.1313 ]
 [-568.62866]
 [-568.8047 ]
 [-575.3578 ]
 [-567.4533 ]
 [-573.01825]
 [-576.3194 ]
 [-569.7172 ]
 [-567.98315]
 [-576.4756 ]
 [-582.30396]
 [-571.7944 ]
 [-570.17505]
 [-568.6512 ]
 [-569.6284 ]
 [-569.99365]
 [-569.54126]
 [-572.1459 ]
 [-573.23846]
 [-567.826  ]
 [-572.5978 ]
 [-573.76526]
 [-574.99506]
 [-571.47314]
 [-570.5216 ]
 [-574.7392 ]
 [-573.9063 ]
 [-570.8221 ]
 [-572.1664 ]
 [-576.5392 ]
 [-573.43567]]"
9,"[[ -987.1896 ]
 [ -976.6631 ]
 [ -955.8901 ]
 [ -967.37976]
 [ -985.84564]
 [ -967.4375 ]
 [ -985.76855]
 [ -962.5452 ]
 [ -993.5704 ]
 [ -967.4641 ]
 [ -987.40717]
 [ -975.9407 ]
 [ -998.71716]
 [ -989.0935 ]
 [ -977.13513]
 [ -966.3425 ]
 [ -971.7977 ]
 [ -952.6935 ]
 [ -978.5645 ]
 [ -972.8447 ]
 [ -987.1582 ]
 [ -955.6215 ]
 [ -975.5796 ]
 [ -954.63837]
 [ -975.03534]
 [-1005.75775]
 [ -968.39307]
 [ -980.5662 ]
 [ -983.99274]
 [-1003.2279 ]
 [ -965.7798 ]
 [ -963.69617]
 [ -993.1719 ]
 [ -957.5358 ]
 [ -965.3827 ]
 [ -982.0465 ]
 [ -968.45056]
 [ -981.0548 ]
 [-1005.8418 ]
 [-1010.4174 ]
 [ -991.7372 ]
 [ -981.3296 ]
 [ -969.08075]
 [ -985.6961 ]
 [ -972.4131 ]
 [ -978.55475]
 [-1010.431  ]
 [ -984.69696]
 [ -978.16986]
 [ -973.34766]
 [ -983.34937]
 [ -984.6992 ]
 [ -960.36237]
 [-1006.731  ]
 [ -963.396  ]
 [ -975.83496]
 [ -964.3361 ]
 [ -965.299  ]
 [ -991.5444 ]
 [ -974.99036]
 [ -978.08453]
 [-1003.3635 ]
 [ -997.64453]
 [ -976.3207 ]]"
10,"[[-1139.0973]
 [-1126.1771]
 [-1138.4824]
 [-1137.4363]
 [-1142.2053]
 [-1137.9907]
 [-1114.8126]
 [-1119.6047]
 [-1136.1093]
 [-1130.7648]
 [-1125.6027]
 [-1126.7485]
 [-1133.1039]
 [-1138.4119]
 [-1129.2119]
 [-1124.7793]
 [-1126.3385]
 [-1116.9814]
 [-1129.8806]
 [-1127.241 ]
 [-1139.1202]
 [-1152.6797]
 [-1132.1467]
 [-1136.7014]
 [-1140.3259]
 [-1129.3491]
 [-1122.7238]
 [-1131.7217]
 [-1141.4241]
 [-1135.3005]
 [-1128.5254]
 [-1149.9386]
 [-1142.9042]
 [-1122.1995]
 [-1137.3218]
 [-1129.3662]
 [-1137.5032]
 [-1143.3009]
 [-1127.5691]
 [-1152.1151]
 [-1147.8173]
 [-1135.3168]
 [-1140.2166]
 [-1125.8307]
 [-1122.6626]
 [-1153.3275]
 [-1141.5625]
 [-1127.308 ]
 [-1155.7957]
 [-1138.3296]
 [-1142.1927]
 [-1135.3387]
 [-1135.0049]
 [-1118.6853]
 [-1116.7081]
 [-1121.5692]
 [-1133.509 ]
 [-1133.6089]
 [-1143.4751]
 [-1123.4849]
 [-1144.5416]
 [-1128.1559]
 [-1126.1665]
 [-1163.6929]]"
