episode,total_reward
1,-266.0183850193771
2,-178.89048571089492
3,-150.42623978226717
4,-89.43540878875687
5,-90.0304696322644
6,-105.00271494874183
7,-22.618521049407924
8,26.092453439970072
9,5.368921322822658
10,123.78272783622138
11,32.42394777357589
12,195.21832176923743
13,11.14623893283222
14,272.51607462789497
15,-4.075389412990797
16,-140.45968108164124
17,-47.38943359091872
18,-88.15863544352325
19,52.74788570538164
20,49.47955930471406
21,92.09625369608419
22,76.38088408231735
23,59.60256487339745
24,-15.930564995455292
25,-1.2592636841535556
26,-50.02745202600941
27,-58.213189587891236
28,-78.94405906842536
29,146.47690714001658
30,-121.66872630030869
31,-2.4442877847096067
32,148.05632100903426
33,-93.79348433837303
34,-61.61441169559946
35,-150.85391868119146
36,231.74033930301664
37,24.17698158613078
38,-70.7607977942376
39,-144.04496903602058
40,6.425380259156244
41,88.55238244131209
42,-129.5163995664428
43,198.68858384251612
44,-106.32940012130636
45,219.68539648175263
46,-1.956405298411862
47,-15.801166692674407
48,-56.26669513583157
49,138.6635144701601
