episode,total_reward
1,-2736.1357244401934
2,-6600.739244384342
3,-5334.408772369008
4,-6090.731871909136
5,-1915.6865823076782
6,-2474.474831173336
7,-922.9685571950861
8,-1218.3234395387233
9,-1578.3825739506633
10,-1980.8517156744608
11,-1304.3500991334208
12,-1364.4675148019219
13,-1661.2502774047666
14,-1424.70309661231
15,-2896.765268785233
16,-929.8149773204699
17,-986.2356716745068
18,-886.9397168770607
19,-1137.7995734720957
20,-744.3214987698942
21,-1711.989707956761
22,-1679.7571444922592
23,-1185.776456669881
24,-838.9011504216178
25,-1075.7239915885991
26,-979.3181117390516
27,-1438.8993614693172
28,-694.5640946755651
29,-1172.938347630005
30,-1848.8566741779389
31,-1394.4934011537582
32,-2861.962784020184
33,-1359.369827616273
