episode,total_reward
1,0.0
2,0.0
3,0.0
4,0.0
5,"[[18.834564]
 [18.719612]
 [19.339191]
 [18.91646 ]
 [19.476484]
 [19.190424]
 [19.083586]
 [18.909645]
 [18.808828]
 [19.421194]
 [18.70949 ]
 [19.722128]
 [18.079975]
 [18.630774]
 [19.5191  ]
 [19.48384 ]
 [18.713783]
 [19.925137]
 [19.03278 ]
 [19.52666 ]
 [18.913486]
 [18.6942  ]
 [19.463411]
 [19.17096 ]
 [19.748404]
 [19.51579 ]
 [18.804018]
 [19.013203]
 [19.321293]
 [17.730955]
 [19.496141]
 [18.3952  ]
 [19.729334]
 [18.951395]
 [19.373035]
 [19.382597]
 [19.800514]
 [19.212034]
 [19.043325]
 [19.633823]
 [19.33806 ]
 [19.421085]
 [19.364893]
 [19.225657]
 [19.202812]
 [18.423695]
 [18.801764]
 [19.403801]
 [18.394316]
 [19.274292]
 [18.934523]
 [19.875607]
 [19.019527]
 [19.551025]
 [19.626963]
 [18.876034]
 [19.536575]
 [18.306158]
 [18.174633]
 [19.629732]
 [19.665123]
 [18.80021 ]
 [18.928942]
 [19.165354]]"
6,"[[85.17618 ]
 [85.310715]
 [84.19647 ]
 [84.78328 ]
 [84.469635]
 [84.27301 ]
 [84.601364]
 [83.5909  ]
 [85.030495]
 [84.61882 ]
 [85.14238 ]
 [84.62823 ]
 [85.29613 ]
 [83.97928 ]
 [84.41354 ]
 [85.05269 ]
 [85.36986 ]
 [83.67891 ]
 [85.08293 ]
 [84.057526]
 [84.62619 ]
 [84.68967 ]
 [84.70259 ]
 [84.29737 ]
 [85.24382 ]
 [85.50395 ]
 [83.9645  ]
 [85.36346 ]
 [85.38609 ]
 [85.067986]
 [84.82982 ]
 [85.09506 ]
 [85.32829 ]
 [83.724   ]
 [85.28821 ]
 [85.093414]
 [84.97502 ]
 [85.27925 ]
 [84.054596]
 [83.66399 ]
 [85.24768 ]
 [85.16207 ]
 [84.58098 ]
 [84.46371 ]
 [84.66402 ]
 [84.45393 ]
 [85.341774]
 [85.278564]
 [85.18248 ]
 [83.837204]
 [84.03754 ]
 [83.833786]
 [84.77446 ]
 [85.1532  ]
 [84.59766 ]
 [85.09949 ]
 [84.981995]
 [84.315765]
 [85.13116 ]
 [83.559296]
 [84.93645 ]
 [85.206116]
 [84.912766]
 [84.44878 ]]"
7,"[[148.65434]
 [148.46468]
 [149.52885]
 [149.93996]
 [147.44484]
 [150.50725]
 [149.22086]
 [148.70436]
 [149.6854 ]
 [149.56987]
 [148.99968]
 [149.38268]
 [149.69319]
 [149.22786]
 [150.48857]
 [150.5261 ]
 [149.68408]
 [150.5972 ]
 [147.73558]
 [150.5031 ]
 [149.1197 ]
 [148.27328]
 [148.2598 ]
 [149.90361]
 [149.19734]
 [149.61797]
 [149.95024]
 [148.21616]
 [148.69905]
 [148.81468]
 [149.03336]
 [148.72066]
 [149.52747]
 [148.15678]
 [148.79591]
 [148.37387]
 [148.93979]
 [149.79709]
 [148.89227]
 [150.04074]
 [149.06442]
 [148.7387 ]
 [150.0714 ]
 [146.5058 ]
 [148.9172 ]
 [148.62988]
 [149.17924]
 [149.15784]
 [148.23988]
 [148.00803]
 [150.10493]
 [149.03462]
 [149.26323]
 [149.2983 ]
 [149.53267]
 [148.62099]
 [149.68422]
 [149.02234]
 [148.61668]
 [150.88081]
 [149.58614]
 [148.81517]
 [147.1161 ]
 [148.8048 ]]"
8,"[[213.77766]
 [210.35649]
 [213.25827]
 [210.50601]
 [211.53242]
 [210.14554]
 [211.75102]
 [212.51726]
 [210.67696]
 [210.13026]
 [210.7157 ]
 [212.46672]
 [211.92256]
 [210.99109]
 [211.06046]
 [214.07092]
 [212.64357]
 [213.16736]
 [210.81616]
 [211.861  ]
 [211.48384]
 [211.26138]
 [214.4252 ]
 [212.37436]
 [211.05887]
 [212.48743]
 [210.80765]
 [212.04747]
 [211.6495 ]
 [212.08368]
 [215.35515]
 [211.33806]
 [213.26076]
 [212.35536]
 [212.27023]
 [212.70692]
 [214.03783]
 [213.68703]
 [211.9747 ]
 [213.47884]
 [211.77927]
 [211.43604]
 [213.52611]
 [212.29272]
 [213.04811]
 [212.93053]
 [211.51054]
 [210.92845]
 [213.07332]
 [209.62654]
 [212.37697]
 [211.34322]
 [214.64713]
 [214.39539]
 [214.57132]
 [212.86256]
 [213.5508 ]
 [210.84526]
 [212.98613]
 [212.17737]
 [211.8331 ]
 [214.04613]
 [210.9014 ]
 [210.9449 ]]"
9,"[[277.10144]
 [272.75275]
 [274.36447]
 [278.58914]
 [280.7879 ]
 [278.29346]
 [278.31342]
 [275.9027 ]
 [279.26166]
 [279.58475]
 [279.2328 ]
 [281.1918 ]
 [275.80853]
 [276.48187]
 [279.57098]
 [280.59573]
 [277.50055]
 [280.88345]
 [278.0318 ]
 [277.09967]
 [275.41455]
 [272.95636]
 [276.9421 ]
 [276.10788]
 [277.44165]
 [275.44748]
 [280.48404]
 [276.1393 ]
 [276.4445 ]
 [274.9704 ]
 [278.9895 ]
 [280.94028]
 [274.53644]
 [277.37424]
 [279.53885]
 [281.5081 ]
 [274.91605]
 [281.1009 ]
 [277.80545]
 [279.9092 ]
 [280.39102]
 [278.25635]
 [276.45297]
 [275.85834]
 [280.91937]
 [280.41562]
 [274.27252]
 [279.66516]
 [277.28528]
 [277.895  ]
 [280.6989 ]
 [280.02036]
 [277.51553]
 [280.29483]
 [279.5107 ]
 [279.9903 ]
 [277.02756]
 [278.21448]
 [274.1171 ]
 [279.20645]
 [278.69775]
 [278.68558]
 [277.1501 ]
 [279.68906]]"
10,"[[336.31616]
 [339.36124]
 [338.82083]
 [334.93408]
 [339.70276]
 [342.26462]
 [337.79727]
 [337.61536]
 [339.31595]
 [340.80066]
 [338.4509 ]
 [335.6503 ]
 [340.2712 ]
 [332.46713]
 [338.86798]
 [332.71582]
 [339.95364]
 [341.79944]
 [337.13773]
 [340.49625]
 [338.65283]
 [337.24387]
 [332.79004]
 [338.57724]
 [335.2103 ]
 [334.70453]
 [338.21277]
 [340.4219 ]
 [339.20447]
 [343.2966 ]
 [334.49585]
 [340.38907]
 [334.66782]
 [341.1303 ]
 [338.69446]
 [336.17435]
 [337.16602]
 [338.33295]
 [340.93445]
 [338.19812]
 [336.2821 ]
 [339.132  ]
 [339.00885]
 [338.33954]
 [335.89804]
 [340.20856]
 [339.66046]
 [335.5105 ]
 [337.0003 ]
 [343.12006]
 [331.7684 ]
 [337.27264]
 [340.54724]
 [337.35526]
 [335.3103 ]
 [342.80252]
 [337.57593]
 [339.28864]
 [339.70255]
 [339.09726]
 [341.7722 ]
 [339.35916]
 [336.681  ]
 [337.16342]]"
