episode,total_reward
1,"[[22.536657]
 [22.40078 ]
 [22.378582]
 [22.541637]
 [22.281693]
 [22.24434 ]
 [22.573301]
 [22.344004]
 [22.263693]
 [22.529018]
 [22.511938]
 [22.51301 ]
 [22.444715]
 [22.626373]
 [22.293283]
 [22.468674]
 [22.318832]
 [22.443232]
 [22.508423]
 [22.364452]
 [22.196295]
 [22.384321]
 [22.380856]
 [22.358402]
 [22.240854]
 [22.724684]
 [22.2117  ]
 [22.351925]
 [22.575117]
 [22.61974 ]
 [22.362066]
 [22.473442]
 [22.460344]
 [22.306786]
 [22.497116]
 [22.328806]
 [22.36958 ]
 [22.319519]
 [22.414986]
 [22.244244]
 [22.26723 ]
 [22.368376]
 [22.780792]
 [22.412172]
 [22.39606 ]
 [22.27556 ]
 [22.374924]
 [22.657541]
 [22.530807]
 [22.492496]
 [22.336592]
 [22.364649]
 [22.52553 ]
 [22.284273]
 [22.237858]
 [22.613838]
 [22.280193]
 [22.357195]
 [22.346884]
 [22.3829  ]
 [22.272726]
 [22.345848]
 [22.40744 ]
 [22.45395 ]
 [22.321102]
 [22.423868]
 [22.61585 ]
 [22.30932 ]
 [22.211273]
 [22.472721]
 [22.58469 ]
 [22.408775]
 [22.24737 ]
 [22.332928]
 [22.31118 ]
 [22.343435]
 [22.435955]
 [22.431677]
 [22.47124 ]
 [22.275341]
 [22.639555]
 [22.61363 ]
 [22.262533]
 [22.625809]
 [22.344925]
 [22.387312]
 [22.288904]
 [22.399403]
 [22.414715]
 [22.625385]
 [22.387634]
 [22.527412]
 [22.56818 ]
 [22.403854]
 [22.385958]
 [22.519129]
 [22.63563 ]
 [22.36564 ]
 [22.373518]
 [22.457783]
 [22.577662]
 [22.59794 ]
 [22.480505]
 [22.398535]
 [22.445074]
 [22.337866]
 [22.351013]
 [22.65874 ]
 [22.530584]
 [22.492401]
 [22.420288]
 [22.335192]
 [22.443092]
 [22.252577]
 [22.449352]
 [22.650595]
 [22.519234]
 [22.53164 ]
 [22.415415]
 [22.319105]
 [22.306433]
 [22.338528]
 [22.317259]
 [22.42234 ]
 [22.556051]
 [22.571266]
 [22.359911]
 [22.485542]]"
2,"[[110.79902 ]
 [110.19364 ]
 [111.42902 ]
 [111.13877 ]
 [111.087456]
 [110.7633  ]
 [110.79344 ]
 [110.55958 ]
 [111.18372 ]
 [111.10654 ]
 [110.97437 ]
 [110.915825]
 [110.62863 ]
 [110.39618 ]
 [110.78625 ]
 [110.90475 ]
 [110.62394 ]
 [110.97056 ]
 [111.37185 ]
 [110.82878 ]
 [110.76074 ]
 [110.47648 ]
 [110.85035 ]
 [110.32173 ]
 [110.566055]
 [111.04077 ]
 [110.61664 ]
 [110.868195]
 [110.953575]
 [110.95121 ]
 [110.739136]
 [110.02875 ]
 [110.97081 ]
 [110.68861 ]
 [110.798065]
 [111.312195]
 [110.67419 ]
 [110.73196 ]
 [110.56166 ]
 [110.97856 ]
 [110.770485]
 [110.954834]
 [111.267204]
 [110.55169 ]
 [110.42652 ]
 [110.76446 ]
 [110.759605]
 [110.722244]
 [110.554184]
 [110.39924 ]
 [110.162544]
 [110.88903 ]
 [110.87273 ]
 [110.56153 ]
 [110.8162  ]
 [110.37566 ]
 [110.97268 ]
 [111.05646 ]
 [111.15336 ]
 [111.449   ]
 [110.51043 ]
 [110.81411 ]
 [110.68841 ]
 [110.65186 ]
 [111.14027 ]
 [111.093285]
 [110.7096  ]
 [111.25436 ]
 [110.48244 ]
 [110.81088 ]
 [110.90884 ]
 [110.16487 ]
 [110.439   ]
 [111.187126]
 [110.7208  ]
 [111.015144]
 [111.10836 ]
 [110.78354 ]
 [110.54306 ]
 [111.27964 ]
 [110.693634]
 [110.15029 ]
 [111.055   ]
 [111.10117 ]
 [110.77797 ]
 [110.9347  ]
 [110.41158 ]
 [110.98568 ]
 [111.08479 ]
 [110.89637 ]
 [110.52406 ]
 [111.101204]
 [110.595665]
 [110.87766 ]
 [110.67931 ]
 [110.645546]
 [110.443855]
 [110.60908 ]
 [111.18216 ]
 [111.34961 ]
 [110.36616 ]
 [110.521965]
 [111.27695 ]
 [111.222786]
 [111.22751 ]
 [110.757835]
 [111.10821 ]
 [111.04394 ]
 [110.83112 ]
 [111.14811 ]
 [110.70318 ]
 [110.20877 ]
 [110.57103 ]
 [111.26352 ]
 [111.01261 ]
 [111.04346 ]
 [110.86429 ]
 [110.84364 ]
 [110.786095]
 [111.35786 ]
 [110.96633 ]
 [111.10283 ]
 [110.22629 ]
 [111.0816  ]
 [111.314995]
 [110.7762  ]
 [111.098854]
 [110.917946]]"
3,"[[159.10425]
 [156.81952]
 [159.16003]
 [157.79326]
 [156.83455]
 [159.27274]
 [157.76282]
 [158.64516]
 [158.53474]
 [159.00258]
 [158.88821]
 [158.29948]
 [158.53629]
 [159.64613]
 [157.50134]
 [157.862  ]
 [155.54588]
 [158.74155]
 [158.50409]
 [156.56361]
 [157.53891]
 [157.69308]
 [157.61378]
 [158.29335]
 [159.55136]
 [156.87143]
 [154.89297]
 [158.54886]
 [157.48457]
 [158.5774 ]
 [159.23027]
 [158.8995 ]
 [158.45782]
 [157.97475]
 [157.69876]
 [157.76047]
 [155.78922]
 [159.67027]
 [158.25516]
 [157.67133]
 [155.90549]
 [158.19481]
 [155.7439 ]
 [159.11392]
 [158.46838]
 [156.6417 ]
 [155.9961 ]
 [158.20374]
 [156.67473]
 [155.99637]
 [157.83607]
 [156.97124]
 [158.67221]
 [156.77896]
 [157.79413]
 [156.44151]
 [157.06778]
 [157.03766]
 [158.00325]
 [158.60312]
 [158.79602]
 [158.696  ]
 [156.26842]
 [158.91211]
 [157.93042]
 [156.22314]
 [158.8072 ]
 [157.14981]
 [158.6062 ]
 [158.06613]
 [157.92682]
 [157.88156]
 [157.24487]
 [157.95683]
 [158.05426]
 [159.69398]
 [156.65733]
 [158.05983]
 [157.63605]
 [158.47545]
 [157.47618]
 [157.46304]
 [157.44951]
 [157.07953]
 [156.77098]
 [157.41937]
 [157.07785]
 [158.24275]
 [157.9876 ]
 [159.62747]
 [159.05003]
 [157.36208]
 [156.99721]
 [156.22423]
 [156.52563]
 [158.056  ]
 [159.00603]
 [157.10675]
 [157.77748]
 [158.673  ]
 [158.94241]
 [156.09105]
 [158.16026]
 [159.30536]
 [157.40225]
 [158.18825]
 [156.63026]
 [159.0979 ]
 [156.91916]
 [158.88095]
 [156.96768]
 [158.15123]
 [158.01225]
 [156.0366 ]
 [158.18053]
 [156.95692]
 [156.59433]
 [157.17459]
 [158.30844]
 [157.46864]
 [157.67975]
 [154.5386 ]
 [157.94124]
 [155.96927]
 [158.66373]
 [157.55074]
 [158.86905]
 [157.13306]]"
4,"[[218.81842]
 [220.8156 ]
 [218.61217]
 [219.1473 ]
 [214.75394]
 [216.85582]
 [217.25885]
 [219.01237]
 [216.8215 ]
 [222.01384]
 [216.21786]
 [218.19614]
 [219.52907]
 [221.05081]
 [220.09296]
 [217.10326]
 [222.87642]
 [217.77928]
 [219.83504]
 [218.83102]
 [221.53113]
 [219.12619]
 [219.38152]
 [219.49907]
 [220.99579]
 [214.1815 ]
 [219.31819]
 [222.48224]
 [216.5366 ]
 [216.19269]
 [215.5143 ]
 [217.65099]
 [217.3404 ]
 [218.25897]
 [220.73915]
 [219.24005]
 [219.7668 ]
 [217.70868]
 [218.04437]
 [218.41342]
 [219.36298]
 [218.66649]
 [217.88406]
 [218.96884]
 [216.47043]
 [216.52422]
 [221.23778]
 [217.77185]
 [219.56232]
 [217.05942]
 [219.98363]
 [218.09718]
 [216.18765]
 [219.42131]
 [220.71634]
 [218.93787]
 [216.25102]
 [217.29398]
 [222.48038]
 [216.81816]
 [220.517  ]
 [218.94229]
 [219.26578]
 [217.94046]
 [218.61044]
 [220.244  ]
 [220.13289]
 [219.09532]
 [218.24182]
 [218.58672]
 [216.2004 ]
 [219.64923]
 [217.65611]
 [217.34744]
 [220.68988]
 [218.34766]
 [218.2679 ]
 [220.63956]
 [215.87804]
 [218.27986]
 [219.45282]
 [220.15616]
 [220.58951]
 [218.80455]
 [220.3926 ]
 [214.81013]
 [219.21007]
 [219.13037]
 [216.328  ]
 [216.94135]
 [215.29787]
 [216.29309]
 [217.88936]
 [215.91092]
 [217.92822]
 [216.394  ]
 [219.66557]
 [219.04858]
 [218.91605]
 [218.10442]
 [219.94038]
 [221.37581]
 [220.46385]
 [217.78123]
 [216.07568]
 [222.21944]
 [219.66454]
 [216.76881]
 [214.82565]
 [219.13737]
 [218.51776]
 [219.33012]
 [214.72873]
 [219.14789]
 [220.28   ]
 [219.62741]
 [218.57864]
 [217.30583]
 [215.33485]
 [215.75896]
 [217.7032 ]
 [218.74129]
 [219.71405]
 [217.3248 ]
 [217.64941]
 [217.39749]
 [221.3154 ]
 [217.5827 ]]"
5,"[[282.22025]
 [283.23828]
 [280.9384 ]
 [286.7923 ]
 [284.28766]
 [289.74738]
 [286.52615]
 [283.31824]
 [282.8874 ]
 [284.61102]
 [285.7699 ]
 [288.27393]
 [283.75504]
 [287.57816]
 [285.97806]
 [284.32904]
 [286.14615]
 [285.08054]
 [282.23798]
 [287.01706]
 [285.09164]
 [288.80328]
 [287.09677]
 [282.64142]
 [289.6851 ]
 [285.7951 ]
 [283.42828]
 [286.8872 ]
 [286.3501 ]
 [287.96033]
 [280.85223]
 [289.63446]
 [285.5599 ]
 [287.3649 ]
 [283.98508]
 [288.98315]
 [285.15762]
 [291.77283]
 [290.1775 ]
 [280.98422]
 [287.28375]
 [280.33896]
 [285.7724 ]
 [285.14456]
 [285.24915]
 [282.904  ]
 [286.49152]
 [284.22137]
 [287.2857 ]
 [280.7489 ]
 [287.03513]
 [285.55322]
 [282.68896]
 [288.49988]
 [289.2273 ]
 [283.75983]
 [288.11612]
 [286.21887]
 [285.26587]
 [287.56152]
 [286.64435]
 [287.46863]
 [279.46478]
 [283.4659 ]
 [283.52893]
 [283.6815 ]
 [285.76178]
 [284.56448]
 [284.29956]
 [289.34534]
 [290.30603]
 [283.75195]
 [285.76663]
 [283.85016]
 [288.1237 ]
 [289.54724]
 [288.51337]
 [287.27573]
 [284.03134]
 [281.5619 ]
 [283.28244]
 [288.50616]
 [287.71405]
 [285.22385]
 [285.33136]
 [286.77103]
 [281.8962 ]
 [288.42026]
 [288.72156]
 [288.37857]
 [280.70566]
 [284.52158]
 [289.11862]
 [280.42294]
 [288.5406 ]
 [284.81793]
 [278.0186 ]
 [283.64227]
 [280.9606 ]
 [286.91467]
 [287.67416]
 [282.30658]
 [286.63797]
 [284.54193]
 [286.8085 ]
 [286.01065]
 [289.4538 ]
 [288.58127]
 [288.03836]
 [285.76172]
 [283.45822]
 [280.38974]
 [288.17557]
 [285.4076 ]
 [290.94714]
 [287.88867]
 [284.8205 ]
 [282.325  ]
 [288.34454]
 [284.5504 ]
 [285.65344]
 [286.21164]
 [284.47537]
 [283.579  ]
 [281.7189 ]
 [288.05356]
 [284.9587 ]
 [284.70178]]"
6,"[[355.35492]
 [359.46826]
 [360.01004]
 [357.5318 ]
 [359.523  ]
 [369.0494 ]
 [354.5275 ]
 [361.27597]
 [357.48663]
 [354.9946 ]
 [352.80255]
 [363.78   ]
 [357.35623]
 [365.88965]
 [352.40402]
 [357.92072]
 [355.3834 ]
 [358.49976]
 [358.5683 ]
 [360.80072]
 [350.18243]
 [360.2168 ]
 [357.6698 ]
 [358.93942]
 [357.0584 ]
 [362.72427]
 [361.70035]
 [360.98914]
 [360.65042]
 [357.06393]
 [359.45392]
 [353.37775]
 [363.21017]
 [360.17615]
 [362.1214 ]
 [358.1465 ]
 [358.91464]
 [352.08438]
 [352.3004 ]
 [362.20367]
 [345.73358]
 [356.12094]
 [359.05304]
 [357.68112]
 [360.18274]
 [347.82773]
 [362.93762]
 [363.11395]
 [354.67615]
 [360.9602 ]
 [363.5244 ]
 [361.39273]
 [360.58487]
 [357.4148 ]
 [350.90305]
 [354.4171 ]
 [357.23438]
 [365.48755]
 [358.4147 ]
 [351.30396]
 [358.92133]
 [364.1826 ]
 [351.94812]
 [356.75998]
 [354.73444]
 [360.48105]
 [360.15503]
 [359.61554]
 [360.9669 ]
 [365.6459 ]
 [352.61716]
 [366.66315]
 [363.8825 ]
 [346.7821 ]
 [354.0714 ]
 [364.9133 ]
 [354.36688]
 [357.03873]
 [361.05338]
 [352.08325]
 [354.6388 ]
 [358.21075]
 [359.56943]
 [360.3593 ]
 [358.33438]
 [359.9864 ]
 [357.4342 ]
 [362.6099 ]
 [359.29874]
 [362.09427]
 [364.2205 ]
 [363.2067 ]
 [357.64984]
 [347.9035 ]
 [356.89108]
 [365.1942 ]
 [359.39728]
 [353.2389 ]
 [360.2283 ]
 [357.6849 ]
 [359.0298 ]
 [355.07056]
 [357.18195]
 [362.2176 ]
 [356.46387]
 [365.5033 ]
 [357.0636 ]
 [360.9486 ]
 [353.5534 ]
 [353.2039 ]
 [358.86432]
 [351.4563 ]
 [354.09445]
 [358.76843]
 [355.91492]
 [357.64954]
 [362.25735]
 [357.4244 ]
 [358.70557]
 [364.10486]
 [351.9934 ]
 [361.08908]
 [358.5375 ]
 [358.30936]
 [357.52786]
 [364.32236]
 [360.94412]
 [369.0763 ]]"
7,"[[436.58646]
 [431.11948]
 [442.60464]
 [432.72815]
 [430.25693]
 [427.19373]
 [437.00696]
 [435.70712]
 [444.00372]
 [425.9058 ]
 [446.40714]
 [434.50934]
 [426.81537]
 [449.79285]
 [443.33563]
 [442.022  ]
 [445.16354]
 [443.84543]
 [430.58456]
 [439.94818]
 [435.01053]
 [432.36377]
 [437.5047 ]
 [440.01666]
 [440.50876]
 [430.29486]
 [433.83984]
 [429.8318 ]
 [438.31467]
 [446.83182]
 [434.64835]
 [436.89288]
 [434.8079 ]
 [443.73737]
 [441.28036]
 [431.38022]
 [424.4584 ]
 [433.04462]
 [433.54376]
 [432.57422]
 [436.22745]
 [430.57324]
 [442.53583]
 [427.88428]
 [445.18182]
 [439.61438]
 [441.50632]
 [431.9626 ]
 [437.0509 ]
 [425.03918]
 [447.53415]
 [430.47293]
 [436.9869 ]
 [447.46033]
 [423.7976 ]
 [433.91135]
 [436.56357]
 [432.63208]
 [431.91034]
 [436.79007]
 [439.14352]
 [438.2098 ]
 [435.0706 ]
 [435.27597]
 [437.225  ]
 [447.3535 ]
 [434.0508 ]
 [442.22305]
 [439.03192]
 [445.1622 ]
 [438.2584 ]
 [433.59546]
 [434.3389 ]
 [439.13217]
 [441.06473]
 [422.76703]
 [436.29718]
 [435.1947 ]
 [438.18448]
 [440.61505]
 [430.2482 ]
 [434.90247]
 [440.7949 ]
 [434.11633]
 [440.20587]
 [442.71585]
 [438.46524]
 [434.55734]
 [444.19623]
 [423.70078]
 [435.96542]
 [439.98712]
 [433.10046]
 [438.29077]
 [448.6392 ]
 [431.1113 ]
 [438.14935]
 [442.0365 ]
 [440.2633 ]
 [442.16046]
 [443.62817]
 [431.9534 ]
 [441.92322]
 [432.45865]
 [438.24484]
 [433.64142]
 [427.96155]
 [446.82388]
 [438.3417 ]
 [437.01056]
 [429.97186]
 [437.8267 ]
 [439.99353]
 [440.8229 ]
 [436.2925 ]
 [432.6655 ]
 [430.89734]
 [436.68756]
 [437.40784]
 [444.72885]
 [426.21542]
 [430.43127]
 [436.61432]
 [438.00015]
 [439.07407]
 [426.1268 ]
 [428.85068]
 [432.2023 ]]"
8,"[[507.7882 ]
 [524.9761 ]
 [529.0431 ]
 [532.5136 ]
 [516.41974]
 [522.9535 ]
 [518.3333 ]
 [518.7388 ]
 [532.62427]
 [532.324  ]
 [522.6713 ]
 [523.0722 ]
 [518.4858 ]
 [521.00433]
 [522.9932 ]
 [511.37943]
 [523.78375]
 [518.00055]
 [509.75058]
 [523.79803]
 [526.34296]
 [513.12964]
 [515.7929 ]
 [525.703  ]
 [506.805  ]
 [509.45828]
 [516.61743]
 [528.74567]
 [521.68945]
 [528.38983]
 [527.7165 ]
 [531.43756]
 [526.01154]
 [522.7559 ]
 [520.0002 ]
 [524.77386]
 [524.56885]
 [522.0099 ]
 [514.9064 ]
 [519.2011 ]
 [516.82043]
 [530.9153 ]
 [527.246  ]
 [526.9088 ]
 [522.9851 ]
 [520.4507 ]
 [527.6346 ]
 [519.04376]
 [506.2273 ]
 [526.6524 ]
 [525.185  ]
 [517.3942 ]
 [520.03094]
 [531.3384 ]
 [528.51227]
 [520.39716]
 [518.2433 ]
 [524.9754 ]
 [514.92773]
 [516.14685]
 [515.1412 ]
 [522.51825]
 [513.8268 ]
 [532.8124 ]
 [512.964  ]
 [511.73337]
 [532.56854]
 [520.44635]
 [519.0082 ]
 [501.15494]
 [511.3179 ]
 [525.04236]
 [532.10986]
 [528.90314]
 [501.28622]
 [528.48883]
 [512.3719 ]
 [518.9365 ]
 [512.93994]
 [527.3535 ]
 [515.28613]
 [517.00916]
 [503.7042 ]
 [524.69543]
 [510.00043]
 [519.273  ]
 [536.3232 ]
 [514.9362 ]
 [513.8403 ]
 [523.2618 ]
 [526.5212 ]
 [516.3238 ]
 [527.8336 ]
 [521.05945]
 [525.8894 ]
 [531.51276]
 [516.0795 ]
 [525.752  ]
 [513.3249 ]
 [517.7142 ]
 [529.073  ]
 [522.1788 ]
 [504.84418]
 [530.02924]
 [518.0169 ]
 [523.6149 ]
 [524.89136]
 [515.6988 ]
 [521.2884 ]
 [531.6472 ]
 [528.34375]
 [531.8453 ]
 [510.36908]
 [530.9094 ]
 [515.16223]
 [508.03204]
 [515.0165 ]
 [517.5243 ]
 [514.1781 ]
 [506.4012 ]
 [521.9997 ]
 [525.3879 ]
 [533.6871 ]
 [512.4995 ]
 [520.61633]
 [531.473  ]
 [523.81995]
 [520.8469 ]]"
9,"[[582.4766 ]
 [596.1635 ]
 [563.7215 ]
 [575.9354 ]
 [589.90234]
 [589.10175]
 [592.4077 ]
 [590.9144 ]
 [581.6945 ]
 [593.8573 ]
 [571.2449 ]
 [590.5762 ]
 [582.86273]
 [587.5983 ]
 [586.90485]
 [599.9406 ]
 [585.34503]
 [576.51355]
 [600.4618 ]
 [596.336  ]
 [604.22577]
 [576.01434]
 [580.5362 ]
 [578.81445]
 [584.72485]
 [589.63715]
 [581.53625]
 [600.0518 ]
 [607.59045]
 [598.9331 ]
 [588.69867]
 [585.08453]
 [593.9041 ]
 [580.6727 ]
 [602.46405]
 [600.94336]
 [588.12103]
 [602.3866 ]
 [589.45245]
 [576.2532 ]
 [594.1466 ]
 [585.5579 ]
 [577.97253]
 [593.1463 ]
 [598.5708 ]
 [599.05835]
 [581.1424 ]
 [604.52673]
 [596.0955 ]
 [588.1097 ]
 [583.4961 ]
 [590.7963 ]
 [592.95337]
 [602.7531 ]
 [571.7005 ]
 [600.00726]
 [602.5867 ]
 [597.7417 ]
 [591.26984]
 [588.49945]
 [564.8248 ]
 [587.96765]
 [600.6549 ]
 [589.93964]
 [586.28796]
 [583.6925 ]
 [580.12695]
 [600.36127]
 [588.72644]
 [606.21906]
 [605.4431 ]
 [593.209  ]
 [604.33734]
 [579.61145]
 [581.61633]
 [586.51056]
 [599.47394]
 [592.94617]
 [589.5552 ]
 [581.3577 ]
 [579.68054]
 [587.751  ]
 [593.62665]
 [590.4989 ]
 [600.482  ]
 [569.1022 ]
 [586.56476]
 [594.43225]
 [594.8383 ]
 [601.95917]
 [590.0913 ]
 [588.04944]
 [599.7935 ]
 [598.82294]
 [609.71796]
 [581.7731 ]
 [591.623  ]
 [571.60077]
 [596.8782 ]
 [590.68854]
 [605.27106]
 [591.4698 ]
 [593.2862 ]
 [604.8673 ]
 [592.2223 ]
 [581.9923 ]
 [580.55383]
 [577.91113]
 [577.8458 ]
 [587.62964]
 [590.32465]
 [587.14233]
 [603.9584 ]
 [585.33185]
 [598.2355 ]
 [574.12   ]
 [580.1228 ]
 [580.1038 ]
 [585.02673]
 [585.6245 ]
 [603.916  ]
 [593.7931 ]
 [614.55457]
 [602.9463 ]
 [611.2059 ]
 [584.53687]
 [585.55566]
 [581.31476]]"
10,"[[647.83954]
 [645.9811 ]
 [651.3547 ]
 [647.70905]
 [653.0555 ]
 [657.8312 ]
 [652.44867]
 [629.5267 ]
 [655.63776]
 [652.35425]
 [654.539  ]
 [643.37427]
 [643.9639 ]
 [663.3787 ]
 [652.5488 ]
 [663.48553]
 [648.1725 ]
 [661.91327]
 [640.24347]
 [669.82367]
 [650.5522 ]
 [629.4145 ]
 [654.22955]
 [639.05695]
 [657.45325]
 [650.08203]
 [664.4956 ]
 [656.42413]
 [649.62103]
 [658.509  ]
 [629.6204 ]
 [652.98474]
 [657.4426 ]
 [663.4437 ]
 [653.1968 ]
 [654.599  ]
 [671.7535 ]
 [668.5873 ]
 [636.4821 ]
 [666.20544]
 [675.62646]
 [666.6833 ]
 [640.11035]
 [685.4964 ]
 [666.881  ]
 [644.0429 ]
 [655.4365 ]
 [651.9746 ]
 [650.78735]
 [662.70197]
 [661.8537 ]
 [651.6286 ]
 [644.5951 ]
 [644.1871 ]
 [669.24744]
 [651.2742 ]
 [647.93207]
 [648.6952 ]
 [656.3502 ]
 [658.9804 ]
 [646.3355 ]
 [639.50073]
 [655.08966]
 [659.02673]
 [657.3039 ]
 [667.8395 ]
 [656.7707 ]
 [675.8866 ]
 [669.5628 ]
 [657.407  ]
 [654.54034]
 [675.16364]
 [640.89856]
 [650.5398 ]
 [630.4811 ]
 [641.95685]
 [631.4452 ]
 [643.91077]
 [656.1833 ]
 [650.03845]
 [666.41815]
 [630.8021 ]
 [671.55145]
 [657.9844 ]
 [668.1262 ]
 [650.65796]
 [670.03046]
 [640.32245]
 [651.405  ]
 [650.185  ]
 [650.7172 ]
 [645.1916 ]
 [658.02155]
 [654.9496 ]
 [649.9228 ]
 [664.28015]
 [635.4526 ]
 [654.8029 ]
 [669.64526]
 [657.24927]
 [650.9205 ]
 [667.3088 ]
 [647.5254 ]
 [644.12024]
 [644.03314]
 [658.3719 ]
 [656.10925]
 [655.02466]
 [668.4034 ]
 [658.4132 ]
 [645.8124 ]
 [643.4841 ]
 [663.2192 ]
 [640.9951 ]
 [666.39703]
 [671.1447 ]
 [669.623  ]
 [675.87585]
 [674.4579 ]
 [659.8608 ]
 [647.5641 ]
 [656.6496 ]
 [641.01086]
 [663.32416]
 [644.6426 ]
 [637.319  ]
 [662.9956 ]
 [640.29565]]"
