x,y,z,vel_z,tar_z,acce_z,action,reward
0.0,-0.0,0.32630932331085205,0.4648241230286523,9.673690676689148,-9.538597106933594,25.0,0.16315466165542603
-3.8809122582250666e-11,-2.021594980305963e-07,0.08180832862854004,-0.09080275611511812,9.91819167137146,-8.337231636047363,25.0,0.04090416431427002
-3.8809122582250666e-11,-2.021594980305963e-07,0.08180832862854004,0.0,9.91819167137146,-8.337231636047363,25.0,0.04090416431427002
-3.8809122582250666e-11,-2.021594980305963e-07,0.08180832862854004,0.0,9.91819167137146,-8.337231636047363,25.0,0.04090416431427002
-1.0994680166298565e-10,-0.00021442178694996983,0.0907045230269432,0.018819381251057813,9.909295476973057,2.6630547046661377,25.0,0.0453522615134716
-1.0994680166298565e-10,-0.00021442178694996983,0.0907045230269432,0.0,9.909295476973057,2.6630547046661377,25.0,0.0453522615134716
-2.823257738704399e-10,-0.0006848354241810739,0.11620543897151947,0.0538273364332043,9.88379456102848,2.620570421218872,25.0,0.058102719485759735
-2.823257738704399e-10,-0.0006848354241810739,0.11620543897151947,0.0,9.88379456102848,2.620570421218872,25.0,0.058102719485759735
-2.823257738704399e-10,-0.0006848354241810739,0.11620543897151947,0.0,9.88379456102848,2.620570421218872,25.0,0.058102719485759735
-7.167721971512719e-10,-0.001995172817260027,0.17144647240638733,0.08535144380895761,9.828553527593613,2.568242073059082,25.0,0.08572323620319366
-7.167721971512719e-10,-0.001995172817260027,0.17144647240638733,0.0,9.828553527593613,2.568242073059082,25.0,0.08572323620319366
-1.297964735691437e-09,-0.0039262003265321255,0.23400674760341644,0.10020939634680862,9.765993252396584,2.568242073059082,25.0,0.11700337380170822
-1.297964735691437e-09,-0.0039262003265321255,0.23400674760341644,0.0,9.765993252396584,2.526974678039551,25.0,0.11700337380170822
-1.297964735691437e-09,-0.0039262003265321255,0.23400674760341644,0.0,9.765993252396584,2.526974678039551,25.0,0.11700337380170822
-2.1369930269798942e-09,-0.006903608795255423,0.3126091957092285,0.08102664374674919,9.687390804290771,2.4862558841705322,25.0,0.15630459785461426
-2.1369930269798942e-09,-0.006903608795255423,0.3126091957092285,0.0,9.687390804290771,2.4862558841705322,25.0,0.15630459785461426
-3.616283272833698e-09,-0.012451358139514923,0.433027446269989,0.39052393481041847,9.566972553730011,2.4361014366149902,25.0,0.2165137231349945
