episode,total_reward
1,0.0
2,0.0
3,0.0
4,0.0
5,"[[66.01229 ]
 [65.54741 ]
 [66.36181 ]
 [66.733665]
 [66.66684 ]
 [65.15905 ]
 [64.76486 ]
 [64.99839 ]
 [64.60789 ]
 [65.67088 ]
 [64.5822  ]
 [65.36823 ]
 [66.68665 ]
 [65.062515]
 [65.42975 ]
 [65.38932 ]
 [64.71339 ]
 [66.11971 ]
 [64.32332 ]
 [66.03013 ]
 [66.44405 ]
 [64.876015]
 [65.07286 ]
 [64.75204 ]
 [65.6829  ]
 [65.25911 ]
 [65.92211 ]
 [65.64122 ]
 [64.6417  ]
 [66.12516 ]
 [65.76475 ]
 [65.18898 ]
 [65.14192 ]
 [64.85734 ]
 [64.69836 ]
 [65.881615]
 [65.658226]
 [64.89204 ]
 [65.02681 ]
 [64.20235 ]
 [64.823296]
 [65.44748 ]
 [64.50468 ]
 [64.62856 ]
 [65.06395 ]
 [64.25982 ]
 [66.06343 ]
 [64.23056 ]
 [65.85203 ]
 [64.43671 ]
 [64.74384 ]
 [64.808075]
 [65.79804 ]
 [63.798607]
 [65.107216]
 [66.7036  ]
 [64.97006 ]
 [65.770424]
 [65.23975 ]
 [66.426765]
 [65.461876]
 [64.82328 ]
 [65.27961 ]
 [65.96732 ]]"
6,"[[137.43689]
 [137.38197]
 [137.50697]
 [137.63081]
 [136.53363]
 [136.98788]
 [136.91292]
 [138.34694]
 [138.5841 ]
 [137.25648]
 [137.63306]
 [136.80963]
 [136.4828 ]
 [137.15616]
 [138.34084]
 [136.85474]
 [136.72899]
 [137.46684]
 [136.76053]
 [137.27946]
 [137.14467]
 [137.28447]
 [137.43665]
 [137.16411]
 [137.11769]
 [137.69324]
 [137.0325 ]
 [138.09103]
 [137.1668 ]
 [137.81337]
 [137.29337]
 [136.89323]
 [137.29494]
 [137.33989]
 [138.09279]
 [137.01237]
 [136.69885]
 [137.3183 ]
 [137.57855]
 [137.62856]
 [137.25468]
 [136.9702 ]
 [137.08777]
 [136.91545]
 [137.73778]
 [137.37476]
 [137.55267]
 [137.22844]
 [137.32947]
 [137.38048]
 [136.56326]
 [137.72838]
 [138.46893]
 [137.89807]
 [137.28046]
 [137.66289]
 [136.96681]
 [138.24617]
 [137.84914]
 [137.67828]
 [137.00319]
 [137.36708]
 [136.95044]
 [137.1913 ]]"
7,"[[188.17554]
 [189.10359]
 [187.96318]
 [188.81223]
 [188.86546]
 [188.78117]
 [188.86151]
 [187.34447]
 [188.58142]
 [187.99266]
 [189.69815]
 [188.29929]
 [187.74533]
 [188.94753]
 [189.22934]
 [187.1478 ]
 [188.81331]
 [189.23361]
 [188.5104 ]
 [188.3968 ]
 [189.80049]
 [188.29448]
 [188.60332]
 [189.54361]
 [188.99213]
 [188.3299 ]
 [188.42343]
 [189.39558]
 [188.60355]
 [188.17207]
 [189.6641 ]
 [189.60913]
 [188.99872]
 [187.85783]
 [187.76384]
 [189.0355 ]
 [188.71269]
 [188.58755]
 [187.80638]
 [188.06154]
 [187.30188]
 [189.62965]
 [188.41992]
 [189.17789]
 [189.58577]
 [187.34375]
 [189.07088]
 [188.3899 ]
 [189.57547]
 [188.79283]
 [189.00342]
 [188.60367]
 [188.88486]
 [188.97388]
 [188.06392]
 [188.26561]
 [189.40651]
 [188.67729]
 [188.05214]
 [188.79958]
 [189.30412]
 [189.44177]
 [189.80074]
 [188.30112]]"
8,"[[243.89317]
 [243.81664]
 [243.58865]
 [245.29726]
 [242.64458]
 [241.92792]
 [243.1745 ]
 [243.34213]
 [244.40358]
 [243.44095]
 [243.05853]
 [242.41264]
 [239.5607 ]
 [242.70335]
 [245.08963]
 [245.00323]
 [243.51376]
 [245.19754]
 [243.77138]
 [242.35117]
 [241.91785]
 [242.45166]
 [243.49806]
 [242.16675]
 [245.36888]
 [242.88512]
 [242.1031 ]
 [241.5318 ]
 [241.93227]
 [242.73717]
 [244.25085]
 [242.66599]
 [242.76314]
 [241.5845 ]
 [241.3769 ]
 [242.96082]
 [241.40213]
 [247.05966]
 [240.40065]
 [243.84575]
 [242.82451]
 [241.04073]
 [243.02782]
 [242.37952]
 [245.04175]
 [243.65941]
 [244.8614 ]
 [242.88852]
 [242.40948]
 [242.34428]
 [242.9966 ]
 [244.399  ]
 [246.21031]
 [241.28444]
 [244.07887]
 [242.43839]
 [243.39355]
 [242.48183]
 [243.4325 ]
 [242.88551]
 [241.36838]
 [243.36923]
 [243.77184]
 [243.74521]]"
9,"[[303.22122]
 [298.8403 ]
 [298.82712]
 [301.73523]
 [297.39908]
 [303.27173]
 [304.4146 ]
 [301.3692 ]
 [303.86337]
 [302.73053]
 [302.65335]
 [301.6805 ]
 [304.56842]
 [301.00327]
 [303.93958]
 [304.03146]
 [299.8464 ]
 [302.61127]
 [299.7819 ]
 [298.32898]
 [300.55417]
 [300.19138]
 [303.91522]
 [301.8917 ]
 [301.01865]
 [298.75858]
 [301.13705]
 [293.95938]
 [303.98633]
 [299.2182 ]
 [303.30273]
 [303.3521 ]
 [295.88696]
 [304.0108 ]
 [297.5566 ]
 [296.1724 ]
 [297.1832 ]
 [305.0387 ]
 [297.1977 ]
 [301.7996 ]
 [302.64423]
 [300.87076]
 [297.56985]
 [302.60855]
 [302.387  ]
 [297.97006]
 [299.12128]
 [305.21332]
 [298.97614]
 [299.29974]
 [302.34955]
 [300.2342 ]
 [304.3798 ]
 [302.91562]
 [296.7745 ]
 [305.10114]
 [305.09042]
 [299.4613 ]
 [299.1681 ]
 [300.89847]
 [298.61392]
 [302.22766]
 [303.2571 ]
 [302.49335]]"
10,"[[362.62155]
 [364.55466]
 [364.52887]
 [367.35974]
 [369.33487]
 [360.78067]
 [363.1634 ]
 [369.194  ]
 [366.61884]
 [364.38522]
 [361.55194]
 [365.7296 ]
 [359.70996]
 [368.19073]
 [359.09738]
 [362.7837 ]
 [367.68066]
 [355.17514]
 [362.19962]
 [368.1799 ]
 [363.28867]
 [361.39368]
 [366.02792]
 [365.01108]
 [364.71994]
 [359.28012]
 [363.4963 ]
 [365.89587]
 [364.63736]
 [364.64035]
 [368.14932]
 [365.27213]
 [366.4017 ]
 [362.05554]
 [362.78787]
 [360.33438]
 [364.8691 ]
 [368.16125]
 [361.6322 ]
 [365.4046 ]
 [366.91522]
 [364.8811 ]
 [362.20193]
 [366.57077]
 [364.44214]
 [356.80615]
 [364.83728]
 [363.83636]
 [362.3744 ]
 [357.9156 ]
 [359.7219 ]
 [363.3326 ]
 [362.11047]
 [362.08325]
 [367.7577 ]
 [365.55383]
 [365.85092]
 [359.71844]
 [362.3068 ]
 [361.73172]
 [367.39194]
 [365.16174]
 [361.7171 ]
 [361.35672]]"
